"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"6821","{""Q0"":""30""}","ftm","risky","survey-text","233","1180752","0.0-17.0-0.0","5005","711094","highRank"
"4041","{""Q0"":""50""}","ftm","safe","survey-text","234","1184801","0.0-17.0-0.1","5005","711094","highRank"
"3692","{""Q0"":""100""}","ftm","context","survey-text","235","1188502","0.0-17.0-0.2","5005","711094","highRank"
"1329","{""Q0"":""0""}","ftm","worst","survey-text","236","1189841","0.0-17.0-0.3","5005","711094","highRank"
