"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"10626","{""Q0"":""70""}","ftm","risky","survey-text","236","1154491","0.0-17.0-0.0","57464","169934","highRank"
"2602","{""Q0"":""50""}","ftm","safe","survey-text","237","1157100","0.0-17.0-0.1","57464","169934","highRank"
"10232","{""Q0"":""100""}","ftm","context","survey-text","238","1167339","0.0-17.0-0.2","57464","169934","highRank"
"1787","{""Q0"":""0""}","ftm","worst","survey-text","239","1169133","0.0-17.0-0.3","57464","169934","highRank"
