"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"5547","{""Q0"":""70""}","ftm","risky","survey-text","239","936619","0.0-17.0-0.0","63345","736962","lowRank"
"2442","{""Q0"":""50""}","ftm","safe","survey-text","240","939064","0.0-17.0-0.1","63345","736962","lowRank"
"11279","{""Q0"":""55""}","ftm","context","survey-text","241","950346","0.0-17.0-0.2","63345","736962","lowRank"
"1828","{""Q0"":""0""}","ftm","worst","survey-text","242","952177","0.0-17.0-0.3","63345","736962","lowRank"
