"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"11915","{""Q0"":""30""}","ftm","risky","survey-text","233","1308890","0.0-17.0-0.0","34551","626895","lowRank"
"10087","{""Q0"":""50""}","ftm","safe","survey-text","234","1318988","0.0-17.0-0.1","34551","626895","lowRank"
"8649","{""Q0"":""98""}","ftm","context","survey-text","235","1327642","0.0-17.0-0.2","34551","626895","lowRank"
"5044","{""Q0"":""0""}","ftm","worst","survey-text","236","1332692","0.0-17.0-0.3","34551","626895","lowRank"
