"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"11395","{""Q0"":""70""}","ftm","risky","survey-text","233","1281997","0.0-17.0-0.0","55561","945480","highRank"
"4426","{""Q0"":""50""}","ftm","safe","survey-text","234","1286451","0.0-17.0-0.1","55561","945480","highRank"
"3933","{""Q0"":""100""}","ftm","context","survey-text","235","1290408","0.0-17.0-0.2","55561","945480","highRank"
"2036","{""Q0"":""0""}","ftm","worst","survey-text","236","1292465","0.0-17.0-0.3","55561","945480","highRank"
