"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"20860","{""Q0"":""30""}","ftm","risky","survey-text","236","1399016","0.0-17.0-0.0","37112","714593","highRank"
"6244","{""Q0"":""50""}","ftm","safe","survey-text","237","1405264","0.0-17.0-0.1","37112","714593","highRank"
"8012","{""Q0"":""100""}","ftm","context","survey-text","238","1413280","0.0-17.0-0.2","37112","714593","highRank"
"4388","{""Q0"":""0""}","ftm","worst","survey-text","239","1417672","0.0-17.0-0.3","37112","714593","highRank"
