"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"15522","{""30"":""50"",""70"":""50""}","percentage","risky","survey-text","241","1331276","0.0-19.0","10525","192236","highRank"
