"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"23349","{""30"":""10"",""70"":""90""}","percentage","risky","survey-text","238","1377392","0.0-19.0","75386","164835","highRank"
