"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"15478","{""30"":""40"",""70"":""60""}","percentage","risky","survey-text","244","975988","0.0-19.0","63345","736962","lowRank"
