"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"9895","{""30"":""50"",""70"":""50""}","percentage","risky","survey-text","241","1038211","0.0-19.0","9433","536539","lowRank"
