"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","7476","bandit","high_value","bandit-task","8","526321","0.0-7.0-0.0","90740","388362","lowRank"
"2","1","2","false","risky","safe","safe","10","2747","bandit","low_value","bandit-task","9","535178","0.0-7.0-0.1","90740","388362","lowRank"
"3","1","3","false","safe","risky","risky","0","1562","bandit","low_value","bandit-task","10","539590","0.0-7.0-0.2","90740","388362","lowRank"
"4","1","4","false","safe","risky","safe","90","1666","bandit","high_value","bandit-task","11","543998","0.0-7.0-0.3","90740","388362","lowRank"
"5","1","5","false","safe","risky","risky","30","2556","bandit","decision","bandit-task","12","549328","0.0-7.0-0.4","90740","388362","lowRank"
"6","1","6","false","risky","safe","safe","90","1236","bandit","high_value","bandit-task","13","553340","0.0-7.0-0.5","90740","388362","lowRank"
"7","1","7","false","risky","safe","safe","90","1199","bandit","high_value","bandit-task","14","557310","0.0-7.0-0.6","90740","388362","lowRank"
"8","1","8","false","risky","safe","safe","50","2917","bandit","decision","bandit-task","15","562843","0.0-7.0-0.7","90740","388362","lowRank"
"9","1","9","false","risky","safe","safe","90","956","bandit","high_value","bandit-task","16","566449","0.0-7.0-0.8","90740","388362","lowRank"
"10","1","10","false","risky","safe","safe","90","850","bandit","high_value","bandit-task","17","569943","0.0-7.0-0.9","90740","388362","lowRank"
"11","1","11","false","risky","safe","safe","90","994","bandit","high_value","bandit-task","18","573666","0.0-7.0-0.10","90740","388362","lowRank"
"12","1","12","false","safe","risky","safe","50","1897","bandit","decision","bandit-task","19","578250","0.0-7.0-0.11","90740","388362","lowRank"
"13","1","13","false","risky","safe","safe","90","960","bandit","high_value","bandit-task","20","585012","0.0-7.0-0.12","90740","388362","lowRank"
"14","1","14","false","risky","safe","safe","50","2982","bandit","decision","bandit-task","21","590885","0.0-7.0-0.13","90740","388362","lowRank"
"15","1","15","false","risky","safe","safe","90","862","bandit","high_value","bandit-task","22","594527","0.0-7.0-0.14","90740","388362","lowRank"
"16","1","16","false","risky","safe","safe","90","652","bandit","high_value","bandit-task","23","597964","0.0-7.0-0.15","90740","388362","lowRank"
"17","1","17","false","safe","risky","safe","90","1009","bandit","high_value","bandit-task","24","601662","0.0-7.0-0.16","90740","388362","lowRank"
"18","1","18","false","risky","safe","safe","50","2366","bandit","decision","bandit-task","25","606709","0.0-7.0-0.17","90740","388362","lowRank"
"19","1","19","false","risky","safe","safe","50","836","bandit","decision","bandit-task","26","610158","0.0-7.0-0.18","90740","388362","lowRank"
"20","1","20","false","safe","risky","safe","90","935","bandit","high_value","bandit-task","27","613719","0.0-7.0-0.19","90740","388362","lowRank"
"21","1","21","false","risky","safe","safe","50","985","bandit","decision","bandit-task","28","617310","0.0-7.0-0.20","90740","388362","lowRank"
"22","1","22","false","safe","risky","safe","50","1467","bandit","decision","bandit-task","29","621362","0.0-7.0-0.21","90740","388362","lowRank"
"23","1","23","false","risky","safe","safe","90","910","bandit","high_value","bandit-task","30","625001","0.0-7.0-0.22","90740","388362","lowRank"
"24","1","24","false","safe","risky","safe","90","893","bandit","high_value","bandit-task","31","628603","0.0-7.0-0.23","90740","388362","lowRank"
"25","1","25","false","safe","risky","safe","10","3965","bandit","low_value","bandit-task","32","635215","0.0-7.0-0.24","90740","388362","lowRank"
"26","1","26","false","risky","safe","safe","10","1015","bandit","low_value","bandit-task","33","638821","0.0-7.0-0.25","90740","388362","lowRank"
"27","1","27","false","safe","risky","safe","90","1061","bandit","high_value","bandit-task","34","642739","0.0-7.0-0.26","90740","388362","lowRank"
"28","1","28","false","risky","safe","safe","50","2325","bandit","decision","bandit-task","35","647862","0.0-7.0-0.27","90740","388362","lowRank"
"29","1","29","false","safe","risky","safe","90","925","bandit","high_value","bandit-task","36","651333","0.0-7.0-0.28","90740","388362","lowRank"
"30","1","30","false","risky","safe","safe","50","2870","bandit","decision","bandit-task","37","656957","0.0-7.0-0.29","90740","388362","lowRank"
"31","1","31","false","risky","safe","safe","90","2572","bandit","high_value","bandit-task","38","662187","0.0-7.0-0.30","90740","388362","lowRank"
"32","1","32","false","safe","risky","safe","90","860","bandit","high_value","bandit-task","39","665840","0.0-7.0-0.31","90740","388362","lowRank"
"33","1","33","false","safe","risky","safe","50","1155","bandit","decision","bandit-task","40","669732","0.0-7.0-0.32","90740","388362","lowRank"
"34","1","34","false","safe","risky","safe","50","2866","bandit","decision","bandit-task","41","675164","0.0-7.0-0.33","90740","388362","lowRank"
"35","1","35","false","safe","risky","risky","80","1389","bandit","high_value","bandit-task","42","679188","0.0-7.0-0.34","90740","388362","lowRank"
"36","1","36","false","risky","safe","safe","90","846","bandit","high_value","bandit-task","43","682750","0.0-7.0-0.35","90740","388362","lowRank"
"37","2","1","false","risky","safe","safe","10","12968","bandit","low_value","bandit-task","45","709535","0.0-9.0-0.0","90740","388362","lowRank"
"38","2","2","false","risky","safe","safe","50","1325","bandit","decision","bandit-task","46","713506","0.0-9.0-0.1","90740","388362","lowRank"
"39","2","3","false","safe","risky","risky","0","1434","bandit","low_value","bandit-task","47","717529","0.0-9.0-0.2","90740","388362","lowRank"
"40","2","4","false","safe","risky","safe","10","889","bandit","low_value","bandit-task","48","721091","0.0-9.0-0.3","90740","388362","lowRank"
"41","2","5","false","safe","risky","safe","90","1939","bandit","high_value","bandit-task","49","725561","0.0-9.0-0.4","90740","388362","lowRank"
"42","2","6","false","safe","risky","safe","90","736","bandit","high_value","bandit-task","50","728966","0.0-9.0-0.5","90740","388362","lowRank"
"43","2","7","false","safe","risky","safe","90","589","bandit","high_value","bandit-task","51","732145","0.0-9.0-0.6","90740","388362","lowRank"
"44","2","8","false","risky","safe","safe","90","676","bandit","high_value","bandit-task","52","735455","0.0-9.0-0.7","90740","388362","lowRank"
"45","2","9","false","risky","safe","safe","50","1350","bandit","decision","bandit-task","53","739347","0.0-9.0-0.8","90740","388362","lowRank"
"46","2","10","false","risky","safe","safe","90","1429","bandit","high_value","bandit-task","54","744498","0.0-9.0-0.9","90740","388362","lowRank"
