"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","0","2238","bandit","low_value","bandit-task","8","170469","0.0-7.0-0.0","70064","233803","highRank"
"2","1","2","false","safe","risky","risky","80","1692","bandit","high_value","bandit-task","9","175406","0.0-7.0-0.1","70064","233803","highRank"
"3","1","3","false","safe","risky","safe","10","1637","bandit","low_value","bandit-task","10","180182","0.0-7.0-0.2","70064","233803","highRank"
"4","1","4","false","safe","risky","risky","0","1284","bandit","low_value","bandit-task","11","184426","0.0-7.0-0.3","70064","233803","highRank"
"5","1","5","false","safe","risky","safe","10","1051","bandit","low_value","bandit-task","12","188539","0.0-7.0-0.4","70064","233803","highRank"
"6","1","6","false","risky","safe","safe","10","1107","bandit","low_value","bandit-task","13","192484","0.0-7.0-0.5","70064","233803","highRank"
"7","1","7","false","risky","safe","risky","70","1820","bandit","decision","bandit-task","14","197245","0.0-7.0-0.6","70064","233803","highRank"
"8","1","8","false","safe","risky","risky","70","1514","bandit","decision","bandit-task","15","201692","0.0-7.0-0.7","70064","233803","highRank"
"9","1","9","false","safe","risky","risky","100","1628","bandit","high_value","bandit-task","16","206435","0.0-7.0-0.8","70064","233803","highRank"
"10","1","10","false","safe","risky","safe","10","1516","bandit","low_value","bandit-task","17","210810","0.0-7.0-0.9","70064","233803","highRank"
"11","1","11","false","safe","risky","safe","10","1244","bandit","low_value","bandit-task","18","214892","0.0-7.0-0.10","70064","233803","highRank"
"12","1","12","false","safe","risky","risky","30","2309","bandit","decision","bandit-task","19","220148","0.0-7.0-0.11","70064","233803","highRank"
"13","1","13","false","risky","safe","risky","80","1573","bandit","high_value","bandit-task","20","224588","0.0-7.0-0.12","70064","233803","highRank"
"14","1","14","false","safe","risky","risky","80","1537","bandit","high_value","bandit-task","21","229282","0.0-7.0-0.13","70064","233803","highRank"
"15","1","15","false","safe","risky","safe","10","1268","bandit","low_value","bandit-task","22","233526","0.0-7.0-0.14","70064","233803","highRank"
"16","1","16","false","risky","safe","safe","10","1131","bandit","low_value","bandit-task","23","237662","0.0-7.0-0.15","70064","233803","highRank"
"17","1","17","false","risky","safe","safe","50","1924","bandit","decision","bandit-task","24","242903","0.0-7.0-0.16","70064","233803","highRank"
"18","1","18","false","risky","safe","risky","30","1583","bandit","decision","bandit-task","25","247347","0.0-7.0-0.17","70064","233803","highRank"
"19","1","19","false","risky","safe","safe","10","1916","bandit","low_value","bandit-task","26","252034","0.0-7.0-0.18","70064","233803","highRank"
"20","1","20","false","safe","risky","safe","10","1269","bandit","low_value","bandit-task","27","256084","0.0-7.0-0.19","70064","233803","highRank"
"21","1","21","false","risky","safe","safe","50","2419","bandit","decision","bandit-task","28","261621","0.0-7.0-0.20","70064","233803","highRank"
"22","1","22","false","risky","safe","safe","50","1268","bandit","decision","bandit-task","29","265749","0.0-7.0-0.21","70064","233803","highRank"
"23","1","23","false","risky","safe","safe","10","1973","bandit","low_value","bandit-task","30","270494","0.0-7.0-0.22","70064","233803","highRank"
"24","1","24","false","risky","safe","safe","10","1227","bandit","low_value","bandit-task","31","274581","0.0-7.0-0.23","70064","233803","highRank"
"25","1","25","false","risky","safe","safe","50","1518","bandit","decision","bandit-task","32","278838","0.0-7.0-0.24","70064","233803","highRank"
"26","1","26","false","safe","risky","safe","50","1557","bandit","decision","bandit-task","33","283134","0.0-7.0-0.25","70064","233803","highRank"
"27","1","27","false","risky","safe","safe","50","1652","bandit","decision","bandit-task","34","287807","0.0-7.0-0.26","70064","233803","highRank"
"28","1","28","false","risky","safe","safe","10","1462","bandit","low_value","bandit-task","35","292240","0.0-7.0-0.27","70064","233803","highRank"
"29","1","29","false","risky","safe","safe","10","1076","bandit","low_value","bandit-task","36","296127","0.0-7.0-0.28","70064","233803","highRank"
"30","1","30","false","risky","safe","safe","10","1829","bandit","low_value","bandit-task","37","300713","0.0-7.0-0.29","70064","233803","highRank"
"31","1","31","false","safe","risky","safe","50","1876","bandit","decision","bandit-task","38","305646","0.0-7.0-0.30","70064","233803","highRank"
"32","1","32","false","risky","safe","safe","50","1276","bandit","decision","bandit-task","39","309719","0.0-7.0-0.31","70064","233803","highRank"
"33","1","33","false","safe","risky","safe","10","1299","bandit","low_value","bandit-task","40","313894","0.0-7.0-0.32","70064","233803","highRank"
"34","1","34","false","safe","risky","safe","10","1154","bandit","low_value","bandit-task","41","317777","0.0-7.0-0.33","70064","233803","highRank"
