"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","2281","bandit","high_value","bandit-task","14","207480","0.0-7.0-0.0","1631","499992","lowRank"
"2","1","2","false","risky","safe","risky","20","925","bandit","low_value","bandit-task","15","211023","0.0-7.0-0.1","1631","499992","lowRank"
"3","1","3","false","risky","safe","risky","80","830","bandit","high_value","bandit-task","16","214319","0.0-7.0-0.2","1631","499992","lowRank"
"4","1","4","false","safe","risky","safe","90","702","bandit","high_value","bandit-task","17","217519","0.0-7.0-0.3","1631","499992","lowRank"
"5","1","5","false","risky","safe","safe","50","638","bandit","decision","bandit-task","18","220775","0.0-7.0-0.4","1631","499992","lowRank"
"6","1","6","false","risky","safe","risky","70","622","bandit","decision","bandit-task","19","223911","0.0-7.0-0.5","1631","499992","lowRank"
"7","1","7","false","risky","safe","risky","30","494","bandit","decision","bandit-task","20","226872","0.0-7.0-0.6","1631","499992","lowRank"
"8","1","8","false","safe","risky","safe","90","1277","bandit","high_value","bandit-task","21","230675","0.0-7.0-0.7","1631","499992","lowRank"
"9","1","9","false","safe","risky","safe","50","590","bandit","decision","bandit-task","22","233700","0.0-7.0-0.8","1631","499992","lowRank"
"10","1","10","false","safe","risky","risky","100","606","bandit","high_value","bandit-task","23","236676","0.0-7.0-0.9","1631","499992","lowRank"
"11","1","11","false","safe","risky","safe","50","711","bandit","decision","bandit-task","24","240171","0.0-7.0-0.10","1631","499992","lowRank"
"12","1","12","false","safe","risky","safe","50","798","bandit","decision","bandit-task","25","243371","0.0-7.0-0.11","1631","499992","lowRank"
"13","1","13","false","risky","safe","risky","100","599","bandit","high_value","bandit-task","26","246459","0.0-7.0-0.12","1631","499992","lowRank"
"14","1","14","false","safe","risky","risky","80","438","bandit","high_value","bandit-task","27","249212","0.0-7.0-0.13","1631","499992","lowRank"
"15","1","15","false","safe","risky","risky","70","406","bandit","decision","bandit-task","28","251964","0.0-7.0-0.14","1631","499992","lowRank"
"16","1","16","false","safe","risky","risky","100","414","bandit","high_value","bandit-task","29","254980","0.0-7.0-0.15","1631","499992","lowRank"
"17","1","17","false","risky","safe","risky","100","517","bandit","high_value","bandit-task","30","257859","0.0-7.0-0.16","1631","499992","lowRank"
"18","1","18","false","safe","risky","safe","90","831","bandit","high_value","bandit-task","31","261059","0.0-7.0-0.17","1631","499992","lowRank"
"19","1","19","false","safe","risky","safe","50","461","bandit","decision","bandit-task","32","263900","0.0-7.0-0.18","1631","499992","lowRank"
