"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","100","3927","bandit","high_value","bandit-task","8","134435","0.0-7.0-0.0","15497","465216","lowRank"
"2","1","2","false","safe","risky","risky","20","1541","bandit","low_value","bandit-task","9","138906","0.0-7.0-0.1","15497","465216","lowRank"
"3","1","3","false","safe","risky","risky","30","2147","bandit","decision","bandit-task","10","143817","0.0-7.0-0.2","15497","465216","lowRank"
"4","1","4","false","safe","risky","safe","50","1308","bandit","decision","bandit-task","11","147904","0.0-7.0-0.3","15497","465216","lowRank"
"5","1","5","false","risky","safe","safe","50","1724","bandit","decision","bandit-task","12","152282","0.0-7.0-0.4","15497","465216","lowRank"
"6","1","6","false","safe","risky","safe","50","1432","bandit","decision","bandit-task","13","156393","0.0-7.0-0.5","15497","465216","lowRank"
"7","1","7","false","risky","safe","risky","100","1498","bandit","high_value","bandit-task","14","160452","0.0-7.0-0.6","15497","465216","lowRank"
"8","1","8","false","safe","risky","risky","80","989","bandit","high_value","bandit-task","15","164406","0.0-7.0-0.7","15497","465216","lowRank"
"9","1","9","false","safe","risky","risky","100","1174","bandit","high_value","bandit-task","16","168118","0.0-7.0-0.8","15497","465216","lowRank"
"10","1","10","false","risky","safe","risky","100","884","bandit","high_value","bandit-task","17","171682","0.0-7.0-0.9","15497","465216","lowRank"
"11","1","11","false","risky","safe","safe","50","1158","bandit","decision","bandit-task","18","175976","0.0-7.0-0.10","15497","465216","lowRank"
"12","1","12","false","safe","risky","risky","100","1053","bandit","high_value","bandit-task","19","179602","0.0-7.0-0.11","15497","465216","lowRank"
"13","1","13","false","safe","risky","risky","80","944","bandit","high_value","bandit-task","20","183116","0.0-7.0-0.12","15497","465216","lowRank"
"14","1","14","false","risky","safe","risky","100","900","bandit","high_value","bandit-task","21","186624","0.0-7.0-0.13","15497","465216","lowRank"
"15","1","15","false","risky","safe","safe","90","947","bandit","high_value","bandit-task","22","190711","0.0-7.0-0.14","15497","465216","lowRank"
"16","1","16","false","risky","safe","safe","50","1347","bandit","decision","bandit-task","23","194739","0.0-7.0-0.15","15497","465216","lowRank"
"17","1","17","false","risky","safe","risky","70","1133","bandit","decision","bandit-task","24","198471","0.0-7.0-0.16","15497","465216","lowRank"
"18","1","18","false","risky","safe","safe","90","1041","bandit","high_value","bandit-task","25","202169","0.0-7.0-0.17","15497","465216","lowRank"
"19","1","19","false","risky","safe","safe","90","1151","bandit","high_value","bandit-task","26","205944","0.0-7.0-0.18","15497","465216","lowRank"
"20","1","20","false","safe","risky","safe","90","1297","bandit","high_value","bandit-task","27","209788","0.0-7.0-0.19","15497","465216","lowRank"
"21","1","21","false","safe","risky","risky","70","1213","bandit","decision","bandit-task","28","213617","0.0-7.0-0.20","15497","465216","lowRank"
"22","1","22","false","safe","risky","risky","70","958","bandit","decision","bandit-task","29","217269","0.0-7.0-0.21","15497","465216","lowRank"
"23","1","23","false","risky","safe","safe","10","1360","bandit","low_value","bandit-task","30","221214","0.0-7.0-0.22","15497","465216","lowRank"
"24","1","24","false","risky","safe","safe","90","1056","bandit","high_value","bandit-task","31","224949","0.0-7.0-0.23","15497","465216","lowRank"
"25","1","25","false","safe","risky","risky","30","957","bandit","decision","bandit-task","32","228403","0.0-7.0-0.24","15497","465216","lowRank"
"26","1","26","false","safe","risky","safe","50","1064","bandit","decision","bandit-task","33","232077","0.0-7.0-0.25","15497","465216","lowRank"
"27","1","27","false","safe","risky","risky","0","1009","bandit","low_value","bandit-task","34","235741","0.0-7.0-0.26","15497","465216","lowRank"
"28","1","28","false","safe","risky","safe","90","1180","bandit","high_value","bandit-task","35","239500","0.0-7.0-0.27","15497","465216","lowRank"
"29","1","29","false","safe","risky","risky","30","1306","bandit","decision","bandit-task","36","243359","0.0-7.0-0.28","15497","465216","lowRank"
"30","1","30","false","risky","safe","safe","90","1174","bandit","high_value","bandit-task","37","247072","0.0-7.0-0.29","15497","465216","lowRank"
"31","1","31","false","safe","risky","risky","20","1001","bandit","low_value","bandit-task","38","250604","0.0-7.0-0.30","15497","465216","lowRank"
"32","1","32","false","risky","safe","safe","90","1095","bandit","high_value","bandit-task","39","254221","0.0-7.0-0.31","15497","465216","lowRank"
"33","1","33","false","risky","safe","safe","90","1034","bandit","high_value","bandit-task","40","257875","0.0-7.0-0.32","15497","465216","lowRank"
"34","1","34","false","risky","safe","safe","90","991","bandit","high_value","bandit-task","41","261427","0.0-7.0-0.33","15497","465216","lowRank"
"35","1","35","false","risky","safe","safe","90","859","bandit","high_value","bandit-task","42","265108","0.0-7.0-0.34","15497","465216","lowRank"
"36","1","36","false","risky","safe","safe","90","852","bandit","high_value","bandit-task","43","268443","0.0-7.0-0.35","15497","465216","lowRank"
"37","2","1","false","safe","risky","safe","90","1069","bandit","high_value","bandit-task","45","279877","0.0-9.0-0.0","15497","465216","lowRank"
"38","2","2","false","safe","risky","risky","20","1030","bandit","low_value","bandit-task","46","283439","0.0-9.0-0.1","15497","465216","lowRank"
"39","2","3","false","safe","risky","safe","90","1166","bandit","high_value","bandit-task","47","287135","0.0-9.0-0.2","15497","465216","lowRank"
"40","2","4","false","safe","risky","risky","30","1402","bandit","decision","bandit-task","48","291194","0.0-9.0-0.3","15497","465216","lowRank"
"41","2","5","false","risky","safe","risky","0","1159","bandit","low_value","bandit-task","49","295469","0.0-9.0-0.4","15497","465216","lowRank"
"42","2","6","false","risky","safe","risky","70","1486","bandit","decision","bandit-task","50","299620","0.0-9.0-0.5","15497","465216","lowRank"
"43","2","7","false","risky","safe","risky","30","884","bandit","decision","bandit-task","51","303440","0.0-9.0-0.6","15497","465216","lowRank"
"44","2","8","false","risky","safe","safe","90","1009","bandit","high_value","bandit-task","52","306939","0.0-9.0-0.7","15497","465216","lowRank"
"45","2","9","false","safe","risky","safe","90","789","bandit","high_value","bandit-task","53","310383","0.0-9.0-0.8","15497","465216","lowRank"
"46","2","10","false","risky","safe","safe","90","814","bandit","high_value","bandit-task","54","313689","0.0-9.0-0.9","15497","465216","lowRank"
"47","2","11","false","risky","safe","safe","50","1071","bandit","decision","bandit-task","55","317222","0.0-9.0-0.10","15497","465216","lowRank"
"48","2","12","false","safe","risky","safe","90","850","bandit","high_value","bandit-task","56","320618","0.0-9.0-0.11","15497","465216","lowRank"
"49","2","13","false","safe","risky","safe","90","776","bandit","high_value","bandit-task","57","323892","0.0-9.0-0.12","15497","465216","lowRank"
"50","2","14","false","safe","risky","safe","90","791","bandit","high_value","bandit-task","58","327368","0.0-9.0-0.13","15497","465216","lowRank"
"51","2","15","false","safe","risky","safe","90","821","bandit","high_value","bandit-task","59","331042","0.0-9.0-0.14","15497","465216","lowRank"
"52","2","16","false","safe","risky","risky","30","4149","bandit","decision","bandit-task","60","337940","0.0-9.0-0.15","15497","465216","lowRank"
"53","2","17","false","safe","risky","safe","90","2466","bandit","high_value","bandit-task","61","343579","0.0-9.0-0.16","15497","465216","lowRank"
"54","2","18","false","risky","safe","safe","90","13332","bandit","high_value","bandit-task","62","360050","0.0-9.0-0.17","15497","465216","lowRank"
"55","2","19","false","safe","risky","safe","10","1194","bandit","low_value","bandit-task","63","363854","0.0-9.0-0.18","15497","465216","lowRank"
"56","2","20","false","risky","safe","safe","50","883","bandit","decision","bandit-task","64","367203","0.0-9.0-0.19","15497","465216","lowRank"
"57","2","21","false","risky","safe","safe","50","882","bandit","decision","bandit-task","65","370725","0.0-9.0-0.20","15497","465216","lowRank"
"58","2","22","false","risky","safe","safe","90","962","bandit","high_value","bandit-task","66","374178","0.0-9.0-0.21","15497","465216","lowRank"
"59","2","23","false","safe","risky","safe","90","972","bandit","high_value","bandit-task","67","377812","0.0-9.0-0.22","15497","465216","lowRank"
"60","2","24","false","risky","safe","safe","90","720","bandit","high_value","bandit-task","68","381016","0.0-9.0-0.23","15497","465216","lowRank"
"61","2","25","false","safe","risky","risky","80","953","bandit","high_value","bandit-task","69","385291","0.0-9.0-0.24","15497","465216","lowRank"
"62","2","26","false","safe","risky","risky","30","1022","bandit","decision","bandit-task","70","388910","0.0-9.0-0.25","15497","465216","lowRank"
"63","2","27","false","risky","safe","risky","0","859","bandit","low_value","bandit-task","71","392655","0.0-9.0-0.26","15497","465216","lowRank"
"64","2","28","false","safe","risky","risky","70","1969","bandit","decision","bandit-task","72","397180","0.0-9.0-0.27","15497","465216","lowRank"
