"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","80","3188","bandit","high_value","bandit-task","8","292568","0.0-7.0-0.0","63398","691571","lowRank"
"2","1","2","false","safe","risky","risky","20","5127","bandit","low_value","bandit-task","9","302325","0.0-7.0-0.1","63398","691571","lowRank"
"3","1","3","false","safe","risky","risky","80","2647","bandit","high_value","bandit-task","10","308075","0.0-7.0-0.2","63398","691571","lowRank"
"4","1","4","false","safe","risky","risky","100","1701","bandit","high_value","bandit-task","11","314338","0.0-7.0-0.3","63398","691571","lowRank"
"5","1","5","false","risky","safe","risky","100","1484","bandit","high_value","bandit-task","12","327331","0.0-7.0-0.4","63398","691571","lowRank"
"6","1","6","false","safe","risky","risky","80","3007","bandit","high_value","bandit-task","13","333326","0.0-7.0-0.5","63398","691571","lowRank"
"7","1","7","false","safe","risky","safe","10","1743","bandit","low_value","bandit-task","14","337868","0.0-7.0-0.6","63398","691571","lowRank"
"8","1","8","false","risky","safe","safe","50","2216","bandit","decision","bandit-task","15","342881","0.0-7.0-0.7","63398","691571","lowRank"
"9","1","9","false","risky","safe","safe","50","1639","bandit","decision","bandit-task","16","347202","0.0-7.0-0.8","63398","691571","lowRank"
"10","1","10","false","safe","risky","risky","80","1560","bandit","high_value","bandit-task","17","351548","0.0-7.0-0.9","63398","691571","lowRank"
"11","1","11","false","risky","safe","risky","30","7675","bandit","decision","bandit-task","18","362010","0.0-7.0-0.10","63398","691571","lowRank"
"12","1","12","false","safe","risky","safe","50","2669","bandit","decision","bandit-task","19","367850","0.0-7.0-0.11","63398","691571","lowRank"
"13","1","13","false","risky","safe","safe","50","1138","bandit","decision","bandit-task","20","371641","0.0-7.0-0.12","63398","691571","lowRank"
"14","1","14","false","safe","risky","risky","20","1870","bandit","low_value","bandit-task","21","376446","0.0-7.0-0.13","63398","691571","lowRank"
