"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","3176","bandit","high_value","bandit-task","8","143842","0.0-7.0-0.0","69162","254599","highRank"
"2","1","2","false","risky","safe","risky","0","3871","bandit","low_value","bandit-task","9","150712","0.0-7.0-0.1","69162","254599","highRank"
"3","1","3","false","risky","safe","safe","10","1400","bandit","low_value","bandit-task","10","155480","0.0-7.0-0.2","69162","254599","highRank"
"4","1","4","false","risky","safe","safe","10","1912","bandit","low_value","bandit-task","11","160156","0.0-7.0-0.3","69162","254599","highRank"
"5","1","5","false","safe","risky","risky","20","1485","bandit","low_value","bandit-task","12","164493","0.0-7.0-0.4","69162","254599","highRank"
"6","1","6","false","safe","risky","risky","30","2552","bandit","decision","bandit-task","13","170116","0.0-7.0-0.5","69162","254599","highRank"
"7","1","7","false","risky","safe","safe","10","3681","bandit","low_value","bandit-task","14","176709","0.0-7.0-0.6","69162","254599","highRank"
"8","1","8","false","risky","safe","safe","50","1509","bandit","decision","bandit-task","15","181168","0.0-7.0-0.7","69162","254599","highRank"
"9","1","9","false","safe","risky","risky","0","1947","bandit","low_value","bandit-task","16","186005","0.0-7.0-0.8","69162","254599","highRank"
"10","1","10","false","risky","safe","risky","20","1619","bandit","low_value","bandit-task","17","190453","0.0-7.0-0.9","69162","254599","highRank"
"11","1","11","false","risky","safe","safe","50","1545","bandit","decision","bandit-task","18","195241","0.0-7.0-0.10","69162","254599","highRank"
"12","1","12","false","safe","risky","safe","90","2695","bandit","high_value","bandit-task","19","200732","0.0-7.0-0.11","69162","254599","highRank"
"13","1","13","false","risky","safe","safe","50","2167","bandit","decision","bandit-task","20","205680","0.0-7.0-0.12","69162","254599","highRank"
"14","1","14","false","risky","safe","risky","20","2083","bandit","low_value","bandit-task","21","210493","0.0-7.0-0.13","69162","254599","highRank"
"15","1","15","false","risky","safe","safe","10","2205","bandit","low_value","bandit-task","22","215421","0.0-7.0-0.14","69162","254599","highRank"
"16","1","16","false","safe","risky","safe","50","1602","bandit","decision","bandit-task","23","220158","0.0-7.0-0.15","69162","254599","highRank"
"17","1","17","false","risky","safe","risky","20","1997","bandit","low_value","bandit-task","24","225254","0.0-7.0-0.16","69162","254599","highRank"
"18","1","18","false","safe","risky","risky","30","1688","bandit","decision","bandit-task","25","229699","0.0-7.0-0.17","69162","254599","highRank"
"19","1","19","false","safe","risky","safe","50","1805","bandit","decision","bandit-task","26","234334","0.0-7.0-0.18","69162","254599","highRank"
"20","1","20","false","risky","safe","safe","90","2536","bandit","high_value","bandit-task","27","239575","0.0-7.0-0.19","69162","254599","highRank"
"21","1","21","false","safe","risky","safe","10","2430","bandit","low_value","bandit-task","28","244673","0.0-7.0-0.20","69162","254599","highRank"
"22","1","22","false","risky","safe","risky","20","1192","bandit","low_value","bandit-task","29","248712","0.0-7.0-0.21","69162","254599","highRank"
"23","1","23","false","safe","risky","safe","50","1315","bandit","decision","bandit-task","30","252804","0.0-7.0-0.22","69162","254599","highRank"
"24","1","24","false","safe","risky","safe","10","1878","bandit","low_value","bandit-task","31","257570","0.0-7.0-0.23","69162","254599","highRank"
"25","1","25","false","risky","safe","risky","0","1445","bandit","low_value","bandit-task","32","261814","0.0-7.0-0.24","69162","254599","highRank"
"26","1","26","false","risky","safe","risky","0","1355","bandit","low_value","bandit-task","33","266193","0.0-7.0-0.25","69162","254599","highRank"
