"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","90","6729","bandit","high_value","bandit-task","8","201427","0.0-7.0-0.0","80034","584495","highRank"
"2","1","2","false","safe","risky","risky","0","2130","bandit","low_value","bandit-task","9","206804","0.0-7.0-0.1","80034","584495","highRank"
"3","1","3","false","safe","risky","safe","10","1393","bandit","low_value","bandit-task","10","211592","0.0-7.0-0.2","80034","584495","highRank"
"4","1","4","false","safe","risky","safe","10","1571","bandit","low_value","bandit-task","11","215976","0.0-7.0-0.3","80034","584495","highRank"
"5","1","5","false","risky","safe","safe","90","1980","bandit","high_value","bandit-task","12","221154","0.0-7.0-0.4","80034","584495","highRank"
"6","1","6","false","risky","safe","risky","20","2170","bandit","low_value","bandit-task","13","227039","0.0-7.0-0.5","80034","584495","highRank"
"7","1","7","false","safe","risky","risky","20","1876","bandit","low_value","bandit-task","14","231855","0.0-7.0-0.6","80034","584495","highRank"
"8","1","8","false","safe","risky","safe","10","932","bandit","low_value","bandit-task","15","235695","0.0-7.0-0.7","80034","584495","highRank"
"9","1","9","false","risky","safe","safe","10","964","bandit","low_value","bandit-task","16","239118","0.0-7.0-0.8","80034","584495","highRank"
"10","1","10","false","safe","risky","risky","20","2491","bandit","low_value","bandit-task","17","244520","0.0-7.0-0.9","80034","584495","highRank"
"11","1","11","false","safe","risky","risky","80","2394","bandit","high_value","bandit-task","18","250077","0.0-7.0-0.10","80034","584495","highRank"
"12","1","12","false","risky","safe","safe","90","1604","bandit","high_value","bandit-task","19","254724","0.0-7.0-0.11","80034","584495","highRank"
"13","1","13","false","safe","risky","risky","20","2428","bandit","low_value","bandit-task","20","259570","0.0-7.0-0.12","80034","584495","highRank"
"14","1","14","false","safe","risky","risky","0","1671","bandit","low_value","bandit-task","21","263796","0.0-7.0-0.13","80034","584495","highRank"
"15","1","15","false","risky","safe","safe","10","2020","bandit","low_value","bandit-task","22","268349","0.0-7.0-0.14","80034","584495","highRank"
"16","1","16","false","safe","risky","safe","50","1290","bandit","decision","bandit-task","23","272379","0.0-7.0-0.15","80034","584495","highRank"
"17","1","17","false","safe","risky","risky","70","3380","bandit","decision","bandit-task","24","279047","0.0-7.0-0.16","80034","584495","highRank"
"18","1","18","false","risky","safe","safe","10","3775","bandit","low_value","bandit-task","25","285287","0.0-7.0-0.17","80034","584495","highRank"
