"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","20","3018","bandit","low_value","bandit-task","8","136156","0.0-7.0-0.0","47158","315882","lowRank"
"2","1","2","false","safe","risky","risky","100","2200","bandit","high_value","bandit-task","9","141378","0.0-7.0-0.1","47158","315882","lowRank"
"3","1","3","false","risky","safe","safe","90","1426","bandit","high_value","bandit-task","10","145212","0.0-7.0-0.2","47158","315882","lowRank"
"4","1","4","false","safe","risky","risky","100","1048","bandit","high_value","bandit-task","11","148999","0.0-7.0-0.3","47158","315882","lowRank"
"5","1","5","false","safe","risky","risky","100","989","bandit","high_value","bandit-task","12","152377","0.0-7.0-0.4","47158","315882","lowRank"
"6","1","6","false","risky","safe","risky","100","1346","bandit","high_value","bandit-task","13","156185","0.0-7.0-0.5","47158","315882","lowRank"
"7","1","7","false","safe","risky","risky","20","1773","bandit","low_value","bandit-task","14","160398","0.0-7.0-0.6","47158","315882","lowRank"
"8","1","8","false","safe","risky","risky","100","1231","bandit","high_value","bandit-task","15","163992","0.0-7.0-0.7","47158","315882","lowRank"
"9","1","9","false","safe","risky","safe","10","1737","bandit","low_value","bandit-task","16","168136","0.0-7.0-0.8","47158","315882","lowRank"
"10","1","10","false","risky","safe","safe","50","1377","bandit","decision","bandit-task","17","171965","0.0-7.0-0.9","47158","315882","lowRank"
"11","1","11","false","safe","risky","risky","30","1005","bandit","decision","bandit-task","18","175344","0.0-7.0-0.10","47158","315882","lowRank"
"12","1","12","false","safe","risky","safe","50","1087","bandit","decision","bandit-task","19","178864","0.0-7.0-0.11","47158","315882","lowRank"
"13","1","13","false","safe","risky","safe","50","1002","bandit","decision","bandit-task","20","182225","0.0-7.0-0.12","47158","315882","lowRank"
"14","1","14","false","safe","risky","risky","100","890","bandit","high_value","bandit-task","21","185552","0.0-7.0-0.13","47158","315882","lowRank"
"15","1","15","false","safe","risky","risky","80","753","bandit","high_value","bandit-task","22","188946","0.0-7.0-0.14","47158","315882","lowRank"
"16","1","16","false","risky","safe","safe","50","1729","bandit","decision","bandit-task","23","193065","0.0-7.0-0.15","47158","315882","lowRank"
"17","1","17","false","risky","safe","risky","20","2034","bandit","low_value","bandit-task","24","197604","0.0-7.0-0.16","47158","315882","lowRank"
"18","1","18","false","risky","safe","safe","90","2676","bandit","high_value","bandit-task","25","202703","0.0-7.0-0.17","47158","315882","lowRank"
"19","1","19","false","safe","risky","safe","90","1182","bandit","high_value","bandit-task","26","206346","0.0-7.0-0.18","47158","315882","lowRank"
"20","1","20","false","risky","safe","safe","90","1363","bandit","high_value","bandit-task","27","210084","0.0-7.0-0.19","47158","315882","lowRank"
"21","1","21","false","risky","safe","safe","50","2541","bandit","decision","bandit-task","28","215024","0.0-7.0-0.20","47158","315882","lowRank"
"22","1","22","false","risky","safe","risky","80","1782","bandit","high_value","bandit-task","29","219176","0.0-7.0-0.21","47158","315882","lowRank"
"23","1","23","false","risky","safe","safe","90","704","bandit","high_value","bandit-task","30","222306","0.0-7.0-0.22","47158","315882","lowRank"
"24","1","24","false","risky","safe","safe","90","1092","bandit","high_value","bandit-task","31","225768","0.0-7.0-0.23","47158","315882","lowRank"
"25","1","25","false","safe","risky","safe","50","1602","bandit","decision","bandit-task","32","229725","0.0-7.0-0.24","47158","315882","lowRank"
"26","1","26","false","risky","safe","safe","90","2714","bandit","high_value","bandit-task","33","234870","0.0-7.0-0.25","47158","315882","lowRank"
"27","1","27","false","risky","safe","safe","50","2865","bandit","decision","bandit-task","34","240099","0.0-7.0-0.26","47158","315882","lowRank"
"28","1","28","false","risky","safe","risky","80","1320","bandit","high_value","bandit-task","35","243921","0.0-7.0-0.27","47158","315882","lowRank"
"29","1","29","false","risky","safe","safe","90","1146","bandit","high_value","bandit-task","36","247430","0.0-7.0-0.28","47158","315882","lowRank"
"30","1","30","false","safe","risky","safe","50","1851","bandit","decision","bandit-task","37","251630","0.0-7.0-0.29","47158","315882","lowRank"
"31","1","31","false","risky","safe","safe","90","926","bandit","high_value","bandit-task","38","255085","0.0-7.0-0.30","47158","315882","lowRank"
"32","1","32","false","safe","risky","safe","90","799","bandit","high_value","bandit-task","39","258267","0.0-7.0-0.31","47158","315882","lowRank"
"33","1","33","false","safe","risky","safe","50","1331","bandit","decision","bandit-task","40","261973","0.0-7.0-0.32","47158","315882","lowRank"
"34","1","34","false","risky","safe","safe","50","1054","bandit","decision","bandit-task","41","265487","0.0-7.0-0.33","47158","315882","lowRank"
"35","1","35","false","risky","safe","risky","100","1237","bandit","high_value","bandit-task","42","269420","0.0-7.0-0.34","47158","315882","lowRank"
"36","1","36","false","safe","risky","safe","50","1591","bandit","decision","bandit-task","43","273375","0.0-7.0-0.35","47158","315882","lowRank"
"37","2","1","false","risky","safe","safe","50","1205","bandit","decision","bandit-task","45","280015","0.0-9.0-0.0","47158","315882","lowRank"
"38","2","2","false","risky","safe","risky","80","1100","bandit","high_value","bandit-task","46","283575","0.0-9.0-0.1","47158","315882","lowRank"
"39","2","3","false","safe","risky","risky","30","2249","bandit","decision","bandit-task","47","288355","0.0-9.0-0.2","47158","315882","lowRank"
"40","2","4","false","safe","risky","risky","0","2988","bandit","low_value","bandit-task","48","294115","0.0-9.0-0.3","47158","315882","lowRank"
"41","2","5","false","safe","risky","risky","100","906","bandit","high_value","bandit-task","49","297413","0.0-9.0-0.4","47158","315882","lowRank"
"42","2","6","false","safe","risky","safe","50","1367","bandit","decision","bandit-task","50","301147","0.0-9.0-0.5","47158","315882","lowRank"
"43","2","7","false","safe","risky","safe","10","1634","bandit","low_value","bandit-task","51","305203","0.0-9.0-0.6","47158","315882","lowRank"
"44","2","8","false","risky","safe","safe","50","1311","bandit","decision","bandit-task","52","308962","0.0-9.0-0.7","47158","315882","lowRank"
