"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","8717","bandit","low_value","bandit-task","8","164030","0.0-7.0-0.0","31763","489786","lowRank"
"2","1","2","false","safe","risky","risky","100","2749","bandit","high_value","bandit-task","9","170042","0.0-7.0-0.1","31763","489786","lowRank"
"3","1","3","false","safe","risky","risky","30","1467","bandit","decision","bandit-task","10","175058","0.0-7.0-0.2","31763","489786","lowRank"
"4","1","4","false","risky","safe","risky","100","1714","bandit","high_value","bandit-task","11","179704","0.0-7.0-0.3","31763","489786","lowRank"
"5","1","5","false","risky","safe","risky","80","2861","bandit","high_value","bandit-task","12","185449","0.0-7.0-0.4","31763","489786","lowRank"
"6","1","6","false","safe","risky","safe","10","2834","bandit","low_value","bandit-task","13","191092","0.0-7.0-0.5","31763","489786","lowRank"
"7","1","7","false","risky","safe","risky","30","1492","bandit","decision","bandit-task","14","195220","0.0-7.0-0.6","31763","489786","lowRank"
"8","1","8","false","risky","safe","risky","70","1480","bandit","decision","bandit-task","15","199544","0.0-7.0-0.7","31763","489786","lowRank"
"9","1","9","false","safe","risky","risky","100","1664","bandit","high_value","bandit-task","16","204178","0.0-7.0-0.8","31763","489786","lowRank"
"10","1","10","false","safe","risky","risky","80","1084","bandit","high_value","bandit-task","17","207936","0.0-7.0-0.9","31763","489786","lowRank"
"11","1","11","false","risky","safe","risky","100","1232","bandit","high_value","bandit-task","18","211829","0.0-7.0-0.10","31763","489786","lowRank"
"12","1","12","false","safe","risky","risky","70","1247","bandit","decision","bandit-task","19","216586","0.0-7.0-0.11","31763","489786","lowRank"
"13","1","13","false","risky","safe","risky","80","1566","bandit","high_value","bandit-task","20","220752","0.0-7.0-0.12","31763","489786","lowRank"
"14","1","14","false","safe","risky","risky","80","1268","bandit","high_value","bandit-task","21","224778","0.0-7.0-0.13","31763","489786","lowRank"
"15","1","15","false","risky","safe","risky","70","1088","bandit","decision","bandit-task","22","228613","0.0-7.0-0.14","31763","489786","lowRank"
"16","1","16","false","safe","risky","risky","80","1036","bandit","high_value","bandit-task","23","232273","0.0-7.0-0.15","31763","489786","lowRank"
