"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","3919","bandit","low_value","bandit-task","8","423406","0.0-7.0-0.0","36988","146719","lowRank"
"2","1","2","false","safe","risky","safe","90","1825","bandit","high_value","bandit-task","9","428179","0.0-7.0-0.1","36988","146719","lowRank"
"3","1","3","false","safe","risky","risky","100","1368","bandit","high_value","bandit-task","10","432556","0.0-7.0-0.2","36988","146719","lowRank"
"4","1","4","false","safe","risky","safe","90","2384","bandit","high_value","bandit-task","11","437798","0.0-7.0-0.3","36988","146719","lowRank"
"5","1","5","false","risky","safe","safe","10","848","bandit","low_value","bandit-task","12","441389","0.0-7.0-0.4","36988","146719","lowRank"
"6","1","6","false","safe","risky","safe","90","781","bandit","high_value","bandit-task","13","444826","0.0-7.0-0.5","36988","146719","lowRank"
"7","1","7","false","risky","safe","risky","30","797","bandit","decision","bandit-task","14","448182","0.0-7.0-0.6","36988","146719","lowRank"
"8","1","8","false","safe","risky","safe","90","1344","bandit","high_value","bandit-task","15","451998","0.0-7.0-0.7","36988","146719","lowRank"
"9","1","9","false","risky","safe","safe","10","807","bandit","low_value","bandit-task","16","455350","0.0-7.0-0.8","36988","146719","lowRank"
"10","1","10","false","safe","risky","risky","100","1008","bandit","high_value","bandit-task","17","458981","0.0-7.0-0.9","36988","146719","lowRank"
"11","1","11","false","safe","risky","safe","50","1168","bandit","decision","bandit-task","18","462593","0.0-7.0-0.10","36988","146719","lowRank"
"12","1","12","false","risky","safe","risky","70","1713","bandit","decision","bandit-task","19","466741","0.0-7.0-0.11","36988","146719","lowRank"
"13","1","13","false","risky","safe","risky","100","1287","bandit","high_value","bandit-task","20","470441","0.0-7.0-0.12","36988","146719","lowRank"
"14","1","14","false","safe","risky","risky","100","840","bandit","high_value","bandit-task","21","473831","0.0-7.0-0.13","36988","146719","lowRank"
"15","1","15","false","safe","risky","risky","0","941","bandit","low_value","bandit-task","22","477624","0.0-7.0-0.14","36988","146719","lowRank"
"16","1","16","false","risky","safe","risky","80","1343","bandit","high_value","bandit-task","23","481476","0.0-7.0-0.15","36988","146719","lowRank"
"17","1","17","false","risky","safe","safe","50","3670","bandit","decision","bandit-task","24","487608","0.0-7.0-0.16","36988","146719","lowRank"
"18","1","18","false","risky","safe","safe","90","1576","bandit","high_value","bandit-task","25","491808","0.0-7.0-0.17","36988","146719","lowRank"
"19","1","19","false","risky","safe","risky","100","717","bandit","high_value","bandit-task","26","495148","0.0-7.0-0.18","36988","146719","lowRank"
"20","1","20","false","risky","safe","risky","70","1070","bandit","decision","bandit-task","27","498796","0.0-7.0-0.19","36988","146719","lowRank"
"21","1","21","false","risky","safe","safe","90","647","bandit","high_value","bandit-task","28","501832","0.0-7.0-0.20","36988","146719","lowRank"
"22","1","22","false","risky","safe","risky","100","822","bandit","high_value","bandit-task","29","505133","0.0-7.0-0.21","36988","146719","lowRank"
"23","1","23","false","risky","safe","risky","30","1041","bandit","decision","bandit-task","30","508557","0.0-7.0-0.22","36988","146719","lowRank"
"24","1","24","false","safe","risky","risky","30","606","bandit","decision","bandit-task","31","511654","0.0-7.0-0.23","36988","146719","lowRank"
"25","1","25","false","risky","safe","risky","100","1399","bandit","high_value","bandit-task","32","516121","0.0-7.0-0.24","36988","146719","lowRank"
"26","1","26","false","risky","safe","safe","50","2407","bandit","decision","bandit-task","33","521142","0.0-7.0-0.25","36988","146719","lowRank"
"27","1","27","false","risky","safe","safe","90","1556","bandit","high_value","bandit-task","34","525635","0.0-7.0-0.26","36988","146719","lowRank"
"28","1","28","false","risky","safe","risky","30","1431","bandit","decision","bandit-task","35","529568","0.0-7.0-0.27","36988","146719","lowRank"
"29","1","29","false","safe","risky","risky","100","567","bandit","high_value","bandit-task","36","532807","0.0-7.0-0.28","36988","146719","lowRank"
"30","1","30","false","safe","risky","safe","90","1494","bandit","high_value","bandit-task","37","536731","0.0-7.0-0.29","36988","146719","lowRank"
