"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","100","3027","bandit","high_value","bandit-task","8","97542","0.0-7.0-0.0","18398","910532","lowRank"
"2","1","2","false","risky","safe","safe","10","1831","bandit","low_value","bandit-task","9","102760","0.0-7.0-0.1","18398","910532","lowRank"
"3","1","3","false","risky","safe","risky","70","1352","bandit","decision","bandit-task","10","107071","0.0-7.0-0.2","18398","910532","lowRank"
"4","1","4","false","risky","safe","safe","50","2245","bandit","decision","bandit-task","11","112156","0.0-7.0-0.3","18398","910532","lowRank"
"5","1","5","false","risky","safe","risky","80","1487","bandit","high_value","bandit-task","12","116226","0.0-7.0-0.4","18398","910532","lowRank"
"6","1","6","false","risky","safe","safe","90","1811","bandit","high_value","bandit-task","13","120900","0.0-7.0-0.5","18398","910532","lowRank"
"7","1","7","false","safe","risky","risky","70","995","bandit","decision","bandit-task","14","124483","0.0-7.0-0.6","18398","910532","lowRank"
"8","1","8","false","risky","safe","risky","100","947","bandit","high_value","bandit-task","15","128394","0.0-7.0-0.7","18398","910532","lowRank"
"9","1","9","false","safe","risky","risky","70","1417","bandit","decision","bandit-task","16","132719","0.0-7.0-0.8","18398","910532","lowRank"
"10","1","10","false","risky","safe","risky","100","1054","bandit","high_value","bandit-task","17","136359","0.0-7.0-0.9","18398","910532","lowRank"
"11","1","11","false","safe","risky","risky","20","1264","bandit","low_value","bandit-task","18","140594","0.0-7.0-0.10","18398","910532","lowRank"
"12","1","12","false","safe","risky","risky","80","901","bandit","high_value","bandit-task","19","144013","0.0-7.0-0.11","18398","910532","lowRank"
"13","1","13","false","safe","risky","risky","100","869","bandit","high_value","bandit-task","20","148583","0.0-7.0-0.12","18398","910532","lowRank"
"14","1","14","false","safe","risky","risky","70","1013","bandit","decision","bandit-task","21","152249","0.0-7.0-0.13","18398","910532","lowRank"
"15","1","15","false","safe","risky","risky","100","777","bandit","high_value","bandit-task","22","155635","0.0-7.0-0.14","18398","910532","lowRank"
"16","1","16","false","safe","risky","risky","30","926","bandit","decision","bandit-task","23","159325","0.0-7.0-0.15","18398","910532","lowRank"
"17","1","17","false","risky","safe","risky","100","744","bandit","high_value","bandit-task","24","162840","0.0-7.0-0.16","18398","910532","lowRank"
"18","1","18","false","risky","safe","risky","80","1021","bandit","high_value","bandit-task","25","166448","0.0-7.0-0.17","18398","910532","lowRank"
"19","1","19","false","safe","risky","safe","10","3101","bandit","low_value","bandit-task","26","172185","0.0-7.0-0.18","18398","910532","lowRank"
"20","1","20","false","safe","risky","risky","100","655","bandit","high_value","bandit-task","27","175429","0.0-7.0-0.19","18398","910532","lowRank"
"21","1","21","false","risky","safe","risky","80","685","bandit","high_value","bandit-task","28","178669","0.0-7.0-0.20","18398","910532","lowRank"
"22","1","22","false","risky","safe","risky","30","1037","bandit","decision","bandit-task","29","182323","0.0-7.0-0.21","18398","910532","lowRank"
"23","1","23","false","safe","risky","risky","100","646","bandit","high_value","bandit-task","30","185941","0.0-7.0-0.22","18398","910532","lowRank"
"24","1","24","false","risky","safe","risky","80","704","bandit","high_value","bandit-task","31","189192","0.0-7.0-0.23","18398","910532","lowRank"
"25","1","25","false","risky","safe","risky","20","2517","bandit","low_value","bandit-task","32","194250","0.0-7.0-0.24","18398","910532","lowRank"
"26","1","26","false","risky","safe","risky","100","952","bandit","high_value","bandit-task","33","197742","0.0-7.0-0.25","18398","910532","lowRank"
"27","1","27","false","risky","safe","risky","30","945","bandit","decision","bandit-task","34","201310","0.0-7.0-0.26","18398","910532","lowRank"
"28","1","28","false","risky","safe","risky","80","737","bandit","high_value","bandit-task","35","204577","0.0-7.0-0.27","18398","910532","lowRank"
"29","1","29","false","risky","safe","risky","80","786","bandit","high_value","bandit-task","36","207777","0.0-7.0-0.28","18398","910532","lowRank"
"30","1","30","false","safe","risky","risky","80","874","bandit","high_value","bandit-task","37","211234","0.0-7.0-0.29","18398","910532","lowRank"
"31","1","31","false","safe","risky","safe","50","1165","bandit","decision","bandit-task","38","215193","0.0-7.0-0.30","18398","910532","lowRank"
"32","1","32","false","safe","risky","risky","100","771","bandit","high_value","bandit-task","39","218746","0.0-7.0-0.31","18398","910532","lowRank"
"33","1","33","false","risky","safe","risky","70","865","bandit","decision","bandit-task","40","222377","0.0-7.0-0.32","18398","910532","lowRank"
"34","1","34","false","safe","risky","risky","70","846","bandit","decision","bandit-task","41","225790","0.0-7.0-0.33","18398","910532","lowRank"
"35","1","35","false","risky","safe","safe","50","1449","bandit","decision","bandit-task","42","229775","0.0-7.0-0.34","18398","910532","lowRank"
"36","1","36","false","risky","safe","risky","80","759","bandit","high_value","bandit-task","43","233216","0.0-7.0-0.35","18398","910532","lowRank"
"37","2","1","false","safe","risky","risky","100","882","bandit","high_value","bandit-task","45","244049","0.0-9.0-0.0","18398","910532","lowRank"
"38","2","2","false","safe","risky","risky","100","757","bandit","high_value","bandit-task","46","247189","0.0-9.0-0.1","18398","910532","lowRank"
"39","2","3","false","risky","safe","safe","50","1532","bandit","decision","bandit-task","47","251084","0.0-9.0-0.2","18398","910532","lowRank"
"40","2","4","false","safe","risky","risky","30","1360","bandit","decision","bandit-task","48","254834","0.0-9.0-0.3","18398","910532","lowRank"
"41","2","5","false","risky","safe","risky","100","669","bandit","high_value","bandit-task","49","257930","0.0-9.0-0.4","18398","910532","lowRank"
"42","2","6","false","safe","risky","safe","50","1145","bandit","decision","bandit-task","50","261548","0.0-9.0-0.5","18398","910532","lowRank"
"43","2","7","false","safe","risky","safe","50","993","bandit","decision","bandit-task","51","264947","0.0-9.0-0.6","18398","910532","lowRank"
"44","2","8","false","safe","risky","risky","0","1986","bandit","low_value","bandit-task","52","269370","0.0-9.0-0.7","18398","910532","lowRank"
"45","2","9","false","risky","safe","risky","80","705","bandit","high_value","bandit-task","53","272692","0.0-9.0-0.8","18398","910532","lowRank"
"46","2","10","false","safe","risky","risky","80","1053","bandit","high_value","bandit-task","54","276506","0.0-9.0-0.9","18398","910532","lowRank"
"47","2","11","false","safe","risky","risky","0","1389","bandit","low_value","bandit-task","55","280646","0.0-9.0-0.10","18398","910532","lowRank"
"48","2","12","false","safe","risky","safe","50","1663","bandit","decision","bandit-task","56","284980","0.0-9.0-0.11","18398","910532","lowRank"
"49","2","13","false","risky","safe","risky","80","729","bandit","high_value","bandit-task","57","288534","0.0-9.0-0.12","18398","910532","lowRank"
"50","2","14","false","safe","risky","safe","50","1177","bandit","decision","bandit-task","58","292486","0.0-9.0-0.13","18398","910532","lowRank"
"51","2","15","false","safe","risky","risky","100","1141","bandit","high_value","bandit-task","59","296267","0.0-9.0-0.14","18398","910532","lowRank"
"52","2","16","false","risky","safe","risky","80","717","bandit","high_value","bandit-task","60","299598","0.0-9.0-0.15","18398","910532","lowRank"
"53","2","17","false","safe","risky","risky","30","2287","bandit","decision","bandit-task","61","304472","0.0-9.0-0.16","18398","910532","lowRank"
"54","2","18","false","safe","risky","risky","80","831","bandit","high_value","bandit-task","62","307783","0.0-9.0-0.17","18398","910532","lowRank"
"55","2","19","false","risky","safe","risky","100","814","bandit","high_value","bandit-task","63","311088","0.0-9.0-0.18","18398","910532","lowRank"
"56","2","20","false","risky","safe","risky","70","1402","bandit","decision","bandit-task","64","314904","0.0-9.0-0.19","18398","910532","lowRank"
"57","2","21","false","safe","risky","risky","100","1129","bandit","high_value","bandit-task","65","318545","0.0-9.0-0.20","18398","910532","lowRank"
"58","2","22","false","risky","safe","risky","30","748","bandit","decision","bandit-task","66","321951","0.0-9.0-0.21","18398","910532","lowRank"
"59","2","23","false","safe","risky","safe","50","1487","bandit","decision","bandit-task","67","326276","0.0-9.0-0.22","18398","910532","lowRank"
