"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","916","bandit","high_value","bandit-task","8","250581","0.0-7.0-0.0","21416","917911","highRank"
"2","1","2","false","risky","safe","safe","10","1368","bandit","low_value","bandit-task","9","254904","0.0-7.0-0.1","21416","917911","highRank"
"3","1","3","false","risky","safe","safe","50","1119","bandit","decision","bandit-task","10","258660","0.0-7.0-0.2","21416","917911","highRank"
"4","1","4","false","safe","risky","risky","30","1147","bandit","decision","bandit-task","11","262435","0.0-7.0-0.3","21416","917911","highRank"
"5","1","5","false","risky","safe","safe","50","2182","bandit","decision","bandit-task","12","267592","0.0-7.0-0.4","21416","917911","highRank"
"6","1","6","false","risky","safe","safe","50","1186","bandit","decision","bandit-task","13","271472","0.0-7.0-0.5","21416","917911","highRank"
"7","1","7","false","safe","risky","risky","0","1998","bandit","low_value","bandit-task","14","276290","0.0-7.0-0.6","21416","917911","highRank"
"8","1","8","false","safe","risky","risky","70","2677","bandit","decision","bandit-task","15","282208","0.0-7.0-0.7","21416","917911","highRank"
"9","1","9","false","safe","risky","safe","90","1046","bandit","high_value","bandit-task","16","286097","0.0-7.0-0.8","21416","917911","highRank"
"10","1","10","false","risky","safe","risky","70","1266","bandit","decision","bandit-task","17","290104","0.0-7.0-0.9","21416","917911","highRank"
"11","1","11","false","safe","risky","risky","30","806","bandit","decision","bandit-task","18","293841","0.0-7.0-0.10","21416","917911","highRank"
"12","1","12","false","risky","safe","safe","10","1578","bandit","low_value","bandit-task","19","298032","0.0-7.0-0.11","21416","917911","highRank"
"13","1","13","false","risky","safe","risky","0","1724","bandit","low_value","bandit-task","20","302820","0.0-7.0-0.12","21416","917911","highRank"
"14","1","14","false","risky","safe","safe","10","1452","bandit","low_value","bandit-task","21","307026","0.0-7.0-0.13","21416","917911","highRank"
