"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","20","2768","bandit","low_value","bandit-task","8","303667","0.0-7.0-0.0","61761","188474","highRank"
"2","1","2","false","safe","risky","safe","90","1177","bandit","high_value","bandit-task","9","307847","0.0-7.0-0.1","61761","188474","highRank"
"3","1","3","false","safe","risky","risky","20","1100","bandit","low_value","bandit-task","10","311908","0.0-7.0-0.2","61761","188474","highRank"
"4","1","4","false","risky","safe","safe","90","1215","bandit","high_value","bandit-task","11","315991","0.0-7.0-0.3","61761","188474","highRank"
"5","1","5","false","risky","safe","risky","100","1283","bandit","high_value","bandit-task","12","320102","0.0-7.0-0.4","61761","188474","highRank"
"6","1","6","false","risky","safe","safe","10","1328","bandit","low_value","bandit-task","13","324150","0.0-7.0-0.5","61761","188474","highRank"
"7","1","7","false","risky","safe","safe","50","1377","bandit","decision","bandit-task","14","328225","0.0-7.0-0.6","61761","188474","highRank"
"8","1","8","false","safe","risky","risky","20","1209","bandit","low_value","bandit-task","15","332032","0.0-7.0-0.7","61761","188474","highRank"
"9","1","9","false","risky","safe","risky","30","1162","bandit","decision","bandit-task","16","335833","0.0-7.0-0.8","61761","188474","highRank"
"10","1","10","false","safe","risky","safe","50","811","bandit","decision","bandit-task","17","339223","0.0-7.0-0.9","61761","188474","highRank"
"11","1","11","false","risky","safe","safe","50","1255","bandit","decision","bandit-task","18","343163","0.0-7.0-0.10","61761","188474","highRank"
"12","1","12","false","risky","safe","safe","50","870","bandit","decision","bandit-task","19","346842","0.0-7.0-0.11","61761","188474","highRank"
"13","1","13","false","safe","risky","risky","0","1130","bandit","low_value","bandit-task","20","350682","0.0-7.0-0.12","61761","188474","highRank"
"14","1","14","false","risky","safe","safe","10","1283","bandit","low_value","bandit-task","21","354082","0.0-7.0-0.13","61761","188474","highRank"
"15","1","15","false","safe","risky","risky","30","1346","bandit","decision","bandit-task","22","358072","0.0-7.0-0.14","61761","188474","highRank"
"16","1","16","false","safe","risky","safe","10","2174","bandit","low_value","bandit-task","23","363002","0.0-7.0-0.15","61761","188474","highRank"
"17","1","17","false","risky","safe","safe","10","1626","bandit","low_value","bandit-task","24","367327","0.0-7.0-0.16","61761","188474","highRank"
"18","1","18","false","risky","safe","risky","0","688","bandit","low_value","bandit-task","25","371060","0.0-7.0-0.17","61761","188474","highRank"
"19","1","19","false","risky","safe","safe","10","1117","bandit","low_value","bandit-task","26","374902","0.0-7.0-0.18","61761","188474","highRank"
"20","1","20","false","risky","safe","safe","50","2257","bandit","decision","bandit-task","27","379921","0.0-7.0-0.19","61761","188474","highRank"
"21","1","21","false","risky","safe","safe","10","2013","bandit","low_value","bandit-task","28","384673","0.0-7.0-0.20","61761","188474","highRank"
"22","1","22","false","safe","risky","safe","10","1128","bandit","low_value","bandit-task","29","388475","0.0-7.0-0.21","61761","188474","highRank"
"23","1","23","false","safe","risky","safe","50","1545","bandit","decision","bandit-task","30","393066","0.0-7.0-0.22","61761","188474","highRank"
