"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","100","7696","bandit","high_value","bandit-task","8","181886","0.0-7.0-0.0","27972","632141","lowRank"
"2","1","2","false","safe","risky","risky","20","4960","bandit","low_value","bandit-task","9","191183","0.0-7.0-0.1","27972","632141","lowRank"
"3","1","3","false","risky","safe","risky","80","2329","bandit","high_value","bandit-task","10","196465","0.0-7.0-0.2","27972","632141","lowRank"
"4","1","4","false","safe","risky","risky","100","1504","bandit","high_value","bandit-task","11","200922","0.0-7.0-0.3","27972","632141","lowRank"
"5","1","5","false","risky","safe","risky","70","1032","bandit","decision","bandit-task","12","204756","0.0-7.0-0.4","27972","632141","lowRank"
"6","1","6","false","safe","risky","risky","100","1410","bandit","high_value","bandit-task","13","209187","0.0-7.0-0.5","27972","632141","lowRank"
"7","1","7","false","risky","safe","risky","30","1429","bandit","decision","bandit-task","14","213327","0.0-7.0-0.6","27972","632141","lowRank"
"8","1","8","false","risky","safe","safe","50","1107","bandit","decision","bandit-task","15","217161","0.0-7.0-0.7","27972","632141","lowRank"
"9","1","9","false","safe","risky","safe","90","2070","bandit","high_value","bandit-task","16","221955","0.0-7.0-0.8","27972","632141","lowRank"
"10","1","10","false","risky","safe","safe","50","1373","bandit","decision","bandit-task","17","226041","0.0-7.0-0.9","27972","632141","lowRank"
"11","1","11","false","safe","risky","risky","80","1282","bandit","high_value","bandit-task","18","229985","0.0-7.0-0.10","27972","632141","lowRank"
"12","1","12","false","risky","safe","safe","90","1193","bandit","high_value","bandit-task","19","233823","0.0-7.0-0.11","27972","632141","lowRank"
"13","1","13","false","risky","safe","safe","90","797","bandit","high_value","bandit-task","20","237348","0.0-7.0-0.12","27972","632141","lowRank"
"14","1","14","false","risky","safe","safe","10","2127","bandit","low_value","bandit-task","21","242357","0.0-7.0-0.13","27972","632141","lowRank"
"15","1","15","false","safe","risky","risky","30","1628","bandit","decision","bandit-task","22","247089","0.0-7.0-0.14","27972","632141","lowRank"
"16","1","16","false","risky","safe","safe","50","1080","bandit","decision","bandit-task","23","251028","0.0-7.0-0.15","27972","632141","lowRank"
"17","1","17","false","risky","safe","risky","80","1447","bandit","high_value","bandit-task","24","255199","0.0-7.0-0.16","27972","632141","lowRank"
"18","1","18","false","safe","risky","safe","90","855","bandit","high_value","bandit-task","25","258754","0.0-7.0-0.17","27972","632141","lowRank"
"19","1","19","false","risky","safe","safe","50","1849","bandit","decision","bandit-task","26","263403","0.0-7.0-0.18","27972","632141","lowRank"
"20","1","20","false","safe","risky","safe","50","1039","bandit","decision","bandit-task","27","267226","0.0-7.0-0.19","27972","632141","lowRank"
"21","1","21","false","risky","safe","risky","0","1870","bandit","low_value","bandit-task","28","271799","0.0-7.0-0.20","27972","632141","lowRank"
"22","1","22","false","safe","risky","risky","80","1093","bandit","high_value","bandit-task","29","275802","0.0-7.0-0.21","27972","632141","lowRank"
"23","1","23","false","safe","risky","safe","90","1509","bandit","high_value","bandit-task","30","279979","0.0-7.0-0.22","27972","632141","lowRank"
"24","1","24","false","risky","safe","safe","90","788","bandit","high_value","bandit-task","31","283531","0.0-7.0-0.23","27972","632141","lowRank"
"25","1","25","false","risky","safe","risky","70","1563","bandit","decision","bandit-task","32","287731","0.0-7.0-0.24","27972","632141","lowRank"
"26","1","26","false","safe","risky","risky","80","1504","bandit","high_value","bandit-task","33","292477","0.0-7.0-0.25","27972","632141","lowRank"
"27","1","27","false","safe","risky","safe","50","1465","bandit","decision","bandit-task","34","296486","0.0-7.0-0.26","27972","632141","lowRank"
"28","1","28","false","risky","safe","risky","80","1834","bandit","high_value","bandit-task","35","300958","0.0-7.0-0.27","27972","632141","lowRank"
"29","1","29","false","safe","risky","risky","100","1894","bandit","high_value","bandit-task","36","306371","0.0-7.0-0.28","27972","632141","lowRank"
"30","1","30","false","safe","risky","risky","100","1601","bandit","high_value","bandit-task","37","310646","0.0-7.0-0.29","27972","632141","lowRank"
"31","1","31","false","risky","safe","risky","70","2086","bandit","decision","bandit-task","38","315621","0.0-7.0-0.30","27972","632141","lowRank"
"32","1","32","false","safe","risky","risky","100","2480","bandit","high_value","bandit-task","39","320739","0.0-7.0-0.31","27972","632141","lowRank"
"33","1","33","false","risky","safe","safe","90","2345","bandit","high_value","bandit-task","40","325676","0.0-7.0-0.32","27972","632141","lowRank"
"34","1","34","false","risky","safe","safe","10","2960","bandit","low_value","bandit-task","41","331804","0.0-7.0-0.33","27972","632141","lowRank"
"35","1","35","false","risky","safe","risky","30","2700","bandit","decision","bandit-task","42","337117","0.0-7.0-0.34","27972","632141","lowRank"
"36","1","36","false","risky","safe","safe","90","1744","bandit","high_value","bandit-task","43","341502","0.0-7.0-0.35","27972","632141","lowRank"
"37","2","1","false","safe","risky","risky","80","1587","bandit","high_value","bandit-task","45","350374","0.0-9.0-0.0","27972","632141","lowRank"
"38","2","2","false","safe","risky","risky","0","1550","bandit","low_value","bandit-task","46","354533","0.0-9.0-0.1","27972","632141","lowRank"
"39","2","3","false","safe","risky","safe","90","2928","bandit","high_value","bandit-task","47","360132","0.0-9.0-0.2","27972","632141","lowRank"
"40","2","4","false","risky","safe","risky","100","1746","bandit","high_value","bandit-task","48","364973","0.0-9.0-0.3","27972","632141","lowRank"
"41","2","5","false","safe","risky","safe","90","1515","bandit","high_value","bandit-task","49","369105","0.0-9.0-0.4","27972","632141","lowRank"
"42","2","6","false","risky","safe","risky","80","2147","bandit","high_value","bandit-task","50","374715","0.0-9.0-0.5","27972","632141","lowRank"
"43","2","7","false","risky","safe","safe","90","1604","bandit","high_value","bandit-task","51","379185","0.0-9.0-0.6","27972","632141","lowRank"
"44","2","8","false","risky","safe","risky","30","2754","bandit","decision","bandit-task","52","384590","0.0-9.0-0.7","27972","632141","lowRank"
"45","2","9","false","risky","safe","safe","90","2401","bandit","high_value","bandit-task","53","389970","0.0-9.0-0.8","27972","632141","lowRank"
"46","2","10","false","safe","risky","safe","90","1735","bandit","high_value","bandit-task","54","394477","0.0-9.0-0.9","27972","632141","lowRank"
"47","2","11","false","safe","risky","risky","70","1843","bandit","decision","bandit-task","55","400045","0.0-9.0-0.10","27972","632141","lowRank"
"48","2","12","false","risky","safe","risky","80","2754","bandit","high_value","bandit-task","56","405476","0.0-9.0-0.11","27972","632141","lowRank"
"49","2","13","false","safe","risky","risky","30","1207","bandit","decision","bandit-task","57","410013","0.0-9.0-0.12","27972","632141","lowRank"
"50","2","14","false","safe","risky","risky","70","892","bandit","decision","bandit-task","58","413673","0.0-9.0-0.13","27972","632141","lowRank"
"51","2","15","false","risky","safe","risky","100","1846","bandit","high_value","bandit-task","59","418655","0.0-9.0-0.14","27972","632141","lowRank"
"52","2","16","false","risky","safe","safe","50","2878","bandit","decision","bandit-task","60","424399","0.0-9.0-0.15","27972","632141","lowRank"
"53","2","17","false","safe","risky","risky","100","5343","bandit","high_value","bandit-task","61","433538","0.0-9.0-0.16","27972","632141","lowRank"
"54","2","18","false","risky","safe","safe","50","3284","bandit","decision","bandit-task","62","439624","0.0-9.0-0.17","27972","632141","lowRank"
"55","2","19","false","risky","safe","risky","30","1654","bandit","decision","bandit-task","63","443924","0.0-9.0-0.18","27972","632141","lowRank"
"56","2","20","false","safe","risky","safe","90","2103","bandit","high_value","bandit-task","64","448771","0.0-9.0-0.19","27972","632141","lowRank"
"57","2","21","false","safe","risky","risky","80","1544","bandit","high_value","bandit-task","65","452989","0.0-9.0-0.20","27972","632141","lowRank"
"58","2","22","false","risky","safe","risky","100","1282","bandit","high_value","bandit-task","66","457419","0.0-9.0-0.21","27972","632141","lowRank"
"59","2","23","false","safe","risky","safe","10","1607","bandit","low_value","bandit-task","67","461706","0.0-9.0-0.22","27972","632141","lowRank"
"60","2","24","false","risky","safe","safe","90","3953","bandit","high_value","bandit-task","68","468375","0.0-9.0-0.23","27972","632141","lowRank"
"61","2","25","false","safe","risky","risky","100","877","bandit","high_value","bandit-task","69","471838","0.0-9.0-0.24","27972","632141","lowRank"
"62","2","26","false","risky","safe","safe","10","1796","bandit","low_value","bandit-task","70","476236","0.0-9.0-0.25","27972","632141","lowRank"
"63","2","27","false","safe","risky","risky","30","1668","bandit","decision","bandit-task","71","480585","0.0-9.0-0.26","27972","632141","lowRank"
"64","2","28","false","risky","safe","risky","100","2866","bandit","high_value","bandit-task","72","486138","0.0-9.0-0.27","27972","632141","lowRank"
"65","2","29","false","safe","risky","risky","70","1493","bandit","decision","bandit-task","73","490281","0.0-9.0-0.28","27972","632141","lowRank"
"66","2","30","false","risky","safe","safe","90","820","bandit","high_value","bandit-task","74","493934","0.0-9.0-0.29","27972","632141","lowRank"
"67","2","31","false","risky","safe","safe","50","2166","bandit","decision","bandit-task","75","498760","0.0-9.0-0.30","27972","632141","lowRank"
