"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","20","3314","bandit","low_value","bandit-task","8","396373","0.0-7.0-0.0","9739","313370","lowRank"
"2","1","2","false","safe","risky","risky","100","1636","bandit","high_value","bandit-task","9","400733","0.0-7.0-0.1","9739","313370","lowRank"
"3","1","3","false","risky","safe","risky","80","836","bandit","high_value","bandit-task","10","404349","0.0-7.0-0.2","9739","313370","lowRank"
"4","1","4","false","risky","safe","risky","80","1811","bandit","high_value","bandit-task","11","409396","0.0-7.0-0.3","9739","313370","lowRank"
"5","1","5","false","risky","safe","safe","10","1572","bandit","low_value","bandit-task","12","413605","0.0-7.0-0.4","9739","313370","lowRank"
"6","1","6","false","risky","safe","risky","100","1001","bandit","high_value","bandit-task","13","417709","0.0-7.0-0.5","9739","313370","lowRank"
"7","1","7","false","safe","risky","risky","70","1811","bandit","decision","bandit-task","14","422445","0.0-7.0-0.6","9739","313370","lowRank"
"8","1","8","false","risky","safe","risky","70","1763","bandit","decision","bandit-task","15","426901","0.0-7.0-0.7","9739","313370","lowRank"
"9","1","9","false","risky","safe","safe","10","1596","bandit","low_value","bandit-task","16","431365","0.0-7.0-0.8","9739","313370","lowRank"
"10","1","10","false","safe","risky","safe","90","1403","bandit","high_value","bandit-task","17","435343","0.0-7.0-0.9","9739","313370","lowRank"
"11","1","11","false","safe","risky","safe","50","1226","bandit","decision","bandit-task","18","439237","0.0-7.0-0.10","9739","313370","lowRank"
"12","1","12","false","safe","risky","safe","90","2339","bandit","high_value","bandit-task","19","444229","0.0-7.0-0.11","9739","313370","lowRank"
"13","1","13","false","risky","safe","safe","90","1011","bandit","high_value","bandit-task","20","447715","0.0-7.0-0.12","9739","313370","lowRank"
"14","1","14","false","risky","safe","risky","70","2819","bandit","decision","bandit-task","21","453275","0.0-7.0-0.13","9739","313370","lowRank"
"15","1","15","false","safe","risky","safe","90","1436","bandit","high_value","bandit-task","22","457507","0.0-7.0-0.14","9739","313370","lowRank"
"16","1","16","false","risky","safe","safe","90","1036","bandit","high_value","bandit-task","23","461267","0.0-7.0-0.15","9739","313370","lowRank"
"17","1","17","false","risky","safe","safe","50","1804","bandit","decision","bandit-task","24","465515","0.0-7.0-0.16","9739","313370","lowRank"
"18","1","18","false","safe","risky","risky","30","1018","bandit","decision","bandit-task","25","469011","0.0-7.0-0.17","9739","313370","lowRank"
"19","1","19","false","safe","risky","safe","50","804","bandit","decision","bandit-task","26","472379","0.0-7.0-0.18","9739","313370","lowRank"
"20","1","20","false","safe","risky","risky","80","1948","bandit","high_value","bandit-task","27","476867","0.0-7.0-0.19","9739","313370","lowRank"
"21","1","21","false","safe","risky","risky","20","1691","bandit","low_value","bandit-task","28","481123","0.0-7.0-0.20","9739","313370","lowRank"
"22","1","22","false","safe","risky","safe","90","1676","bandit","high_value","bandit-task","29","485259","0.0-7.0-0.21","9739","313370","lowRank"
"23","1","23","false","risky","safe","safe","90","794","bandit","high_value","bandit-task","30","488571","0.0-7.0-0.22","9739","313370","lowRank"
"24","1","24","false","risky","safe","safe","90","763","bandit","high_value","bandit-task","31","491875","0.0-7.0-0.23","9739","313370","lowRank"
"25","1","25","false","safe","risky","safe","90","1508","bandit","high_value","bandit-task","32","495907","0.0-7.0-0.24","9739","313370","lowRank"
"26","1","26","false","risky","safe","risky","70","2580","bandit","decision","bandit-task","33","500939","0.0-7.0-0.25","9739","313370","lowRank"
"27","1","27","false","safe","risky","safe","90","1098","bandit","high_value","bandit-task","34","504507","0.0-7.0-0.26","9739","313370","lowRank"
"28","1","28","false","risky","safe","safe","90","723","bandit","high_value","bandit-task","35","507627","0.0-7.0-0.27","9739","313370","lowRank"
"29","1","29","false","risky","safe","risky","70","1113","bandit","decision","bandit-task","36","511152","0.0-7.0-0.28","9739","313370","lowRank"
