"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","0","2129","bandit","low_value","bandit-task","8","257800","0.0-7.0-0.0","46949","390266","lowRank"
"2","1","2","false","risky","safe","risky","80","916","bandit","high_value","bandit-task","9","261653","0.0-7.0-0.1","46949","390266","lowRank"
"3","1","3","false","risky","safe","risky","100","1295","bandit","high_value","bandit-task","10","265868","0.0-7.0-0.2","46949","390266","lowRank"
"4","1","4","false","safe","risky","risky","70","775","bandit","decision","bandit-task","11","269421","0.0-7.0-0.3","46949","390266","lowRank"
"5","1","5","false","safe","risky","risky","100","951","bandit","high_value","bandit-task","12","273018","0.0-7.0-0.4","46949","390266","lowRank"
"6","1","6","false","safe","risky","safe","90","539","bandit","high_value","bandit-task","13","276009","0.0-7.0-0.5","46949","390266","lowRank"
"7","1","7","false","risky","safe","risky","80","579","bandit","high_value","bandit-task","14","279041","0.0-7.0-0.6","46949","390266","lowRank"
"8","1","8","false","safe","risky","risky","100","1288","bandit","high_value","bandit-task","15","282932","0.0-7.0-0.7","46949","390266","lowRank"
"9","1","9","false","safe","risky","safe","50","1720","bandit","decision","bandit-task","16","287405","0.0-7.0-0.8","46949","390266","lowRank"
"10","1","10","false","risky","safe","risky","100","871","bandit","high_value","bandit-task","17","291053","0.0-7.0-0.9","46949","390266","lowRank"
"11","1","11","false","safe","risky","safe","50","972","bandit","decision","bandit-task","18","294805","0.0-7.0-0.10","46949","390266","lowRank"
"12","1","12","false","safe","risky","risky","80","2325","bandit","high_value","bandit-task","19","299753","0.0-7.0-0.11","46949","390266","lowRank"
"13","1","13","false","risky","safe","risky","100","769","bandit","high_value","bandit-task","20","303306","0.0-7.0-0.12","46949","390266","lowRank"
"14","1","14","false","risky","safe","safe","50","1769","bandit","decision","bandit-task","21","307622","0.0-7.0-0.13","46949","390266","lowRank"
"15","1","15","false","risky","safe","safe","50","918","bandit","decision","bandit-task","22","310947","0.0-7.0-0.14","46949","390266","lowRank"
"16","1","16","false","safe","risky","safe","50","764","bandit","decision","bandit-task","23","314332","0.0-7.0-0.15","46949","390266","lowRank"
"17","1","17","false","safe","risky","risky","80","1063","bandit","high_value","bandit-task","24","318140","0.0-7.0-0.16","46949","390266","lowRank"
"18","1","18","false","safe","risky","safe","50","1604","bandit","decision","bandit-task","25","322930","0.0-7.0-0.17","46949","390266","lowRank"
"19","1","19","false","risky","safe","safe","50","1649","bandit","decision","bandit-task","26","327127","0.0-7.0-0.18","46949","390266","lowRank"
"20","1","20","false","safe","risky","safe","90","1052","bandit","high_value","bandit-task","27","330633","0.0-7.0-0.19","46949","390266","lowRank"
"21","1","21","false","safe","risky","safe","90","682","bandit","high_value","bandit-task","28","333769","0.0-7.0-0.20","46949","390266","lowRank"
"22","1","22","false","safe","risky","safe","50","1287","bandit","decision","bandit-task","29","337805","0.0-7.0-0.21","46949","390266","lowRank"
"23","1","23","false","risky","safe","safe","90","1016","bandit","high_value","bandit-task","30","341261","0.0-7.0-0.22","46949","390266","lowRank"
"24","1","24","false","safe","risky","risky","70","1169","bandit","decision","bandit-task","31","344971","0.0-7.0-0.23","46949","390266","lowRank"
"25","1","25","false","risky","safe","safe","90","1340","bandit","high_value","bandit-task","32","348807","0.0-7.0-0.24","46949","390266","lowRank"
"26","1","26","false","safe","risky","safe","90","1547","bandit","high_value","bandit-task","33","352846","0.0-7.0-0.25","46949","390266","lowRank"
"27","1","27","false","safe","risky","risky","30","795","bandit","decision","bandit-task","34","356111","0.0-7.0-0.26","46949","390266","lowRank"
"28","1","28","false","risky","safe","safe","10","2015","bandit","low_value","bandit-task","35","360943","0.0-7.0-0.27","46949","390266","lowRank"
"29","1","29","false","risky","safe","safe","90","4314","bandit","high_value","bandit-task","36","367883","0.0-7.0-0.28","46949","390266","lowRank"
"30","1","30","false","risky","safe","safe","90","587","bandit","high_value","bandit-task","37","371000","0.0-7.0-0.29","46949","390266","lowRank"
"31","1","31","false","risky","safe","safe","90","673","bandit","high_value","bandit-task","38","374363","0.0-7.0-0.30","46949","390266","lowRank"
"32","1","32","false","safe","risky","safe","10","3849","bandit","low_value","bandit-task","39","380811","0.0-7.0-0.31","46949","390266","lowRank"
"33","1","33","false","safe","risky","safe","50","2479","bandit","decision","bandit-task","40","386039","0.0-7.0-0.32","46949","390266","lowRank"
"34","1","34","false","risky","safe","safe","90","1255","bandit","high_value","bandit-task","41","389688","0.0-7.0-0.33","46949","390266","lowRank"
"35","1","35","false","safe","risky","safe","10","2199","bandit","low_value","bandit-task","42","394739","0.0-7.0-0.34","46949","390266","lowRank"
"36","1","36","false","safe","risky","safe","90","1284","bandit","high_value","bandit-task","43","398744","0.0-7.0-0.35","46949","390266","lowRank"
"37","2","1","false","safe","risky","risky","80","1477","bandit","high_value","bandit-task","45","410500","0.0-9.0-0.0","46949","390266","lowRank"
"38","2","2","false","risky","safe","safe","50","2029","bandit","decision","bandit-task","46","415437","0.0-9.0-0.1","46949","390266","lowRank"
"39","2","3","false","safe","risky","safe","50","2274","bandit","decision","bandit-task","47","420638","0.0-9.0-0.2","46949","390266","lowRank"
"40","2","4","false","safe","risky","safe","50","922","bandit","decision","bandit-task","48","424217","0.0-9.0-0.3","46949","390266","lowRank"
"41","2","5","false","safe","risky","safe","50","831","bandit","decision","bandit-task","49","427627","0.0-9.0-0.4","46949","390266","lowRank"
"42","2","6","false","risky","safe","safe","90","1026","bandit","high_value","bandit-task","50","431246","0.0-9.0-0.5","46949","390266","lowRank"
