"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","20","7037","bandit","low_value","bandit-task","8","265087","0.0-7.0-0.0","54277","315508","highRank"
"2","1","2","false","risky","safe","safe","90","3188","bandit","high_value","bandit-task","9","272459","0.0-7.0-0.1","54277","315508","highRank"
"3","1","3","false","safe","risky","safe","50","2369","bandit","decision","bandit-task","10","279126","0.0-7.0-0.2","54277","315508","highRank"
"4","1","4","false","safe","risky","risky","20","2111","bandit","low_value","bandit-task","11","285010","0.0-7.0-0.3","54277","315508","highRank"
"5","1","5","false","safe","risky","safe","10","2456","bandit","low_value","bandit-task","12","291265","0.0-7.0-0.4","54277","315508","highRank"
"6","1","6","false","safe","risky","risky","0","2221","bandit","low_value","bandit-task","13","297689","0.0-7.0-0.5","54277","315508","highRank"
"7","1","7","false","risky","safe","risky","30","2540","bandit","decision","bandit-task","14","307090","0.0-7.0-0.6","54277","315508","highRank"
"8","1","8","false","risky","safe","safe","90","1384","bandit","high_value","bandit-task","15","313123","0.0-7.0-0.7","54277","315508","highRank"
"9","1","9","false","risky","safe","risky","20","1666","bandit","low_value","bandit-task","16","320751","0.0-7.0-0.8","54277","315508","highRank"
"10","1","10","false","risky","safe","risky","20","2277","bandit","low_value","bandit-task","17","327785","0.0-7.0-0.9","54277","315508","highRank"
"11","1","11","false","safe","risky","safe","10","2651","bandit","low_value","bandit-task","18","334298","0.0-7.0-0.10","54277","315508","highRank"
"12","1","12","false","safe","risky","risky","30","1430","bandit","decision","bandit-task","19","341696","0.0-7.0-0.11","54277","315508","highRank"
"13","1","13","false","risky","safe","risky","0","1971","bandit","low_value","bandit-task","20","349271","0.0-7.0-0.12","54277","315508","highRank"
"14","1","14","false","risky","safe","safe","50","1381","bandit","decision","bandit-task","21","354358","0.0-7.0-0.13","54277","315508","highRank"
"15","1","15","false","safe","risky","safe","10","1610","bandit","low_value","bandit-task","22","362203","0.0-7.0-0.14","54277","315508","highRank"
"16","1","16","false","safe","risky","risky","70","1962","bandit","decision","bandit-task","23","367314","0.0-7.0-0.15","54277","315508","highRank"
"17","1","17","false","risky","safe","safe","10","3367","bandit","low_value","bandit-task","24","375104","0.0-7.0-0.16","54277","315508","highRank"
"18","1","18","false","safe","risky","safe","50","1858","bandit","decision","bandit-task","25","382197","0.0-7.0-0.17","54277","315508","highRank"
"19","1","19","false","risky","safe","risky","30","1641","bandit","decision","bandit-task","26","387184","0.0-7.0-0.18","54277","315508","highRank"
"20","1","20","false","safe","risky","safe","10","3508","bandit","low_value","bandit-task","27","394543","0.0-7.0-0.19","54277","315508","highRank"
"21","1","21","false","risky","safe","risky","20","2659","bandit","low_value","bandit-task","28","400459","0.0-7.0-0.20","54277","315508","highRank"
"22","1","22","false","risky","safe","safe","50","1463","bandit","decision","bandit-task","29","405577","0.0-7.0-0.21","54277","315508","highRank"
"23","1","23","false","risky","safe","risky","100","1328","bandit","high_value","bandit-task","30","410757","0.0-7.0-0.22","54277","315508","highRank"
"24","1","24","false","risky","safe","risky","20","2197","bandit","low_value","bandit-task","31","416431","0.0-7.0-0.23","54277","315508","highRank"
"25","1","25","false","risky","safe","safe","10","2459","bandit","low_value","bandit-task","32","422111","0.0-7.0-0.24","54277","315508","highRank"
"26","1","26","false","safe","risky","safe","90","1726","bandit","high_value","bandit-task","33","427683","0.0-7.0-0.25","54277","315508","highRank"
"27","1","27","false","safe","risky","risky","0","2103","bandit","low_value","bandit-task","34","433231","0.0-7.0-0.26","54277","315508","highRank"
"28","1","28","false","risky","safe","safe","10","2266","bandit","low_value","bandit-task","35","438895","0.0-7.0-0.27","54277","315508","highRank"
"29","1","29","false","safe","risky","safe","50","1633","bandit","decision","bandit-task","36","443629","0.0-7.0-0.28","54277","315508","highRank"
"30","1","30","false","risky","safe","safe","10","2398","bandit","low_value","bandit-task","37","450210","0.0-7.0-0.29","54277","315508","highRank"
"31","1","31","false","safe","risky","safe","10","1172","bandit","low_value","bandit-task","38","454069","0.0-7.0-0.30","54277","315508","highRank"
"32","1","32","false","safe","risky","risky","20","1626","bandit","low_value","bandit-task","39","459200","0.0-7.0-0.31","54277","315508","highRank"
"33","1","33","false","safe","risky","safe","10","2189","bandit","low_value","bandit-task","40","464679","0.0-7.0-0.32","54277","315508","highRank"
"34","1","34","false","safe","risky","risky","30","1446","bandit","decision","bandit-task","41","469674","0.0-7.0-0.33","54277","315508","highRank"
"35","1","35","false","risky","safe","risky","30","1544","bandit","decision","bandit-task","42","474039","0.0-7.0-0.34","54277","315508","highRank"
"36","1","36","false","risky","safe","risky","30","1882","bandit","decision","bandit-task","43","480070","0.0-7.0-0.35","54277","315508","highRank"
"37","2","1","false","safe","risky","risky","30","1565","bandit","decision","bandit-task","45","500092","0.0-9.0-0.0","54277","315508","highRank"
"38","2","2","false","risky","safe","risky","20","1118","bandit","low_value","bandit-task","46","505352","0.0-9.0-0.1","54277","315508","highRank"
"39","2","3","false","safe","risky","safe","10","1725","bandit","low_value","bandit-task","47","510562","0.0-9.0-0.2","54277","315508","highRank"
"40","2","4","false","risky","safe","risky","70","2320","bandit","decision","bandit-task","48","515710","0.0-9.0-0.3","54277","315508","highRank"
"41","2","5","false","safe","risky","risky","0","1894","bandit","low_value","bandit-task","49","520583","0.0-9.0-0.4","54277","315508","highRank"
"42","2","6","false","safe","risky","risky","0","2517","bandit","low_value","bandit-task","50","526594","0.0-9.0-0.5","54277","315508","highRank"
"43","2","7","false","risky","safe","risky","0","2763","bandit","low_value","bandit-task","51","532576","0.0-9.0-0.6","54277","315508","highRank"
"44","2","8","false","safe","risky","risky","80","1446","bandit","high_value","bandit-task","52","537226","0.0-9.0-0.7","54277","315508","highRank"
"45","2","9","false","risky","safe","risky","70","2420","bandit","decision","bandit-task","53","543062","0.0-9.0-0.8","54277","315508","highRank"
"46","2","10","false","risky","safe","risky","0","1749","bandit","low_value","bandit-task","54","548287","0.0-9.0-0.9","54277","315508","highRank"
"47","2","11","false","risky","safe","safe","10","1647","bandit","low_value","bandit-task","55","553185","0.0-9.0-0.10","54277","315508","highRank"
"48","2","12","false","safe","risky","safe","10","1894","bandit","low_value","bandit-task","56","558018","0.0-9.0-0.11","54277","315508","highRank"
"49","2","13","false","risky","safe","safe","10","1444","bandit","low_value","bandit-task","57","563002","0.0-9.0-0.12","54277","315508","highRank"
"50","2","14","false","safe","risky","risky","70","2458","bandit","decision","bandit-task","58","569314","0.0-9.0-0.13","54277","315508","highRank"
"51","2","15","false","risky","safe","risky","0","1725","bandit","low_value","bandit-task","59","573682","0.0-9.0-0.14","54277","315508","highRank"
"52","2","16","false","safe","risky","safe","10","1513","bandit","low_value","bandit-task","60","578359","0.0-9.0-0.15","54277","315508","highRank"
"53","2","17","false","safe","risky","safe","10","1400","bandit","low_value","bandit-task","61","582601","0.0-9.0-0.16","54277","315508","highRank"
"54","2","18","false","safe","risky","safe","10","1482","bandit","low_value","bandit-task","62","586999","0.0-9.0-0.17","54277","315508","highRank"
"55","2","19","false","risky","safe","risky","70","1523","bandit","decision","bandit-task","63","591564","0.0-9.0-0.18","54277","315508","highRank"
"56","2","20","false","risky","safe","safe","50","3099","bandit","decision","bandit-task","64","598389","0.0-9.0-0.19","54277","315508","highRank"
"57","2","21","false","risky","safe","risky","70","1428","bandit","decision","bandit-task","65","603115","0.0-9.0-0.20","54277","315508","highRank"
"58","2","22","false","risky","safe","safe","10","1943","bandit","low_value","bandit-task","66","607777","0.0-9.0-0.21","54277","315508","highRank"
"59","2","23","false","risky","safe","safe","10","1078","bandit","low_value","bandit-task","67","612559","0.0-9.0-0.22","54277","315508","highRank"
"60","2","24","false","risky","safe","risky","70","1608","bandit","decision","bandit-task","68","617230","0.0-9.0-0.23","54277","315508","highRank"
"61","2","25","false","safe","risky","risky","100","2734","bandit","high_value","bandit-task","69","623018","0.0-9.0-0.24","54277","315508","highRank"
"62","2","26","false","risky","safe","safe","10","1819","bandit","low_value","bandit-task","70","628564","0.0-9.0-0.25","54277","315508","highRank"
"63","2","27","false","safe","risky","safe","10","1437","bandit","low_value","bandit-task","71","632945","0.0-9.0-0.26","54277","315508","highRank"
"64","2","28","false","safe","risky","risky","80","1718","bandit","high_value","bandit-task","72","638249","0.0-9.0-0.27","54277","315508","highRank"
"65","2","29","false","safe","risky","risky","30","2163","bandit","decision","bandit-task","73","643881","0.0-9.0-0.28","54277","315508","highRank"
"66","2","30","false","safe","risky","safe","10","1819","bandit","low_value","bandit-task","74","648647","0.0-9.0-0.29","54277","315508","highRank"
"67","2","31","false","risky","safe","risky","70","1528","bandit","decision","bandit-task","75","653263","0.0-9.0-0.30","54277","315508","highRank"
"68","2","32","false","safe","risky","risky","100","1741","bandit","high_value","bandit-task","76","658854","0.0-9.0-0.31","54277","315508","highRank"
"69","2","33","false","safe","risky","safe","10","1406","bandit","low_value","bandit-task","77","663413","0.0-9.0-0.32","54277","315508","highRank"
"70","2","34","false","safe","risky","risky","30","1766","bandit","decision","bandit-task","78","668907","0.0-9.0-0.33","54277","315508","highRank"
"71","2","35","false","safe","risky","safe","50","1975","bandit","decision","bandit-task","79","673819","0.0-9.0-0.34","54277","315508","highRank"
"72","2","36","false","risky","safe","safe","10","1851","bandit","low_value","bandit-task","80","678759","0.0-9.0-0.35","54277","315508","highRank"
"73","3","1","false","safe","risky","risky","70","4064","bandit","decision","bandit-task","82","696234","0.0-11.0-0.0","54277","315508","highRank"
"74","3","2","false","risky","safe","safe","10","1326","bandit","low_value","bandit-task","83","700578","0.0-11.0-0.1","54277","315508","highRank"
"75","3","3","false","risky","safe","risky","70","1388","bandit","decision","bandit-task","84","705318","0.0-11.0-0.2","54277","315508","highRank"
"76","3","4","false","safe","risky","safe","10","1490","bandit","low_value","bandit-task","85","710331","0.0-11.0-0.3","54277","315508","highRank"
"77","3","5","false","safe","risky","safe","10","1935","bandit","low_value","bandit-task","86","715447","0.0-11.0-0.4","54277","315508","highRank"
"78","3","6","false","risky","safe","risky","100","1984","bandit","high_value","bandit-task","87","720929","0.0-11.0-0.5","54277","315508","highRank"
"79","3","7","false","risky","safe","risky","70","2122","bandit","decision","bandit-task","88","727335","0.0-11.0-0.6","54277","315508","highRank"
"80","3","8","false","safe","risky","risky","80","1356","bandit","high_value","bandit-task","89","731754","0.0-11.0-0.7","54277","315508","highRank"
"81","3","9","false","risky","safe","safe","10","1492","bandit","low_value","bandit-task","90","736503","0.0-11.0-0.8","54277","315508","highRank"
"82","3","10","false","risky","safe","safe","10","2004","bandit","low_value","bandit-task","91","742459","0.0-11.0-0.9","54277","315508","highRank"
"83","3","11","false","risky","safe","risky","70","1692","bandit","decision","bandit-task","92","747941","0.0-11.0-0.10","54277","315508","highRank"
"84","3","12","false","safe","risky","safe","10","2004","bandit","low_value","bandit-task","93","753337","0.0-11.0-0.11","54277","315508","highRank"
"85","3","13","false","safe","risky","safe","10","1724","bandit","low_value","bandit-task","94","758321","0.0-11.0-0.12","54277","315508","highRank"
"86","3","14","false","safe","risky","safe","10","1287","bandit","low_value","bandit-task","95","763171","0.0-11.0-0.13","54277","315508","highRank"
"87","3","15","false","risky","safe","risky","30","2434","bandit","decision","bandit-task","96","769271","0.0-11.0-0.14","54277","315508","highRank"
"88","3","16","false","risky","safe","safe","10","2036","bandit","low_value","bandit-task","97","774885","0.0-11.0-0.15","54277","315508","highRank"
"89","3","17","false","risky","safe","risky","0","2042","bandit","low_value","bandit-task","98","780805","0.0-11.0-0.16","54277","315508","highRank"
"90","3","18","false","safe","risky","safe","10","1535","bandit","low_value","bandit-task","99","786873","0.0-11.0-0.17","54277","315508","highRank"
"91","3","19","false","safe","risky","risky","30","2153","bandit","decision","bandit-task","100","793268","0.0-11.0-0.18","54277","315508","highRank"
"92","3","20","false","risky","safe","risky","80","1311","bandit","high_value","bandit-task","101","798492","0.0-11.0-0.19","54277","315508","highRank"
"93","3","21","false","risky","safe","safe","10","1864","bandit","low_value","bandit-task","102","803779","0.0-11.0-0.20","54277","315508","highRank"
"94","3","22","false","risky","safe","safe","10","1296","bandit","low_value","bandit-task","103","808926","0.0-11.0-0.21","54277","315508","highRank"
"95","3","23","false","risky","safe","safe","10","1676","bandit","low_value","bandit-task","104","813612","0.0-11.0-0.22","54277","315508","highRank"
"96","3","24","false","safe","risky","risky","70","1558","bandit","decision","bandit-task","105","818727","0.0-11.0-0.23","54277","315508","highRank"
"97","3","25","false","risky","safe","safe","10","1419","bandit","low_value","bandit-task","106","823583","0.0-11.0-0.24","54277","315508","highRank"
"98","3","26","false","safe","risky","risky","70","1483","bandit","decision","bandit-task","107","828246","0.0-11.0-0.25","54277","315508","highRank"
"99","3","27","false","safe","risky","safe","10","1910","bandit","low_value","bandit-task","108","833720","0.0-11.0-0.26","54277","315508","highRank"
"100","3","28","false","safe","risky","safe","10","1769","bandit","low_value","bandit-task","109","838594","0.0-11.0-0.27","54277","315508","highRank"
"101","3","29","false","safe","risky","safe","10","1410","bandit","low_value","bandit-task","110","843318","0.0-11.0-0.28","54277","315508","highRank"
"102","3","30","false","safe","risky","risky","70","2002","bandit","decision","bandit-task","111","848493","0.0-11.0-0.29","54277","315508","highRank"
"103","3","31","false","safe","risky","risky","70","1358","bandit","decision","bandit-task","112","853640","0.0-11.0-0.30","54277","315508","highRank"
"104","3","32","false","safe","risky","risky","30","1145","bandit","decision","bandit-task","113","858304","0.0-11.0-0.31","54277","315508","highRank"
