"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","3397","bandit","high_value","bandit-task","11","217894","0.0-7.0-0.0","69505","280162","lowRank"
"2","1","2","false","risky","safe","risky","0","3090","bandit","low_value","bandit-task","12","223980","0.0-7.0-0.1","69505","280162","lowRank"
"3","1","3","false","safe","risky","safe","10","2855","bandit","low_value","bandit-task","13","230077","0.0-7.0-0.2","69505","280162","lowRank"
"4","1","4","false","safe","risky","risky","80","988","bandit","high_value","bandit-task","14","233545","0.0-7.0-0.3","69505","280162","lowRank"
"5","1","5","false","risky","safe","safe","90","782","bandit","high_value","bandit-task","15","236986","0.0-7.0-0.4","69505","280162","lowRank"
"6","1","6","false","safe","risky","risky","80","589","bandit","high_value","bandit-task","16","240293","0.0-7.0-0.5","69505","280162","lowRank"
"7","1","7","false","risky","safe","safe","90","739","bandit","high_value","bandit-task","17","243555","0.0-7.0-0.6","69505","280162","lowRank"
"8","1","8","false","risky","safe","safe","90","501","bandit","high_value","bandit-task","18","246576","0.0-7.0-0.7","69505","280162","lowRank"
"9","1","9","false","risky","safe","safe","90","598","bandit","high_value","bandit-task","19","249638","0.0-7.0-0.8","69505","280162","lowRank"
"10","1","10","false","risky","safe","safe","50","620","bandit","decision","bandit-task","20","252900","0.0-7.0-0.9","69505","280162","lowRank"
"11","1","11","false","safe","risky","risky","70","446","bandit","decision","bandit-task","21","256005","0.0-7.0-0.10","69505","280162","lowRank"
"12","1","12","false","risky","safe","risky","30","1229","bandit","decision","bandit-task","22","259711","0.0-7.0-0.11","69505","280162","lowRank"
"13","1","13","false","safe","risky","risky","100","514","bandit","high_value","bandit-task","23","262643","0.0-7.0-0.12","69505","280162","lowRank"
"14","1","14","false","safe","risky","risky","30","650","bandit","decision","bandit-task","24","265694","0.0-7.0-0.13","69505","280162","lowRank"
"15","1","15","false","safe","risky","safe","50","638","bandit","decision","bandit-task","25","269273","0.0-7.0-0.14","69505","280162","lowRank"
"16","1","16","false","safe","risky","risky","100","612","bandit","high_value","bandit-task","26","272534","0.0-7.0-0.15","69505","280162","lowRank"
"17","1","17","false","safe","risky","risky","100","741","bandit","high_value","bandit-task","27","275694","0.0-7.0-0.16","69505","280162","lowRank"
"18","1","18","false","safe","risky","risky","20","933","bandit","low_value","bandit-task","28","279269","0.0-7.0-0.17","69505","280162","lowRank"
"19","1","19","false","safe","risky","risky","80","854","bandit","high_value","bandit-task","29","282570","0.0-7.0-0.18","69505","280162","lowRank"
