"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","90","10520","bandit","high_value","bandit-task","8","162562","0.0-7.0-0.0","92838","655476","lowRank"
"2","1","2","false","safe","risky","risky","20","2042","bandit","low_value","bandit-task","9","167338","0.0-7.0-0.1","92838","655476","lowRank"
"3","1","3","false","safe","risky","risky","80","1528","bandit","high_value","bandit-task","10","171472","0.0-7.0-0.2","92838","655476","lowRank"
"4","1","4","false","safe","risky","risky","100","717","bandit","high_value","bandit-task","11","174636","0.0-7.0-0.3","92838","655476","lowRank"
"5","1","5","false","risky","safe","risky","20","846","bandit","low_value","bandit-task","12","177808","0.0-7.0-0.4","92838","655476","lowRank"
"6","1","6","false","safe","risky","risky","80","661","bandit","high_value","bandit-task","13","180851","0.0-7.0-0.5","92838","655476","lowRank"
"7","1","7","false","safe","risky","safe","50","919","bandit","decision","bandit-task","14","184137","0.0-7.0-0.6","92838","655476","lowRank"
"8","1","8","false","safe","risky","risky","30","1030","bandit","decision","bandit-task","15","187485","0.0-7.0-0.7","92838","655476","lowRank"
"9","1","9","false","safe","risky","safe","90","1015","bandit","high_value","bandit-task","16","190843","0.0-7.0-0.8","92838","655476","lowRank"
"10","1","10","false","safe","risky","safe","90","1167","bandit","high_value","bandit-task","17","194354","0.0-7.0-0.9","92838","655476","lowRank"
"11","1","11","false","risky","safe","safe","90","1150","bandit","high_value","bandit-task","18","197928","0.0-7.0-0.10","92838","655476","lowRank"
"12","1","12","false","safe","risky","safe","50","1047","bandit","decision","bandit-task","19","201437","0.0-7.0-0.11","92838","655476","lowRank"
"13","1","13","false","safe","risky","safe","50","799","bandit","decision","bandit-task","20","204635","0.0-7.0-0.12","92838","655476","lowRank"
"14","1","14","false","risky","safe","safe","10","1127","bandit","low_value","bandit-task","21","208135","0.0-7.0-0.13","92838","655476","lowRank"
"15","1","15","false","safe","risky","risky","100","1279","bandit","high_value","bandit-task","22","212198","0.0-7.0-0.14","92838","655476","lowRank"
"16","1","16","false","risky","safe","risky","80","927","bandit","high_value","bandit-task","23","215523","0.0-7.0-0.15","92838","655476","lowRank"
"17","1","17","false","safe","risky","safe","90","759","bandit","high_value","bandit-task","24","218642","0.0-7.0-0.16","92838","655476","lowRank"
"18","1","18","false","safe","risky","risky","100","812","bandit","high_value","bandit-task","25","221789","0.0-7.0-0.17","92838","655476","lowRank"
"19","1","19","false","safe","risky","risky","100","685","bandit","high_value","bandit-task","26","224818","0.0-7.0-0.18","92838","655476","lowRank"
"20","1","20","false","safe","risky","safe","50","911","bandit","decision","bandit-task","27","228077","0.0-7.0-0.19","92838","655476","lowRank"
"21","1","21","false","safe","risky","risky","100","704","bandit","high_value","bandit-task","28","231131","0.0-7.0-0.20","92838","655476","lowRank"
"22","1","22","false","safe","risky","safe","50","728","bandit","decision","bandit-task","29","234296","0.0-7.0-0.21","92838","655476","lowRank"
"23","1","23","false","risky","safe","risky","0","783","bandit","low_value","bandit-task","30","242725","0.0-7.0-0.22","92838","655476","lowRank"
"24","1","24","false","safe","risky","risky","80","692","bandit","high_value","bandit-task","31","245768","0.0-7.0-0.23","92838","655476","lowRank"
"25","1","25","false","safe","risky","safe","90","654","bandit","high_value","bandit-task","32","248710","0.0-7.0-0.24","92838","655476","lowRank"
"26","1","26","false","risky","safe","risky","100","734","bandit","high_value","bandit-task","33","251812","0.0-7.0-0.25","92838","655476","lowRank"
"27","1","27","false","risky","safe","safe","50","1432","bandit","decision","bandit-task","34","255584","0.0-7.0-0.26","92838","655476","lowRank"
"28","1","28","false","risky","safe","safe","50","848","bandit","decision","bandit-task","35","258998","0.0-7.0-0.27","92838","655476","lowRank"
"29","1","29","false","risky","safe","risky","70","709","bandit","decision","bandit-task","36","262082","0.0-7.0-0.28","92838","655476","lowRank"
"30","1","30","false","safe","risky","risky","30","909","bandit","decision","bandit-task","37","265344","0.0-7.0-0.29","92838","655476","lowRank"
"31","1","31","false","risky","safe","risky","100","622","bandit","high_value","bandit-task","38","268276","0.0-7.0-0.30","92838","655476","lowRank"
"32","1","32","false","safe","risky","safe","50","864","bandit","decision","bandit-task","39","271514","0.0-7.0-0.31","92838","655476","lowRank"
"33","1","33","false","risky","safe","risky","100","1117","bandit","high_value","bandit-task","40","275070","0.0-7.0-0.32","92838","655476","lowRank"
"34","1","34","false","safe","risky","safe","50","959","bandit","decision","bandit-task","41","278418","0.0-7.0-0.33","92838","655476","lowRank"
"35","1","35","false","risky","safe","risky","80","704","bandit","high_value","bandit-task","42","281488","0.0-7.0-0.34","92838","655476","lowRank"
"36","1","36","false","risky","safe","risky","80","695","bandit","high_value","bandit-task","43","284558","0.0-7.0-0.35","92838","655476","lowRank"
"37","2","1","false","risky","safe","risky","0","1344","bandit","low_value","bandit-task","45","300664","0.0-9.0-0.0","92838","655476","lowRank"
"38","2","2","false","safe","risky","safe","10","1327","bandit","low_value","bandit-task","46","304510","0.0-9.0-0.1","92838","655476","lowRank"
"39","2","3","false","safe","risky","safe","50","828","bandit","decision","bandit-task","47","307756","0.0-9.0-0.2","92838","655476","lowRank"
"40","2","4","false","safe","risky","safe","50","733","bandit","decision","bandit-task","48","310848","0.0-9.0-0.3","92838","655476","lowRank"
"41","2","5","false","risky","safe","safe","10","1133","bandit","low_value","bandit-task","49","314542","0.0-9.0-0.4","92838","655476","lowRank"
"42","2","6","false","safe","risky","risky","100","1023","bandit","high_value","bandit-task","50","317930","0.0-9.0-0.5","92838","655476","lowRank"
"43","2","7","false","risky","safe","safe","50","1374","bandit","decision","bandit-task","51","321848","0.0-9.0-0.6","92838","655476","lowRank"
"44","2","8","false","risky","safe","risky","100","840","bandit","high_value","bandit-task","52","325124","0.0-9.0-0.7","92838","655476","lowRank"
"45","2","9","false","risky","safe","safe","10","767","bandit","low_value","bandit-task","53","328474","0.0-9.0-0.8","92838","655476","lowRank"
"46","2","10","false","safe","risky","risky","100","41152","bandit","high_value","bandit-task","54","372326","0.0-9.0-0.9","92838","655476","lowRank"
"47","2","11","false","risky","safe","risky","100","575","bandit","high_value","bandit-task","55","375266","0.0-9.0-0.10","92838","655476","lowRank"
"48","2","12","false","risky","safe","risky","100","632","bandit","high_value","bandit-task","56","378432","0.0-9.0-0.11","92838","655476","lowRank"
"49","2","13","false","safe","risky","safe","50","1119","bandit","decision","bandit-task","57","382022","0.0-9.0-0.12","92838","655476","lowRank"
"50","2","14","false","risky","safe","risky","80","719","bandit","high_value","bandit-task","58","385364","0.0-9.0-0.13","92838","655476","lowRank"
"51","2","15","false","safe","risky","safe","50","647","bandit","decision","bandit-task","59","388376","0.0-9.0-0.14","92838","655476","lowRank"
"52","2","16","false","safe","risky","risky","100","632","bandit","high_value","bandit-task","60","396077","0.0-9.0-0.15","92838","655476","lowRank"
"53","2","17","false","risky","safe","risky","100","525","bandit","high_value","bandit-task","61","425100","0.0-9.0-0.16","92838","655476","lowRank"
"54","2","18","false","risky","safe","risky","30","621","bandit","decision","bandit-task","62","428120","0.0-9.0-0.17","92838","655476","lowRank"
"55","2","19","false","risky","safe","risky","80","815","bandit","high_value","bandit-task","63","431340","0.0-9.0-0.18","92838","655476","lowRank"
"56","2","20","false","safe","risky","risky","100","544","bandit","high_value","bandit-task","64","434290","0.0-9.0-0.19","92838","655476","lowRank"
"57","2","21","false","risky","safe","safe","50","878","bandit","decision","bandit-task","65","437510","0.0-9.0-0.20","92838","655476","lowRank"
"58","2","22","false","risky","safe","risky","100","592","bandit","high_value","bandit-task","66","440436","0.0-9.0-0.21","92838","655476","lowRank"
"59","2","23","false","risky","safe","risky","100","640","bandit","high_value","bandit-task","67","443442","0.0-9.0-0.22","92838","655476","lowRank"
"60","2","24","false","risky","safe","safe","50","828","bandit","decision","bandit-task","68","447128","0.0-9.0-0.23","92838","655476","lowRank"
"61","2","25","false","safe","risky","risky","70","936","bandit","decision","bandit-task","69","450422","0.0-9.0-0.24","92838","655476","lowRank"
"62","2","26","false","risky","safe","risky","80","663","bandit","high_value","bandit-task","70","453876","0.0-9.0-0.25","92838","655476","lowRank"
"63","2","27","false","risky","safe","safe","90","591","bandit","high_value","bandit-task","71","456840","0.0-9.0-0.26","92838","655476","lowRank"
"64","2","28","false","risky","safe","risky","30","1072","bandit","decision","bandit-task","72","460270","0.0-9.0-0.27","92838","655476","lowRank"
"65","2","29","false","risky","safe","safe","90","711","bandit","high_value","bandit-task","73","463332","0.0-9.0-0.28","92838","655476","lowRank"
"66","2","30","false","risky","safe","safe","90","653","bandit","high_value","bandit-task","74","466330","0.0-9.0-0.29","92838","655476","lowRank"
"67","2","31","false","risky","safe","safe","90","461","bandit","high_value","bandit-task","75","469150","0.0-9.0-0.30","92838","655476","lowRank"
