"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","0","4306","bandit","low_value","bandit-task","11","655115","0.0-7.0-0.0","29790","632153","highRank"
"2","1","2","false","safe","risky","safe","90","2354","bandit","high_value","bandit-task","12","660895","0.0-7.0-0.1","29790","632153","highRank"
"3","1","3","false","safe","risky","risky","0","835","bandit","low_value","bandit-task","13","666232","0.0-7.0-0.2","29790","632153","highRank"
"4","1","4","false","safe","risky","safe","10","1080","bandit","low_value","bandit-task","14","670209","0.0-7.0-0.3","29790","632153","highRank"
"5","1","5","false","safe","risky","safe","90","1501","bandit","high_value","bandit-task","15","674653","0.0-7.0-0.4","29790","632153","highRank"
"6","1","6","false","risky","safe","safe","50","1541","bandit","decision","bandit-task","16","679173","0.0-7.0-0.5","29790","632153","highRank"
"7","1","7","false","risky","safe","safe","10","1374","bandit","low_value","bandit-task","17","683607","0.0-7.0-0.6","29790","632153","highRank"
"8","1","8","false","risky","safe","risky","0","941","bandit","low_value","bandit-task","18","687609","0.0-7.0-0.7","29790","632153","highRank"
"9","1","9","false","safe","risky","safe","10","1171","bandit","low_value","bandit-task","19","691414","0.0-7.0-0.8","29790","632153","highRank"
"10","1","10","false","risky","safe","safe","10","1444","bandit","low_value","bandit-task","20","695718","0.0-7.0-0.9","29790","632153","highRank"
"11","1","11","false","safe","risky","safe","90","1303","bandit","high_value","bandit-task","21","699966","0.0-7.0-0.10","29790","632153","highRank"
"12","1","12","false","risky","safe","safe","50","1489","bandit","decision","bandit-task","22","704212","0.0-7.0-0.11","29790","632153","highRank"
"13","1","13","false","safe","risky","safe","10","1269","bandit","low_value","bandit-task","23","708364","0.0-7.0-0.12","29790","632153","highRank"
"14","1","14","false","risky","safe","safe","10","1172","bandit","low_value","bandit-task","24","712180","0.0-7.0-0.13","29790","632153","highRank"
"15","1","15","false","risky","safe","risky","0","1156","bandit","low_value","bandit-task","25","716341","0.0-7.0-0.14","29790","632153","highRank"
"16","1","16","false","safe","risky","safe","10","1087","bandit","low_value","bandit-task","26","720157","0.0-7.0-0.15","29790","632153","highRank"
"17","1","17","false","risky","safe","safe","50","1548","bandit","decision","bandit-task","27","724868","0.0-7.0-0.16","29790","632153","highRank"
"18","1","18","false","risky","safe","risky","30","1346","bandit","decision","bandit-task","28","729131","0.0-7.0-0.17","29790","632153","highRank"
"19","1","19","false","safe","risky","risky","30","1029","bandit","decision","bandit-task","29","733204","0.0-7.0-0.18","29790","632153","highRank"
"20","1","20","false","safe","risky","safe","10","1195","bandit","low_value","bandit-task","30","737485","0.0-7.0-0.19","29790","632153","highRank"
"21","1","21","false","safe","risky","safe","50","1428","bandit","decision","bandit-task","31","741844","0.0-7.0-0.20","29790","632153","highRank"
"22","1","22","false","risky","safe","safe","50","1243","bandit","decision","bandit-task","32","746370","0.0-7.0-0.21","29790","632153","highRank"
"23","1","23","false","safe","risky","safe","10","1642","bandit","low_value","bandit-task","33","751009","0.0-7.0-0.22","29790","632153","highRank"
"24","1","24","false","safe","risky","safe","10","2036","bandit","low_value","bandit-task","34","756426","0.0-7.0-0.23","29790","632153","highRank"
"25","1","25","false","safe","risky","safe","10","8962","bandit","low_value","bandit-task","35","768452","0.0-7.0-0.24","29790","632153","highRank"
"26","1","26","false","safe","risky","safe","50","1434","bandit","decision","bandit-task","36","779009","0.0-7.0-0.25","29790","632153","highRank"
"27","1","27","false","safe","risky","safe","50","1412","bandit","decision","bandit-task","37","805769","0.0-7.0-0.26","29790","632153","highRank"
"28","1","28","false","safe","risky","safe","10","4993","bandit","low_value","bandit-task","38","813599","0.0-7.0-0.27","29790","632153","highRank"
"29","1","29","false","risky","safe","safe","10","5629","bandit","low_value","bandit-task","39","822161","0.0-7.0-0.28","29790","632153","highRank"
"30","1","30","false","safe","risky","safe","10","4740","bandit","low_value","bandit-task","40","829823","0.0-7.0-0.29","29790","632153","highRank"
"31","1","31","false","safe","risky","risky","20","1399","bandit","low_value","bandit-task","41","834190","0.0-7.0-0.30","29790","632153","highRank"
"32","1","32","false","safe","risky","risky","0","917","bandit","low_value","bandit-task","42","837718","0.0-7.0-0.31","29790","632153","highRank"
"33","1","33","false","safe","risky","safe","90","751","bandit","high_value","bandit-task","43","841485","0.0-7.0-0.32","29790","632153","highRank"
"34","1","34","false","risky","safe","risky","70","1095","bandit","decision","bandit-task","44","845567","0.0-7.0-0.33","29790","632153","highRank"
"35","1","35","false","safe","risky","safe","50","1079","bandit","decision","bandit-task","45","849285","0.0-7.0-0.34","29790","632153","highRank"
"36","1","36","false","safe","risky","risky","70","849","bandit","decision","bandit-task","46","858799","0.0-7.0-0.35","29790","632153","highRank"
"37","2","1","false","risky","safe","risky","70","3170","bandit","decision","bandit-task","48","882447","0.0-9.0-0.0","29790","632153","highRank"
"38","2","2","false","risky","safe","safe","10","1467","bandit","low_value","bandit-task","49","887176","0.0-9.0-0.1","29790","632153","highRank"
"39","2","3","false","safe","risky","risky","20","979","bandit","low_value","bandit-task","50","890871","0.0-9.0-0.2","29790","632153","highRank"
"40","2","4","false","risky","safe","risky","20","1806","bandit","low_value","bandit-task","51","895390","0.0-9.0-0.3","29790","632153","highRank"
"41","2","5","false","safe","risky","risky","20","784","bandit","low_value","bandit-task","52","898799","0.0-9.0-0.4","29790","632153","highRank"
"42","2","6","false","safe","risky","safe","50","1044","bandit","decision","bandit-task","53","902561","0.0-9.0-0.5","29790","632153","highRank"
"43","2","7","false","safe","risky","risky","80","979","bandit","high_value","bandit-task","54","906334","0.0-9.0-0.6","29790","632153","highRank"
"44","2","8","false","risky","safe","safe","50","16043","bandit","decision","bandit-task","55","925766","0.0-9.0-0.7","29790","632153","highRank"
"45","2","9","false","safe","risky","safe","50","1099","bandit","decision","bandit-task","56","929880","0.0-9.0-0.8","29790","632153","highRank"
"46","2","10","false","safe","risky","risky","20","1128","bandit","low_value","bandit-task","57","933774","0.0-9.0-0.9","29790","632153","highRank"
