"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","4380","bandit","low_value","bandit-task","8","144538","0.0-7.0-0.0","2512","638455","lowRank"
"2","1","2","false","risky","safe","risky","80","4088","bandit","high_value","bandit-task","9","154317","0.0-7.0-0.1","2512","638455","lowRank"
"3","1","3","false","safe","risky","risky","100","3521","bandit","high_value","bandit-task","10","162082","0.0-7.0-0.2","2512","638455","lowRank"
"4","1","4","false","safe","risky","safe","50","3257","bandit","decision","bandit-task","11","168502","0.0-7.0-0.3","2512","638455","lowRank"
"5","1","5","false","safe","risky","safe","10","12127","bandit","low_value","bandit-task","12","194511","0.0-7.0-0.4","2512","638455","lowRank"
"6","1","6","false","safe","risky","risky","100","33165","bandit","high_value","bandit-task","13","233193","0.0-7.0-0.5","2512","638455","lowRank"
"7","1","7","false","risky","safe","risky","100","10184","bandit","high_value","bandit-task","14","246321","0.0-7.0-0.6","2512","638455","lowRank"
"8","1","8","false","safe","risky","safe","50","8638","bandit","decision","bandit-task","15","261908","0.0-7.0-0.7","2512","638455","lowRank"
"9","1","9","false","safe","risky","risky","70","1770","bandit","decision","bandit-task","16","266403","0.0-7.0-0.8","2512","638455","lowRank"
"10","1","10","false","safe","risky","risky","100","2234","bandit","high_value","bandit-task","17","271214","0.0-7.0-0.9","2512","638455","lowRank"
"11","1","11","false","risky","safe","safe","90","1626","bandit","high_value","bandit-task","18","277231","0.0-7.0-0.10","2512","638455","lowRank"
"12","1","12","false","safe","risky","risky","100","3211","bandit","high_value","bandit-task","19","283248","0.0-7.0-0.11","2512","638455","lowRank"
"13","1","13","false","risky","safe","safe","50","3507","bandit","decision","bandit-task","20","290986","0.0-7.0-0.12","2512","638455","lowRank"
"14","1","14","false","risky","safe","risky","70","1639","bandit","decision","bandit-task","21","295286","0.0-7.0-0.13","2512","638455","lowRank"
"15","1","15","false","safe","risky","risky","80","3024","bandit","high_value","bandit-task","22","304712","0.0-7.0-0.14","2512","638455","lowRank"
"16","1","16","false","safe","risky","risky","70","2915","bandit","decision","bandit-task","23","310646","0.0-7.0-0.15","2512","638455","lowRank"
"17","1","17","false","risky","safe","risky","80","6586","bandit","high_value","bandit-task","24","319803","0.0-7.0-0.16","2512","638455","lowRank"
"18","1","18","false","risky","safe","risky","30","13585","bandit","decision","bandit-task","25","336240","0.0-7.0-0.17","2512","638455","lowRank"
"19","1","19","false","risky","safe","risky","100","5692","bandit","high_value","bandit-task","26","344786","0.0-7.0-0.18","2512","638455","lowRank"
