"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","80","4067","bandit","high_value","bandit-task","8","411691","0.0-7.0-0.0","85995","732447","highRank"
"2","1","2","false","safe","risky","risky","20","2570","bandit","low_value","bandit-task","9","417058","0.0-7.0-0.1","85995","732447","highRank"
"3","1","3","false","safe","risky","safe","10","3196","bandit","low_value","bandit-task","10","422901","0.0-7.0-0.2","85995","732447","highRank"
"4","1","4","false","risky","safe","risky","0","1714","bandit","low_value","bandit-task","11","427199","0.0-7.0-0.3","85995","732447","highRank"
"5","1","5","false","safe","risky","safe","10","1492","bandit","low_value","bandit-task","12","431353","0.0-7.0-0.4","85995","732447","highRank"
"6","1","6","false","risky","safe","safe","10","1193","bandit","low_value","bandit-task","13","435237","0.0-7.0-0.5","85995","732447","highRank"
"7","1","7","false","safe","risky","risky","0","1478","bandit","low_value","bandit-task","14","439580","0.0-7.0-0.6","85995","732447","highRank"
"8","1","8","false","safe","risky","safe","50","1714","bandit","decision","bandit-task","15","444239","0.0-7.0-0.7","85995","732447","highRank"
"9","1","9","false","safe","risky","safe","50","3917","bandit","decision","bandit-task","16","450822","0.0-7.0-0.8","85995","732447","highRank"
"10","1","10","false","safe","risky","risky","70","1199","bandit","decision","bandit-task","17","454775","0.0-7.0-0.9","85995","732447","highRank"
"11","1","11","false","safe","risky","risky","0","1138","bandit","low_value","bandit-task","18","458831","0.0-7.0-0.10","85995","732447","highRank"
"12","1","12","false","safe","risky","safe","50","1234","bandit","decision","bandit-task","19","463310","0.0-7.0-0.11","85995","732447","highRank"
"13","1","13","false","safe","risky","safe","90","4720","bandit","high_value","bandit-task","20","470648","0.0-7.0-0.12","85995","732447","highRank"
"14","1","14","false","risky","safe","safe","10","1159","bandit","low_value","bandit-task","21","474435","0.0-7.0-0.13","85995","732447","highRank"
"15","1","15","false","risky","safe","safe","50","1191","bandit","decision","bandit-task","22","478545","0.0-7.0-0.14","85995","732447","highRank"
