"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","10","2055","bandit","low_value","bandit-task","8","122086","0.0-7.0-0.0","50380","761995","lowRank"
"2","1","2","false","safe","risky","safe","90","2642","bandit","high_value","bandit-task","9","128550","0.0-7.0-0.1","50380","761995","lowRank"
"3","1","3","false","risky","safe","safe","90","1545","bandit","high_value","bandit-task","10","132922","0.0-7.0-0.2","50380","761995","lowRank"
"4","1","4","false","risky","safe","risky","80","636","bandit","high_value","bandit-task","11","136031","0.0-7.0-0.3","50380","761995","lowRank"
"5","1","5","false","risky","safe","safe","90","719","bandit","high_value","bandit-task","12","139187","0.0-7.0-0.4","50380","761995","lowRank"
"6","1","6","false","risky","safe","safe","90","626","bandit","high_value","bandit-task","13","142344","0.0-7.0-0.5","50380","761995","lowRank"
"7","1","7","false","safe","risky","risky","0","1665","bandit","low_value","bandit-task","14","146461","0.0-7.0-0.6","50380","761995","lowRank"
"8","1","8","false","risky","safe","risky","70","1528","bandit","decision","bandit-task","15","150301","0.0-7.0-0.7","50380","761995","lowRank"
"9","1","9","false","risky","safe","safe","50","546","bandit","decision","bandit-task","16","153190","0.0-7.0-0.8","50380","761995","lowRank"
"10","1","10","false","safe","risky","risky","30","2126","bandit","decision","bandit-task","17","157888","0.0-7.0-0.9","50380","761995","lowRank"
"11","1","11","false","safe","risky","safe","50","839","bandit","decision","bandit-task","18","161042","0.0-7.0-0.10","50380","761995","lowRank"
"12","1","12","false","safe","risky","safe","90","1129","bandit","high_value","bandit-task","19","164717","0.0-7.0-0.11","50380","761995","lowRank"
"13","1","13","false","risky","safe","safe","90","605","bandit","high_value","bandit-task","20","167774","0.0-7.0-0.12","50380","761995","lowRank"
"14","1","14","false","safe","risky","safe","90","545","bandit","high_value","bandit-task","21","170755","0.0-7.0-0.13","50380","761995","lowRank"
"15","1","15","false","risky","safe","safe","90","689","bandit","high_value","bandit-task","22","174120","0.0-7.0-0.14","50380","761995","lowRank"
"16","1","16","false","risky","safe","safe","50","3020","bandit","decision","bandit-task","23","179635","0.0-7.0-0.15","50380","761995","lowRank"
"17","1","17","false","safe","risky","safe","90","750","bandit","high_value","bandit-task","24","182934","0.0-7.0-0.16","50380","761995","lowRank"
"18","1","18","false","risky","safe","safe","50","1403","bandit","decision","bandit-task","25","186740","0.0-7.0-0.17","50380","761995","lowRank"
"19","1","19","false","safe","risky","safe","90","705","bandit","high_value","bandit-task","26","189887","0.0-7.0-0.18","50380","761995","lowRank"
"20","1","20","false","safe","risky","safe","90","583","bandit","high_value","bandit-task","27","192824","0.0-7.0-0.19","50380","761995","lowRank"
"21","1","21","false","risky","safe","safe","10","1296","bandit","low_value","bandit-task","28","196659","0.0-7.0-0.20","50380","761995","lowRank"
"22","1","22","false","risky","safe","safe","50","804","bandit","decision","bandit-task","29","199806","0.0-7.0-0.21","50380","761995","lowRank"
"23","1","23","false","safe","risky","safe","90","643","bandit","high_value","bandit-task","30","202957","0.0-7.0-0.22","50380","761995","lowRank"
"24","1","24","false","risky","safe","safe","90","655","bandit","high_value","bandit-task","31","206022","0.0-7.0-0.23","50380","761995","lowRank"
"25","1","25","false","risky","safe","safe","50","1117","bandit","decision","bandit-task","32","209627","0.0-7.0-0.24","50380","761995","lowRank"
"26","1","26","false","safe","risky","safe","90","607","bandit","high_value","bandit-task","33","212554","0.0-7.0-0.25","50380","761995","lowRank"
"27","1","27","false","safe","risky","safe","90","771","bandit","high_value","bandit-task","34","215691","0.0-7.0-0.26","50380","761995","lowRank"
"28","1","28","false","safe","risky","risky","30","2205","bandit","decision","bandit-task","35","220180","0.0-7.0-0.27","50380","761995","lowRank"
"29","1","29","false","risky","safe","safe","50","878","bandit","decision","bandit-task","36","223543","0.0-7.0-0.28","50380","761995","lowRank"
"30","1","30","false","risky","safe","safe","90","747","bandit","high_value","bandit-task","37","226910","0.0-7.0-0.29","50380","761995","lowRank"
"31","1","31","false","safe","risky","safe","50","1722","bandit","decision","bandit-task","38","231093","0.0-7.0-0.30","50380","761995","lowRank"
"32","1","32","false","risky","safe","safe","90","689","bandit","high_value","bandit-task","39","234257","0.0-7.0-0.31","50380","761995","lowRank"
"33","1","33","false","safe","risky","safe","10","1429","bandit","low_value","bandit-task","40","238002","0.0-7.0-0.32","50380","761995","lowRank"
"34","1","34","false","safe","risky","safe","90","741","bandit","high_value","bandit-task","41","241192","0.0-7.0-0.33","50380","761995","lowRank"
"35","1","35","false","safe","risky","safe","90","897","bandit","high_value","bandit-task","42","244471","0.0-7.0-0.34","50380","761995","lowRank"
"36","1","36","false","risky","safe","safe","50","854","bandit","decision","bandit-task","43","247637","0.0-7.0-0.35","50380","761995","lowRank"
"37","2","1","false","safe","risky","safe","10","1221","bandit","low_value","bandit-task","45","255494","0.0-9.0-0.0","50380","761995","lowRank"
"38","2","2","false","risky","safe","safe","90","735","bandit","high_value","bandit-task","46","258521","0.0-9.0-0.1","50380","761995","lowRank"
"39","2","3","false","safe","risky","safe","90","528","bandit","high_value","bandit-task","47","263021","0.0-9.0-0.2","50380","761995","lowRank"
"40","2","4","false","risky","safe","safe","50","1135","bandit","decision","bandit-task","48","266645","0.0-9.0-0.3","50380","761995","lowRank"
"41","2","5","false","safe","risky","safe","10","960","bandit","low_value","bandit-task","49","270102","0.0-9.0-0.4","50380","761995","lowRank"
"42","2","6","false","safe","risky","safe","10","748","bandit","low_value","bandit-task","50","273277","0.0-9.0-0.5","50380","761995","lowRank"
"43","2","7","false","safe","risky","safe","90","644","bandit","high_value","bandit-task","51","276330","0.0-9.0-0.6","50380","761995","lowRank"
"44","2","8","false","safe","risky","safe","10","1926","bandit","low_value","bandit-task","52","280926","0.0-9.0-0.7","50380","761995","lowRank"
"45","2","9","false","safe","risky","safe","90","607","bandit","high_value","bandit-task","53","283823","0.0-9.0-0.8","50380","761995","lowRank"
"46","2","10","false","safe","risky","safe","90","543","bandit","high_value","bandit-task","54","286812","0.0-9.0-0.9","50380","761995","lowRank"
"47","2","11","false","risky","safe","safe","50","754","bandit","decision","bandit-task","55","290036","0.0-9.0-0.10","50380","761995","lowRank"
"48","2","12","false","safe","risky","safe","90","600","bandit","high_value","bandit-task","56","292938","0.0-9.0-0.11","50380","761995","lowRank"
"49","2","13","false","risky","safe","safe","50","1067","bandit","decision","bandit-task","57","296480","0.0-9.0-0.12","50380","761995","lowRank"
"50","2","14","false","risky","safe","risky","100","2643","bandit","high_value","bandit-task","58","303363","0.0-9.0-0.13","50380","761995","lowRank"
"51","2","15","false","safe","risky","safe","50","1479","bandit","decision","bandit-task","59","307599","0.0-9.0-0.14","50380","761995","lowRank"
"52","2","16","false","risky","safe","risky","80","779","bandit","high_value","bandit-task","60","310996","0.0-9.0-0.15","50380","761995","lowRank"
"53","2","17","false","safe","risky","safe","90","583","bandit","high_value","bandit-task","61","313960","0.0-9.0-0.16","50380","761995","lowRank"
"54","2","18","false","safe","risky","safe","50","1254","bandit","decision","bandit-task","62","317493","0.0-9.0-0.17","50380","761995","lowRank"
"55","2","19","false","safe","risky","safe","90","662","bandit","high_value","bandit-task","63","320517","0.0-9.0-0.18","50380","761995","lowRank"
"56","2","20","false","risky","safe","safe","50","931","bandit","decision","bandit-task","64","323865","0.0-9.0-0.19","50380","761995","lowRank"
"57","2","21","false","safe","risky","safe","50","552","bandit","decision","bandit-task","65","326817","0.0-9.0-0.20","50380","761995","lowRank"
"58","2","22","false","risky","safe","safe","90","788","bandit","high_value","bandit-task","66","330041","0.0-9.0-0.21","50380","761995","lowRank"
"59","2","23","false","risky","safe","safe","90","730","bandit","high_value","bandit-task","67","333180","0.0-9.0-0.22","50380","761995","lowRank"
"60","2","24","false","safe","risky","safe","50","777","bandit","decision","bandit-task","68","336488","0.0-9.0-0.23","50380","761995","lowRank"
"61","2","25","false","safe","risky","safe","50","561","bandit","decision","bandit-task","69","339750","0.0-9.0-0.24","50380","761995","lowRank"
"62","2","26","false","risky","safe","safe","90","773","bandit","high_value","bandit-task","70","342963","0.0-9.0-0.25","50380","761995","lowRank"
"63","2","27","false","safe","risky","safe","90","588","bandit","high_value","bandit-task","71","345935","0.0-9.0-0.26","50380","761995","lowRank"
"64","2","28","false","safe","risky","safe","90","507","bandit","high_value","bandit-task","72","348982","0.0-9.0-0.27","50380","761995","lowRank"
"65","2","29","false","risky","safe","safe","90","810","bandit","high_value","bandit-task","73","352179","0.0-9.0-0.28","50380","761995","lowRank"
"66","2","30","false","safe","risky","safe","90","539","bandit","high_value","bandit-task","74","355161","0.0-9.0-0.29","50380","761995","lowRank"
"67","2","31","false","safe","risky","safe","90","567","bandit","high_value","bandit-task","75","358031","0.0-9.0-0.30","50380","761995","lowRank"
"68","2","32","false","risky","safe","safe","50","752","bandit","decision","bandit-task","76","361221","0.0-9.0-0.31","50380","761995","lowRank"
"69","2","33","false","risky","safe","safe","50","549","bandit","decision","bandit-task","77","364211","0.0-9.0-0.32","50380","761995","lowRank"
"70","2","34","false","risky","safe","safe","90","678","bandit","high_value","bandit-task","78","367367","0.0-9.0-0.33","50380","761995","lowRank"
"71","2","35","false","risky","safe","safe","50","573","bandit","decision","bandit-task","79","370414","0.0-9.0-0.34","50380","761995","lowRank"
"72","2","36","false","safe","risky","safe","90","635","bandit","high_value","bandit-task","80","373375","0.0-9.0-0.35","50380","761995","lowRank"
"73","3","1","false","safe","risky","safe","50","753","bandit","decision","bandit-task","82","378706","0.0-11.0-0.0","50380","761995","lowRank"
"74","3","2","false","safe","risky","safe","90","741","bandit","high_value","bandit-task","83","382254","0.0-11.0-0.1","50380","761995","lowRank"
"75","3","3","false","risky","safe","safe","90","542","bandit","high_value","bandit-task","84","385244","0.0-11.0-0.2","50380","761995","lowRank"
"76","3","4","false","risky","safe","safe","90","536","bandit","high_value","bandit-task","85","388157","0.0-11.0-0.3","50380","761995","lowRank"
"77","3","5","false","safe","risky","safe","50","715","bandit","decision","bandit-task","86","391448","0.0-11.0-0.4","50380","761995","lowRank"
"78","3","6","false","safe","risky","safe","50","793","bandit","decision","bandit-task","87","394612","0.0-11.0-0.5","50380","761995","lowRank"
"79","3","7","false","safe","risky","safe","90","641","bandit","high_value","bandit-task","88","397618","0.0-11.0-0.6","50380","761995","lowRank"
"80","3","8","false","risky","safe","safe","90","708","bandit","high_value","bandit-task","89","400665","0.0-11.0-0.7","50380","761995","lowRank"
"81","3","9","false","safe","risky","safe","90","572","bandit","high_value","bandit-task","90","403756","0.0-11.0-0.8","50380","761995","lowRank"
"82","3","10","false","risky","safe","safe","90","616","bandit","high_value","bandit-task","91","406725","0.0-11.0-0.9","50380","761995","lowRank"
"83","3","11","false","safe","risky","safe","10","1136","bandit","low_value","bandit-task","92","410391","0.0-11.0-0.10","50380","761995","lowRank"
"84","3","12","false","safe","risky","safe","50","922","bandit","decision","bandit-task","93","413643","0.0-11.0-0.11","50380","761995","lowRank"
"85","3","13","false","safe","risky","safe","90","614","bandit","high_value","bandit-task","94","416635","0.0-11.0-0.12","50380","761995","lowRank"
"86","3","14","false","safe","risky","safe","90","662","bandit","high_value","bandit-task","95","419657","0.0-11.0-0.13","50380","761995","lowRank"
"87","3","15","false","risky","safe","safe","50","614","bandit","decision","bandit-task","96","422970","0.0-11.0-0.14","50380","761995","lowRank"
"88","3","16","false","risky","safe","safe","10","960","bandit","low_value","bandit-task","97","426327","0.0-11.0-0.15","50380","761995","lowRank"
"89","3","17","false","risky","safe","safe","90","722","bandit","high_value","bandit-task","98","429754","0.0-11.0-0.16","50380","761995","lowRank"
