"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","100","1624","bandit","high_value","bandit-task","11","176429","0.0-7.0-0.0","54280","462577","lowRank"
"2","1","2","false","risky","safe","risky","0","958","bandit","low_value","bandit-task","12","180181","0.0-7.0-0.1","54280","462577","lowRank"
"3","1","3","false","safe","risky","risky","80","2191","bandit","high_value","bandit-task","13","185462","0.0-7.0-0.2","54280","462577","lowRank"
"4","1","4","false","risky","safe","safe","50","718","bandit","decision","bandit-task","14","188942","0.0-7.0-0.3","54280","462577","lowRank"
"5","1","5","false","safe","risky","risky","70","607","bandit","decision","bandit-task","15","192070","0.0-7.0-0.4","54280","462577","lowRank"
"6","1","6","false","risky","safe","safe","50","542","bandit","decision","bandit-task","16","195207","0.0-7.0-0.5","54280","462577","lowRank"
"7","1","7","false","risky","safe","safe","90","591","bandit","high_value","bandit-task","17","198479","0.0-7.0-0.6","54280","462577","lowRank"
"8","1","8","false","risky","safe","safe","90","495","bandit","high_value","bandit-task","18","201687","0.0-7.0-0.7","54280","462577","lowRank"
"9","1","9","false","safe","risky","risky","100","479","bandit","high_value","bandit-task","19","204912","0.0-7.0-0.8","54280","462577","lowRank"
"10","1","10","false","safe","risky","risky","30","478","bandit","decision","bandit-task","20","207920","0.0-7.0-0.9","54280","462577","lowRank"
"11","1","11","false","risky","safe","safe","90","559","bandit","high_value","bandit-task","21","210912","0.0-7.0-0.10","54280","462577","lowRank"
"12","1","12","false","safe","risky","risky","100","583","bandit","high_value","bandit-task","22","213985","0.0-7.0-0.11","54280","462577","lowRank"
"13","1","13","false","safe","risky","risky","30","422","bandit","decision","bandit-task","23","216993","0.0-7.0-0.12","54280","462577","lowRank"
"14","1","14","false","risky","safe","safe","90","430","bandit","high_value","bandit-task","24","220089","0.0-7.0-0.13","54280","462577","lowRank"
"15","1","15","false","risky","safe","safe","50","414","bandit","decision","bandit-task","25","228669","0.0-7.0-0.14","54280","462577","lowRank"
"16","1","16","false","safe","risky","risky","30","1478","bandit","decision","bandit-task","26","232998","0.0-7.0-0.15","54280","462577","lowRank"
"17","1","17","false","risky","safe","safe","90","1990","bandit","high_value","bandit-task","27","239455","0.0-7.0-0.16","54280","462577","lowRank"
"18","1","18","false","safe","risky","risky","30","509","bandit","decision","bandit-task","28","242703","0.0-7.0-0.17","54280","462577","lowRank"
"19","1","19","false","safe","risky","risky","0","462","bandit","low_value","bandit-task","29","245775","0.0-7.0-0.18","54280","462577","lowRank"
"20","1","20","false","safe","risky","safe","90","670","bandit","high_value","bandit-task","30","248991","0.0-7.0-0.19","54280","462577","lowRank"
"21","1","21","false","risky","safe","risky","80","663","bandit","high_value","bandit-task","31","252208","0.0-7.0-0.20","54280","462577","lowRank"
"22","1","22","false","safe","risky","safe","90","446","bandit","high_value","bandit-task","32","255256","0.0-7.0-0.21","54280","462577","lowRank"
"23","1","23","false","safe","risky","safe","90","734","bandit","high_value","bandit-task","33","258609","0.0-7.0-0.22","54280","462577","lowRank"
"24","1","24","false","safe","risky","safe","90","437","bandit","high_value","bandit-task","34","261712","0.0-7.0-0.23","54280","462577","lowRank"
"25","1","25","false","risky","safe","risky","30","510","bandit","decision","bandit-task","35","264729","0.0-7.0-0.24","54280","462577","lowRank"
"26","1","26","false","safe","risky","safe","90","950","bandit","high_value","bandit-task","36","268273","0.0-7.0-0.25","54280","462577","lowRank"
"27","1","27","false","risky","safe","risky","100","558","bandit","high_value","bandit-task","37","271370","0.0-7.0-0.26","54280","462577","lowRank"
"28","1","28","false","safe","risky","safe","90","502","bandit","high_value","bandit-task","38","274330","0.0-7.0-0.27","54280","462577","lowRank"
"29","1","29","false","safe","risky","safe","10","494","bandit","low_value","bandit-task","39","277242","0.0-7.0-0.28","54280","462577","lowRank"
"30","1","30","false","risky","safe","risky","80","845","bandit","high_value","bandit-task","40","280882","0.0-7.0-0.29","54280","462577","lowRank"
"31","1","31","false","safe","risky","safe","90","455","bandit","high_value","bandit-task","41","283907","0.0-7.0-0.30","54280","462577","lowRank"
"32","1","32","false","risky","safe","risky","20","438","bandit","low_value","bandit-task","42","286939","0.0-7.0-0.31","54280","462577","lowRank"
"33","1","33","false","risky","safe","risky","80","366","bandit","high_value","bandit-task","43","289832","0.0-7.0-0.32","54280","462577","lowRank"
