"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","100","2249","bandit","high_value","bandit-task","29","1493733","0.0-7.0-0.0","4282","391800","lowRank"
"2","1","2","false","risky","safe","safe","10","1229","bandit","low_value","bandit-task","30","1498379","0.0-7.0-0.1","4282","391800","lowRank"
"3","1","3","false","risky","safe","risky","20","1034","bandit","low_value","bandit-task","31","1503286","0.0-7.0-0.2","4282","391800","lowRank"
"4","1","4","false","risky","safe","safe","50","1101","bandit","decision","bandit-task","32","1507549","0.0-7.0-0.3","4282","391800","lowRank"
"5","1","5","false","risky","safe","risky","100","1190","bandit","high_value","bandit-task","33","1511906","0.0-7.0-0.4","4282","391800","lowRank"
"6","1","6","false","safe","risky","risky","100","1022","bandit","high_value","bandit-task","34","1515791","0.0-7.0-0.5","4282","391800","lowRank"
"7","1","7","false","risky","safe","risky","70","946","bandit","decision","bandit-task","35","1519967","0.0-7.0-0.6","4282","391800","lowRank"
"8","1","8","false","safe","risky","risky","100","950","bandit","high_value","bandit-task","36","1523895","0.0-7.0-0.7","4282","391800","lowRank"
"9","1","9","false","risky","safe","safe","50","982","bandit","decision","bandit-task","37","1527953","0.0-7.0-0.8","4282","391800","lowRank"
"10","1","10","false","safe","risky","safe","90","1265","bandit","high_value","bandit-task","38","1533153","0.0-7.0-0.9","4282","391800","lowRank"
"11","1","11","false","safe","risky","risky","70","1044","bandit","decision","bandit-task","39","1537011","0.0-7.0-0.10","4282","391800","lowRank"
"12","1","12","false","safe","risky","safe","50","828","bandit","decision","bandit-task","40","1540693","0.0-7.0-0.11","4282","391800","lowRank"
"13","1","13","false","safe","risky","risky","80","996","bandit","high_value","bandit-task","41","1544802","0.0-7.0-0.12","4282","391800","lowRank"
"14","1","14","false","safe","risky","safe","90","1005","bandit","high_value","bandit-task","42","1548781","0.0-7.0-0.13","4282","391800","lowRank"
"15","1","15","false","risky","safe","risky","30","1063","bandit","decision","bandit-task","43","1552801","0.0-7.0-0.14","4282","391800","lowRank"
"16","1","16","false","risky","safe","safe","90","834","bandit","high_value","bandit-task","44","1556502","0.0-7.0-0.15","4282","391800","lowRank"
"17","1","17","false","risky","safe","safe","50","1223","bandit","decision","bandit-task","45","1560995","0.0-7.0-0.16","4282","391800","lowRank"
"18","1","18","false","risky","safe","safe","90","1400","bandit","high_value","bandit-task","46","1565712","0.0-7.0-0.17","4282","391800","lowRank"
"19","1","19","false","safe","risky","safe","90","1052","bandit","high_value","bandit-task","47","1569741","0.0-7.0-0.18","4282","391800","lowRank"
"20","1","20","false","risky","safe","safe","90","1596","bandit","high_value","bandit-task","48","1575663","0.0-7.0-0.19","4282","391800","lowRank"
"21","1","21","false","risky","safe","risky","30","1377","bandit","decision","bandit-task","49","1579998","0.0-7.0-0.20","4282","391800","lowRank"
"22","1","22","false","risky","safe","safe","90","1049","bandit","high_value","bandit-task","50","1584162","0.0-7.0-0.21","4282","391800","lowRank"
"23","1","23","false","safe","risky","safe","90","1232","bandit","high_value","bandit-task","51","1588163","0.0-7.0-0.22","4282","391800","lowRank"
"24","1","24","false","risky","safe","safe","50","1083","bandit","decision","bandit-task","52","1592052","0.0-7.0-0.23","4282","391800","lowRank"
"25","1","25","false","safe","risky","safe","90","914","bandit","high_value","bandit-task","53","1596182","0.0-7.0-0.24","4282","391800","lowRank"
"26","1","26","false","safe","risky","safe","10","1191","bandit","low_value","bandit-task","54","1600212","0.0-7.0-0.25","4282","391800","lowRank"
"27","1","27","false","risky","safe","safe","10","912","bandit","low_value","bandit-task","55","1604012","0.0-7.0-0.26","4282","391800","lowRank"
"28","1","28","false","safe","risky","safe","90","1019","bandit","high_value","bandit-task","56","1607880","0.0-7.0-0.27","4282","391800","lowRank"
"29","1","29","false","safe","risky","safe","90","1186","bandit","high_value","bandit-task","57","1611913","0.0-7.0-0.28","4282","391800","lowRank"
"30","1","30","false","risky","safe","safe","90","1404","bandit","high_value","bandit-task","58","1616572","0.0-7.0-0.29","4282","391800","lowRank"
"31","1","31","false","risky","safe","safe","90","1258","bandit","high_value","bandit-task","59","1624329","0.0-7.0-0.30","4282","391800","lowRank"
"32","1","32","false","safe","risky","safe","50","2580","bandit","decision","bandit-task","60","1629632","0.0-7.0-0.31","4282","391800","lowRank"
"33","1","33","false","safe","risky","risky","100","1075","bandit","high_value","bandit-task","61","1633764","0.0-7.0-0.32","4282","391800","lowRank"
"34","1","34","false","safe","risky","risky","70","1099","bandit","decision","bandit-task","62","1637671","0.0-7.0-0.33","4282","391800","lowRank"
"35","1","35","false","risky","safe","risky","30","1585","bandit","decision","bandit-task","63","1642180","0.0-7.0-0.34","4282","391800","lowRank"
"36","1","36","false","safe","risky","risky","80","904","bandit","high_value","bandit-task","64","1647007","0.0-7.0-0.35","4282","391800","lowRank"
"37","2","1","false","risky","safe","safe","90","1032","bandit","high_value","bandit-task","66","1654551","0.0-9.0-0.0","4282","391800","lowRank"
"38","2","2","false","risky","safe","safe","90","901","bandit","high_value","bandit-task","67","1658452","0.0-9.0-0.1","4282","391800","lowRank"
"39","2","3","false","safe","risky","risky","0","802","bandit","low_value","bandit-task","68","1662479","0.0-9.0-0.2","4282","391800","lowRank"
"40","2","4","false","safe","risky","safe","50","992","bandit","decision","bandit-task","69","1666452","0.0-9.0-0.3","4282","391800","lowRank"
"41","2","5","false","safe","risky","risky","80","937","bandit","high_value","bandit-task","70","1670422","0.0-9.0-0.4","4282","391800","lowRank"
"42","2","6","false","safe","risky","safe","90","986","bandit","high_value","bandit-task","71","1674775","0.0-9.0-0.5","4282","391800","lowRank"
"43","2","7","false","risky","safe","safe","50","947","bandit","decision","bandit-task","72","1678943","0.0-9.0-0.6","4282","391800","lowRank"
