"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","80","5877","bandit","high_value","bandit-task","8","192613","0.0-7.0-0.0","5189","261756","highRank"
"2","1","2","false","risky","safe","risky","20","2692","bandit","low_value","bandit-task","9","197891","0.0-7.0-0.1","5189","261756","highRank"
"3","1","3","false","risky","safe","risky","30","1177","bandit","decision","bandit-task","10","201624","0.0-7.0-0.2","5189","261756","highRank"
"4","1","4","false","safe","risky","risky","100","1070","bandit","high_value","bandit-task","11","205661","0.0-7.0-0.3","5189","261756","highRank"
"5","1","5","false","safe","risky","safe","10","1201","bandit","low_value","bandit-task","12","209284","0.0-7.0-0.4","5189","261756","highRank"
"6","1","6","false","risky","safe","risky","0","2077","bandit","low_value","bandit-task","13","213940","0.0-7.0-0.5","5189","261756","highRank"
"7","1","7","false","risky","safe","safe","50","689","bandit","decision","bandit-task","14","217113","0.0-7.0-0.6","5189","261756","highRank"
"8","1","8","false","risky","safe","safe","50","1570","bandit","decision","bandit-task","15","221140","0.0-7.0-0.7","5189","261756","highRank"
"9","1","9","false","safe","risky","risky","20","677","bandit","low_value","bandit-task","16","224264","0.0-7.0-0.8","5189","261756","highRank"
"10","1","10","false","safe","risky","risky","0","1165","bandit","low_value","bandit-task","17","227939","0.0-7.0-0.9","5189","261756","highRank"
"11","1","11","false","risky","safe","safe","50","980","bandit","decision","bandit-task","18","231390","0.0-7.0-0.10","5189","261756","highRank"
"12","1","12","false","safe","risky","risky","0","883","bandit","low_value","bandit-task","19","234660","0.0-7.0-0.11","5189","261756","highRank"
"13","1","13","false","risky","safe","risky","20","1520","bandit","low_value","bandit-task","20","238542","0.0-7.0-0.12","5189","261756","highRank"
"14","1","14","false","safe","risky","safe","10","1082","bandit","low_value","bandit-task","21","242031","0.0-7.0-0.13","5189","261756","highRank"
"15","1","15","false","safe","risky","safe","10","934","bandit","low_value","bandit-task","22","245387","0.0-7.0-0.14","5189","261756","highRank"
"16","1","16","false","risky","safe","risky","0","2014","bandit","low_value","bandit-task","23","249700","0.0-7.0-0.15","5189","261756","highRank"
"17","1","17","false","safe","risky","safe","50","1398","bandit","decision","bandit-task","24","253610","0.0-7.0-0.16","5189","261756","highRank"
"18","1","18","false","safe","risky","safe","10","1088","bandit","low_value","bandit-task","25","256903","0.0-7.0-0.17","5189","261756","highRank"
"19","1","19","false","safe","risky","safe","50","1469","bandit","decision","bandit-task","26","260786","0.0-7.0-0.18","5189","261756","highRank"
"20","1","20","false","risky","safe","safe","50","941","bandit","decision","bandit-task","27","264151","0.0-7.0-0.19","5189","261756","highRank"
"21","1","21","false","risky","safe","risky","0","1045","bandit","low_value","bandit-task","28","267593","0.0-7.0-0.20","5189","261756","highRank"
"22","1","22","false","risky","safe","safe","50","884","bandit","decision","bandit-task","29","270859","0.0-7.0-0.21","5189","261756","highRank"
"23","1","23","false","risky","safe","safe","10","1130","bandit","low_value","bandit-task","30","274387","0.0-7.0-0.22","5189","261756","highRank"
"24","1","24","false","risky","safe","safe","10","783","bandit","low_value","bandit-task","31","277594","0.0-7.0-0.23","5189","261756","highRank"
"25","1","25","false","risky","safe","safe","50","796","bandit","decision","bandit-task","32","280840","0.0-7.0-0.24","5189","261756","highRank"
