"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","994","bandit","low_value","bandit-task","8","168019","0.0-7.0-0.0","81793","777999","lowRank"
"2","1","2","false","risky","safe","risky","80","1221","bandit","high_value","bandit-task","9","172775","0.0-7.0-0.1","81793","777999","lowRank"
"3","1","3","false","safe","risky","risky","80","1055","bandit","high_value","bandit-task","10","176427","0.0-7.0-0.2","81793","777999","lowRank"
"4","1","4","false","risky","safe","risky","100","829","bandit","high_value","bandit-task","11","179955","0.0-7.0-0.3","81793","777999","lowRank"
"5","1","5","false","risky","safe","risky","80","1365","bandit","high_value","bandit-task","12","184003","0.0-7.0-0.4","81793","777999","lowRank"
"6","1","6","false","risky","safe","risky","30","1149","bandit","decision","bandit-task","13","187756","0.0-7.0-0.5","81793","777999","lowRank"
"7","1","7","false","risky","safe","safe","50","1035","bandit","decision","bandit-task","14","191411","0.0-7.0-0.6","81793","777999","lowRank"
"8","1","8","false","risky","safe","risky","30","997","bandit","decision","bandit-task","15","194949","0.0-7.0-0.7","81793","777999","lowRank"
"9","1","9","false","risky","safe","risky","0","1175","bandit","low_value","bandit-task","16","199155","0.0-7.0-0.8","81793","777999","lowRank"
"10","1","10","false","safe","risky","risky","100","947","bandit","high_value","bandit-task","17","202963","0.0-7.0-0.9","81793","777999","lowRank"
"11","1","11","false","risky","safe","safe","50","1404","bandit","decision","bandit-task","18","207043","0.0-7.0-0.10","81793","777999","lowRank"
"12","1","12","false","risky","safe","safe","50","1012","bandit","decision","bandit-task","19","210731","0.0-7.0-0.11","81793","777999","lowRank"
"13","1","13","false","safe","risky","safe","50","847","bandit","decision","bandit-task","20","214148","0.0-7.0-0.12","81793","777999","lowRank"
"14","1","14","false","safe","risky","risky","80","883","bandit","high_value","bandit-task","21","217810","0.0-7.0-0.13","81793","777999","lowRank"
"15","1","15","false","risky","safe","safe","10","1670","bandit","low_value","bandit-task","22","222202","0.0-7.0-0.14","81793","777999","lowRank"
"16","1","16","false","safe","risky","safe","50","1300","bandit","decision","bandit-task","23","226643","0.0-7.0-0.15","81793","777999","lowRank"
"17","1","17","false","risky","safe","safe","50","917","bandit","decision","bandit-task","24","231195","0.0-7.0-0.16","81793","777999","lowRank"
"18","1","18","false","safe","risky","risky","100","1212","bandit","high_value","bandit-task","25","234956","0.0-7.0-0.17","81793","777999","lowRank"
"19","1","19","false","safe","risky","risky","100","956","bandit","high_value","bandit-task","26","238549","0.0-7.0-0.18","81793","777999","lowRank"
"20","1","20","false","risky","safe","risky","100","1163","bandit","high_value","bandit-task","27","242972","0.0-7.0-0.19","81793","777999","lowRank"
"21","1","21","false","safe","risky","risky","100","893","bandit","high_value","bandit-task","28","246883","0.0-7.0-0.20","81793","777999","lowRank"
"22","1","22","false","safe","risky","risky","80","861","bandit","high_value","bandit-task","29","250434","0.0-7.0-0.21","81793","777999","lowRank"
"23","1","23","false","safe","risky","safe","50","1067","bandit","decision","bandit-task","30","254156","0.0-7.0-0.22","81793","777999","lowRank"
"24","1","24","false","risky","safe","risky","100","1235","bandit","high_value","bandit-task","31","257994","0.0-7.0-0.23","81793","777999","lowRank"
"25","1","25","false","safe","risky","risky","100","1037","bandit","high_value","bandit-task","32","261499","0.0-7.0-0.24","81793","777999","lowRank"
"26","1","26","false","risky","safe","risky","100","1108","bandit","high_value","bandit-task","33","265494","0.0-7.0-0.25","81793","777999","lowRank"
"27","1","27","false","risky","safe","risky","100","982","bandit","high_value","bandit-task","34","269124","0.0-7.0-0.26","81793","777999","lowRank"
"28","1","28","false","safe","risky","risky","80","939","bandit","high_value","bandit-task","35","272834","0.0-7.0-0.27","81793","777999","lowRank"
"29","1","29","false","safe","risky","safe","10","1059","bandit","low_value","bandit-task","36","276347","0.0-7.0-0.28","81793","777999","lowRank"
"30","1","30","false","risky","safe","risky","80","908","bandit","high_value","bandit-task","37","280147","0.0-7.0-0.29","81793","777999","lowRank"
"31","1","31","false","risky","safe","safe","50","1339","bandit","decision","bandit-task","38","284148","0.0-7.0-0.30","81793","777999","lowRank"
"32","1","32","false","safe","risky","safe","90","1124","bandit","high_value","bandit-task","39","288003","0.0-7.0-0.31","81793","777999","lowRank"
"33","1","33","false","risky","safe","safe","90","821","bandit","high_value","bandit-task","40","291460","0.0-7.0-0.32","81793","777999","lowRank"
"34","1","34","false","safe","risky","risky","30","1957","bandit","decision","bandit-task","41","295878","0.0-7.0-0.33","81793","777999","lowRank"
"35","1","35","false","safe","risky","safe","50","726","bandit","decision","bandit-task","42","299523","0.0-7.0-0.34","81793","777999","lowRank"
"36","1","36","false","safe","risky","risky","100","1028","bandit","high_value","bandit-task","43","303043","0.0-7.0-0.35","81793","777999","lowRank"
"37","2","1","false","safe","risky","risky","80","891","bandit","high_value","bandit-task","45","331883","0.0-9.0-0.0","81793","777999","lowRank"
"38","2","2","false","safe","risky","risky","80","678","bandit","high_value","bandit-task","46","335060","0.0-9.0-0.1","81793","777999","lowRank"
"39","2","3","false","risky","safe","safe","50","1505","bandit","decision","bandit-task","47","339099","0.0-9.0-0.2","81793","777999","lowRank"
"40","2","4","false","risky","safe","risky","80","835","bandit","high_value","bandit-task","48","342418","0.0-9.0-0.3","81793","777999","lowRank"
"41","2","5","false","safe","risky","safe","50","1476","bandit","decision","bandit-task","49","346332","0.0-9.0-0.4","81793","777999","lowRank"
"42","2","6","false","risky","safe","risky","80","1308","bandit","high_value","bandit-task","50","350069","0.0-9.0-0.5","81793","777999","lowRank"
"43","2","7","false","safe","risky","safe","50","1185","bandit","decision","bandit-task","51","353699","0.0-9.0-0.6","81793","777999","lowRank"
"44","2","8","false","risky","safe","risky","0","1724","bandit","low_value","bandit-task","52","357939","0.0-9.0-0.7","81793","777999","lowRank"
"45","2","9","false","risky","safe","safe","90","1340","bandit","high_value","bandit-task","53","361772","0.0-9.0-0.8","81793","777999","lowRank"
"46","2","10","false","safe","risky","safe","90","781","bandit","high_value","bandit-task","54","365123","0.0-9.0-0.9","81793","777999","lowRank"
"47","2","11","false","risky","safe","safe","90","769","bandit","high_value","bandit-task","55","368371","0.0-9.0-0.10","81793","777999","lowRank"
"48","2","12","false","risky","safe","safe","50","1874","bandit","decision","bandit-task","56","372691","0.0-9.0-0.11","81793","777999","lowRank"
"49","2","13","false","risky","safe","safe","50","948","bandit","decision","bandit-task","57","376467","0.0-9.0-0.12","81793","777999","lowRank"
"50","2","14","false","risky","safe","safe","10","1388","bandit","low_value","bandit-task","58","380316","0.0-9.0-0.13","81793","777999","lowRank"
"51","2","15","false","safe","risky","risky","80","1443","bandit","high_value","bandit-task","59","384179","0.0-9.0-0.14","81793","777999","lowRank"
"52","2","16","false","risky","safe","safe","90","716","bandit","high_value","bandit-task","60","387365","0.0-9.0-0.15","81793","777999","lowRank"
"53","2","17","false","safe","risky","safe","50","1793","bandit","decision","bandit-task","61","391837","0.0-9.0-0.16","81793","777999","lowRank"
"54","2","18","false","risky","safe","safe","50","825","bandit","decision","bandit-task","62","395186","0.0-9.0-0.17","81793","777999","lowRank"
"55","2","19","false","safe","risky","safe","50","853","bandit","decision","bandit-task","63","398707","0.0-9.0-0.18","81793","777999","lowRank"
"56","2","20","false","risky","safe","safe","50","667","bandit","decision","bandit-task","64","402314","0.0-9.0-0.19","81793","777999","lowRank"
"57","2","21","false","risky","safe","safe","90","1388","bandit","high_value","bandit-task","65","406211","0.0-9.0-0.20","81793","777999","lowRank"
"58","2","22","false","risky","safe","safe","90","782","bandit","high_value","bandit-task","66","409917","0.0-9.0-0.21","81793","777999","lowRank"
"59","2","23","false","safe","risky","safe","50","1329","bandit","decision","bandit-task","67","413819","0.0-9.0-0.22","81793","777999","lowRank"
"60","2","24","false","safe","risky","risky","80","1059","bandit","high_value","bandit-task","68","417412","0.0-9.0-0.23","81793","777999","lowRank"
"61","2","25","false","safe","risky","safe","90","740","bandit","high_value","bandit-task","69","420972","0.0-9.0-0.24","81793","777999","lowRank"
"62","2","26","false","risky","safe","safe","90","724","bandit","high_value","bandit-task","70","424476","0.0-9.0-0.25","81793","777999","lowRank"
"63","2","27","false","risky","safe","safe","90","782","bandit","high_value","bandit-task","71","428131","0.0-9.0-0.26","81793","777999","lowRank"
"64","2","28","false","risky","safe","safe","10","1460","bandit","low_value","bandit-task","72","432243","0.0-9.0-0.27","81793","777999","lowRank"
"65","2","29","false","safe","risky","safe","90","1057","bandit","high_value","bandit-task","73","435984","0.0-9.0-0.28","81793","777999","lowRank"
"66","2","30","false","risky","safe","safe","90","964","bandit","high_value","bandit-task","74","439514","0.0-9.0-0.29","81793","777999","lowRank"
"67","2","31","false","safe","risky","safe","90","828","bandit","high_value","bandit-task","75","442980","0.0-9.0-0.30","81793","777999","lowRank"
"68","2","32","false","risky","safe","safe","50","1106","bandit","decision","bandit-task","76","446515","0.0-9.0-0.31","81793","777999","lowRank"
"69","2","33","false","risky","safe","safe","10","1173","bandit","low_value","bandit-task","77","450586","0.0-9.0-0.32","81793","777999","lowRank"
"70","2","34","false","safe","risky","safe","50","996","bandit","decision","bandit-task","78","454042","0.0-9.0-0.33","81793","777999","lowRank"
"71","2","35","false","safe","risky","risky","80","826","bandit","high_value","bandit-task","79","457332","0.0-9.0-0.34","81793","777999","lowRank"
"72","2","36","false","safe","risky","safe","90","783","bandit","high_value","bandit-task","80","460658","0.0-9.0-0.35","81793","777999","lowRank"
"73","3","1","false","risky","safe","safe","50","1013","bandit","decision","bandit-task","82","561028","0.0-11.0-0.0","81793","777999","lowRank"
"74","3","2","false","risky","safe","risky","80","898","bandit","high_value","bandit-task","83","564397","0.0-11.0-0.1","81793","777999","lowRank"
"75","3","3","false","safe","risky","safe","50","843","bandit","decision","bandit-task","84","567836","0.0-11.0-0.2","81793","777999","lowRank"
"76","3","4","false","risky","safe","safe","90","1179","bandit","high_value","bandit-task","85","571526","0.0-11.0-0.3","81793","777999","lowRank"
"77","3","5","false","safe","risky","safe","10","918","bandit","low_value","bandit-task","86","574980","0.0-11.0-0.4","81793","777999","lowRank"
"78","3","6","false","risky","safe","safe","50","1346","bandit","decision","bandit-task","87","578805","0.0-11.0-0.5","81793","777999","lowRank"
"79","3","7","false","risky","safe","safe","10","1057","bandit","low_value","bandit-task","88","582316","0.0-11.0-0.6","81793","777999","lowRank"
"80","3","8","false","risky","safe","safe","50","1547","bandit","decision","bandit-task","89","586613","0.0-11.0-0.7","81793","777999","lowRank"
"81","3","9","false","risky","safe","safe","90","1905","bandit","high_value","bandit-task","90","590971","0.0-11.0-0.8","81793","777999","lowRank"
"82","3","10","false","safe","risky","safe","90","763","bandit","high_value","bandit-task","91","594498","0.0-11.0-0.9","81793","777999","lowRank"
"83","3","11","false","risky","safe","safe","50","1131","bandit","decision","bandit-task","92","598035","0.0-11.0-0.10","81793","777999","lowRank"
"84","3","12","false","safe","risky","risky","80","820","bandit","high_value","bandit-task","93","601346","0.0-11.0-0.11","81793","777999","lowRank"
"85","3","13","false","safe","risky","safe","90","691","bandit","high_value","bandit-task","94","604563","0.0-11.0-0.12","81793","777999","lowRank"
"86","3","14","false","safe","risky","safe","90","819","bandit","high_value","bandit-task","95","608043","0.0-11.0-0.13","81793","777999","lowRank"
"87","3","15","false","risky","safe","safe","90","810","bandit","high_value","bandit-task","96","611310","0.0-11.0-0.14","81793","777999","lowRank"
"88","3","16","false","risky","safe","risky","100","878","bandit","high_value","bandit-task","97","614756","0.0-11.0-0.15","81793","777999","lowRank"
