"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","2428","bandit","low_value","bandit-task","8","55902","0.0-7.0-0.0","39414","458222","lowRank"
"2","1","2","false","safe","risky","safe","90","801","bandit","high_value","bandit-task","9","60577","0.0-7.0-0.1","39414","458222","lowRank"
"3","1","3","false","safe","risky","risky","80","1292","bandit","high_value","bandit-task","10","64637","0.0-7.0-0.2","39414","458222","lowRank"
"4","1","4","false","risky","safe","safe","90","1219","bandit","high_value","bandit-task","11","68697","0.0-7.0-0.3","39414","458222","lowRank"
"5","1","5","false","safe","risky","risky","80","1459","bandit","high_value","bandit-task","12","72860","0.0-7.0-0.4","39414","458222","lowRank"
"6","1","6","false","safe","risky","safe","90","3197","bandit","high_value","bandit-task","13","81169","0.0-7.0-0.5","39414","458222","lowRank"
"7","1","7","false","safe","risky","risky","70","1060","bandit","decision","bandit-task","14","85037","0.0-7.0-0.6","39414","458222","lowRank"
"8","1","8","false","risky","safe","risky","20","1227","bandit","low_value","bandit-task","15","89344","0.0-7.0-0.7","39414","458222","lowRank"
"9","1","9","false","risky","safe","safe","50","1343","bandit","decision","bandit-task","16","93500","0.0-7.0-0.8","39414","458222","lowRank"
"10","1","10","false","risky","safe","safe","90","1388","bandit","high_value","bandit-task","17","97744","0.0-7.0-0.9","39414","458222","lowRank"
"11","1","11","false","risky","safe","risky","80","787","bandit","high_value","bandit-task","18","101347","0.0-7.0-0.10","39414","458222","lowRank"
"12","1","12","false","safe","risky","safe","50","1259","bandit","decision","bandit-task","19","105454","0.0-7.0-0.11","39414","458222","lowRank"
"13","1","13","false","safe","risky","safe","90","619","bandit","high_value","bandit-task","20","108572","0.0-7.0-0.12","39414","458222","lowRank"
"14","1","14","false","safe","risky","risky","70","801","bandit","decision","bandit-task","21","111954","0.0-7.0-0.13","39414","458222","lowRank"
"15","1","15","false","safe","risky","safe","90","831","bandit","high_value","bandit-task","22","115309","0.0-7.0-0.14","39414","458222","lowRank"
"16","1","16","false","risky","safe","safe","90","443","bandit","high_value","bandit-task","23","118289","0.0-7.0-0.15","39414","458222","lowRank"
"17","1","17","false","risky","safe","risky","100","548","bandit","high_value","bandit-task","24","121501","0.0-7.0-0.16","39414","458222","lowRank"
"18","1","18","false","risky","safe","safe","50","456","bandit","decision","bandit-task","25","124420","0.0-7.0-0.17","39414","458222","lowRank"
"19","1","19","false","risky","safe","safe","50","680","bandit","decision","bandit-task","26","127696","0.0-7.0-0.18","39414","458222","lowRank"
"20","1","20","false","risky","safe","safe","90","825","bandit","high_value","bandit-task","27","131107","0.0-7.0-0.19","39414","458222","lowRank"
"21","1","21","false","risky","safe","risky","100","1500","bandit","high_value","bandit-task","28","136298","0.0-7.0-0.20","39414","458222","lowRank"
"22","1","22","false","safe","risky","safe","90","1691","bandit","high_value","bandit-task","29","140555","0.0-7.0-0.21","39414","458222","lowRank"
"23","1","23","false","safe","risky","risky","80","1126","bandit","high_value","bandit-task","30","144671","0.0-7.0-0.22","39414","458222","lowRank"
