"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","10","1300","bandit","low_value","bandit-task","8","81743","0.0-7.0-0.0","33714","671697","lowRank"
"2","1","2","false","risky","safe","risky","80","1055","bandit","high_value","bandit-task","9","85455","0.0-7.0-0.1","33714","671697","lowRank"
"3","1","3","false","risky","safe","risky","100","1371","bandit","high_value","bandit-task","10","89359","0.0-7.0-0.2","33714","671697","lowRank"
"4","1","4","false","risky","safe","risky","80","853","bandit","high_value","bandit-task","11","92656","0.0-7.0-0.3","33714","671697","lowRank"
"5","1","5","false","risky","safe","risky","100","807","bandit","high_value","bandit-task","12","95963","0.0-7.0-0.4","33714","671697","lowRank"
"6","1","6","false","risky","safe","risky","100","774","bandit","high_value","bandit-task","13","99136","0.0-7.0-0.5","33714","671697","lowRank"
"7","1","7","false","safe","risky","risky","80","852","bandit","high_value","bandit-task","14","102567","0.0-7.0-0.6","33714","671697","lowRank"
"8","1","8","false","risky","safe","risky","70","2158","bandit","decision","bandit-task","15","107190","0.0-7.0-0.7","33714","671697","lowRank"
"9","1","9","false","safe","risky","risky","80","886","bandit","high_value","bandit-task","16","110599","0.0-7.0-0.8","33714","671697","lowRank"
"10","1","10","false","risky","safe","risky","100","774","bandit","high_value","bandit-task","17","113997","0.0-7.0-0.9","33714","671697","lowRank"
"11","1","11","false","safe","risky","risky","20","1189","bandit","low_value","bandit-task","18","117743","0.0-7.0-0.10","33714","671697","lowRank"
"12","1","12","false","risky","safe","risky","70","797","bandit","decision","bandit-task","19","121096","0.0-7.0-0.11","33714","671697","lowRank"
"13","1","13","false","risky","safe","risky","70","785","bandit","decision","bandit-task","20","124302","0.0-7.0-0.12","33714","671697","lowRank"
"14","1","14","false","safe","risky","risky","70","1775","bandit","decision","bandit-task","21","128746","0.0-7.0-0.13","33714","671697","lowRank"
"15","1","15","false","safe","risky","risky","100","1111","bandit","high_value","bandit-task","22","132469","0.0-7.0-0.14","33714","671697","lowRank"
"16","1","16","false","safe","risky","risky","80","707","bandit","high_value","bandit-task","23","135833","0.0-7.0-0.15","33714","671697","lowRank"
"17","1","17","false","risky","safe","risky","70","785","bandit","decision","bandit-task","24","139197","0.0-7.0-0.16","33714","671697","lowRank"
"18","1","18","false","risky","safe","risky","70","728","bandit","decision","bandit-task","25","142595","0.0-7.0-0.17","33714","671697","lowRank"
"19","1","19","false","risky","safe","risky","100","807","bandit","high_value","bandit-task","26","146015","0.0-7.0-0.18","33714","671697","lowRank"
"20","1","20","false","risky","safe","risky","100","762","bandit","high_value","bandit-task","27","149367","0.0-7.0-0.19","33714","671697","lowRank"
"21","1","21","false","risky","safe","risky","70","684","bandit","decision","bandit-task","28","152607","0.0-7.0-0.20","33714","671697","lowRank"
"22","1","22","false","safe","risky","risky","80","1483","bandit","high_value","bandit-task","29","156769","0.0-7.0-0.21","33714","671697","lowRank"
"23","1","23","false","risky","safe","risky","70","662","bandit","decision","bandit-task","30","160013","0.0-7.0-0.22","33714","671697","lowRank"
"24","1","24","false","risky","safe","safe","10","2256","bandit","low_value","bandit-task","31","164813","0.0-7.0-0.23","33714","671697","lowRank"
"25","1","25","false","safe","risky","risky","80","944","bandit","high_value","bandit-task","32","168325","0.0-7.0-0.24","33714","671697","lowRank"
"26","1","26","false","safe","risky","risky","70","1054","bandit","decision","bandit-task","33","171924","0.0-7.0-0.25","33714","671697","lowRank"
"27","1","27","false","risky","safe","risky","0","2349","bandit","low_value","bandit-task","34","176863","0.0-7.0-0.26","33714","671697","lowRank"
"28","1","28","false","safe","risky","risky","30","875","bandit","decision","bandit-task","35","180203","0.0-7.0-0.27","33714","671697","lowRank"
"29","1","29","false","safe","risky","risky","80","809","bandit","high_value","bandit-task","36","183500","0.0-7.0-0.28","33714","671697","lowRank"
"30","1","30","false","safe","risky","risky","70","797","bandit","decision","bandit-task","37","186739","0.0-7.0-0.29","33714","671697","lowRank"
"31","1","31","false","safe","risky","risky","100","830","bandit","high_value","bandit-task","38","190137","0.0-7.0-0.30","33714","671697","lowRank"
"32","1","32","false","risky","safe","risky","100","763","bandit","high_value","bandit-task","39","193490","0.0-7.0-0.31","33714","671697","lowRank"
"33","1","33","false","risky","safe","risky","80","763","bandit","high_value","bandit-task","40","196842","0.0-7.0-0.32","33714","671697","lowRank"
"34","1","34","false","safe","risky","risky","80","852","bandit","high_value","bandit-task","41","200263","0.0-7.0-0.33","33714","671697","lowRank"
"35","1","35","false","safe","risky","risky","70","920","bandit","decision","bandit-task","42","203739","0.0-7.0-0.34","33714","671697","lowRank"
"36","1","36","false","risky","safe","risky","100","661","bandit","high_value","bandit-task","43","206990","0.0-7.0-0.35","33714","671697","lowRank"
"37","2","1","false","safe","risky","risky","100","1147","bandit","high_value","bandit-task","45","213481","0.0-9.0-0.0","33714","671697","lowRank"
"38","2","2","false","risky","safe","risky","80","718","bandit","high_value","bandit-task","46","216688","0.0-9.0-0.1","33714","671697","lowRank"
"39","2","3","false","safe","risky","risky","70","763","bandit","decision","bandit-task","47","219882","0.0-9.0-0.2","33714","671697","lowRank"
"40","2","4","false","safe","risky","risky","70","809","bandit","decision","bandit-task","48","223044","0.0-9.0-0.3","33714","671697","lowRank"
"41","2","5","false","safe","risky","risky","80","785","bandit","high_value","bandit-task","49","226340","0.0-9.0-0.4","33714","671697","lowRank"
"42","2","6","false","risky","safe","risky","80","639","bandit","high_value","bandit-task","50","229468","0.0-9.0-0.5","33714","671697","lowRank"
"43","2","7","false","risky","safe","risky","80","571","bandit","high_value","bandit-task","51","232595","0.0-9.0-0.6","33714","671697","lowRank"
"44","2","8","false","risky","safe","risky","30","1517","bandit","decision","bandit-task","52","236623","0.0-9.0-0.7","33714","671697","lowRank"
"45","2","9","false","risky","safe","risky","100","717","bandit","high_value","bandit-task","53","239964","0.0-9.0-0.8","33714","671697","lowRank"
"46","2","10","false","risky","safe","risky","80","606","bandit","high_value","bandit-task","54","243149","0.0-9.0-0.9","33714","671697","lowRank"
"47","2","11","false","safe","risky","risky","70","762","bandit","decision","bandit-task","55","246602","0.0-9.0-0.10","33714","671697","lowRank"
"48","2","12","false","risky","safe","risky","80","627","bandit","high_value","bandit-task","56","249898","0.0-9.0-0.11","33714","671697","lowRank"
"49","2","13","false","safe","risky","risky","80","616","bandit","high_value","bandit-task","57","253284","0.0-9.0-0.12","33714","671697","lowRank"
