"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","20","2882","bandit","low_value","bandit-task","8","108615","0.0-7.0-0.0","22341","316025","lowRank"
"2","1","2","false","safe","risky","risky","80","3855","bandit","high_value","bandit-task","9","114936","0.0-7.0-0.1","22341","316025","lowRank"
"3","1","3","false","safe","risky","risky","80","1749","bandit","high_value","bandit-task","10","119090","0.0-7.0-0.2","22341","316025","lowRank"
"4","1","4","false","risky","safe","safe","50","3177","bandit","decision","bandit-task","11","124791","0.0-7.0-0.3","22341","316025","lowRank"
"5","1","5","false","safe","risky","safe","90","2294","bandit","high_value","bandit-task","12","129721","0.0-7.0-0.4","22341","316025","lowRank"
"6","1","6","false","risky","safe","safe","90","1371","bandit","high_value","bandit-task","13","133442","0.0-7.0-0.5","22341","316025","lowRank"
"7","1","7","false","risky","safe","risky","30","1436","bandit","decision","bandit-task","14","137437","0.0-7.0-0.6","22341","316025","lowRank"
"8","1","8","false","safe","risky","safe","90","1225","bandit","high_value","bandit-task","15","141019","0.0-7.0-0.7","22341","316025","lowRank"
"9","1","9","false","risky","safe","safe","90","2158","bandit","high_value","bandit-task","16","145526","0.0-7.0-0.8","22341","316025","lowRank"
"10","1","10","false","safe","risky","safe","90","2325","bandit","high_value","bandit-task","17","150226","0.0-7.0-0.9","22341","316025","lowRank"
"11","1","11","false","risky","safe","safe","50","1966","bandit","decision","bandit-task","18","154528","0.0-7.0-0.10","22341","316025","lowRank"
"12","1","12","false","safe","risky","risky","30","2917","bandit","decision","bandit-task","19","159838","0.0-7.0-0.11","22341","316025","lowRank"
"13","1","13","false","risky","safe","safe","50","650","bandit","decision","bandit-task","20","162943","0.0-7.0-0.12","22341","316025","lowRank"
"14","1","14","false","risky","safe","safe","50","832","bandit","decision","bandit-task","21","166147","0.0-7.0-0.13","22341","316025","lowRank"
"15","1","15","false","safe","risky","safe","10","2323","bandit","low_value","bandit-task","22","171022","0.0-7.0-0.14","22341","316025","lowRank"
"16","1","16","false","safe","risky","safe","90","3005","bandit","high_value","bandit-task","23","176428","0.0-7.0-0.15","22341","316025","lowRank"
"17","1","17","false","safe","risky","safe","90","873","bandit","high_value","bandit-task","24","179921","0.0-7.0-0.16","22341","316025","lowRank"
"18","1","18","false","safe","risky","safe","90","1378","bandit","high_value","bandit-task","25","183698","0.0-7.0-0.17","22341","316025","lowRank"
"19","1","19","false","risky","safe","safe","50","1539","bandit","decision","bandit-task","26","187773","0.0-7.0-0.18","22341","316025","lowRank"
"20","1","20","false","safe","risky","safe","50","970","bandit","decision","bandit-task","27","191285","0.0-7.0-0.19","22341","316025","lowRank"
"21","1","21","false","risky","safe","safe","90","1055","bandit","high_value","bandit-task","28","194973","0.0-7.0-0.20","22341","316025","lowRank"
"22","1","22","false","risky","safe","safe","90","840","bandit","high_value","bandit-task","29","198213","0.0-7.0-0.21","22341","316025","lowRank"
"23","1","23","false","safe","risky","safe","90","816","bandit","high_value","bandit-task","30","201404","0.0-7.0-0.22","22341","316025","lowRank"
"24","1","24","false","risky","safe","safe","90","622","bandit","high_value","bandit-task","31","204443","0.0-7.0-0.23","22341","316025","lowRank"
"25","1","25","false","risky","safe","safe","50","1558","bandit","decision","bandit-task","32","208461","0.0-7.0-0.24","22341","316025","lowRank"
"26","1","26","false","safe","risky","risky","20","1771","bandit","low_value","bandit-task","33","212666","0.0-7.0-0.25","22341","316025","lowRank"
"27","1","27","false","risky","safe","safe","50","1073","bandit","decision","bandit-task","34","216149","0.0-7.0-0.26","22341","316025","lowRank"
