"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","risky","100","1939","bandit","high_value","bandit-task","11","265647","0.0-7.0-0.0","36353","130555","lowRank"
"2","1","2","false","risky","safe","risky","20","1002","bandit","low_value","bandit-task","12","269636","0.0-7.0-0.1","36353","130555","lowRank"
"3","1","3","false","safe","risky","safe","50","1350","bandit","decision","bandit-task","13","273918","0.0-7.0-0.2","36353","130555","lowRank"
"4","1","4","false","risky","safe","safe","50","1334","bandit","decision","bandit-task","14","278121","0.0-7.0-0.3","36353","130555","lowRank"
"5","1","5","false","safe","risky","risky","80","1004","bandit","high_value","bandit-task","15","281825","0.0-7.0-0.4","36353","130555","lowRank"
"6","1","6","false","safe","risky","safe","10","1701","bandit","low_value","bandit-task","16","286281","0.0-7.0-0.5","36353","130555","lowRank"
"7","1","7","false","safe","risky","risky","80","783","bandit","high_value","bandit-task","17","289837","0.0-7.0-0.6","36353","130555","lowRank"
"8","1","8","false","risky","safe","risky","0","1076","bandit","low_value","bandit-task","18","293572","0.0-7.0-0.7","36353","130555","lowRank"
"9","1","9","false","safe","risky","risky","100","781","bandit","high_value","bandit-task","19","297108","0.0-7.0-0.8","36353","130555","lowRank"
"10","1","10","false","risky","safe","risky","100","1013","bandit","high_value","bandit-task","20","300901","0.0-7.0-0.9","36353","130555","lowRank"
"11","1","11","false","safe","risky","risky","80","761","bandit","high_value","bandit-task","21","304466","0.0-7.0-0.10","36353","130555","lowRank"
"12","1","12","false","risky","safe","safe","50","965","bandit","decision","bandit-task","22","308513","0.0-7.0-0.11","36353","130555","lowRank"
"13","1","13","false","safe","risky","safe","50","844","bandit","decision","bandit-task","23","314458","0.0-7.0-0.12","36353","130555","lowRank"
"14","1","14","false","risky","safe","risky","80","781","bandit","high_value","bandit-task","24","317755","0.0-7.0-0.13","36353","130555","lowRank"
"15","1","15","false","risky","safe","risky","80","789","bandit","high_value","bandit-task","25","320850","0.0-7.0-0.14","36353","130555","lowRank"
"16","1","16","false","risky","safe","risky","100","670","bandit","high_value","bandit-task","26","323884","0.0-7.0-0.15","36353","130555","lowRank"
"17","1","17","false","risky","safe","risky","100","916","bandit","high_value","bandit-task","27","327347","0.0-7.0-0.16","36353","130555","lowRank"
"18","1","18","false","safe","risky","risky","100","557","bandit","high_value","bandit-task","28","330268","0.0-7.0-0.17","36353","130555","lowRank"
"19","1","19","false","risky","safe","safe","50","1494","bandit","decision","bandit-task","29","334324","0.0-7.0-0.18","36353","130555","lowRank"
"20","1","20","false","risky","safe","risky","100","1237","bandit","high_value","bandit-task","30","338116","0.0-7.0-0.19","36353","130555","lowRank"
"21","1","21","false","risky","safe","safe","50","655","bandit","decision","bandit-task","31","341093","0.0-7.0-0.20","36353","130555","lowRank"
"22","1","22","false","risky","safe","risky","100","1142","bandit","high_value","bandit-task","32","344733","0.0-7.0-0.21","36353","130555","lowRank"
"23","1","23","false","safe","risky","risky","80","574","bandit","high_value","bandit-task","33","347678","0.0-7.0-0.22","36353","130555","lowRank"
"24","1","24","false","safe","risky","risky","80","733","bandit","high_value","bandit-task","34","350806","0.0-7.0-0.23","36353","130555","lowRank"
"25","1","25","false","risky","safe","safe","50","950","bandit","decision","bandit-task","35","354038","0.0-7.0-0.24","36353","130555","lowRank"
"26","1","26","false","safe","risky","safe","50","551","bandit","decision","bandit-task","36","356878","0.0-7.0-0.25","36353","130555","lowRank"
"27","1","27","false","safe","risky","safe","50","851","bandit","decision","bandit-task","37","360135","0.0-7.0-0.26","36353","130555","lowRank"
"28","1","28","false","safe","risky","safe","10","709","bandit","low_value","bandit-task","38","363600","0.0-7.0-0.27","36353","130555","lowRank"
"29","1","29","false","safe","risky","safe","50","1109","bandit","decision","bandit-task","39","367000","0.0-7.0-0.28","36353","130555","lowRank"
"30","1","30","false","safe","risky","risky","80","1085","bandit","high_value","bandit-task","40","370224","0.0-7.0-0.29","36353","130555","lowRank"
"31","1","31","false","safe","risky","risky","100","1766","bandit","high_value","bandit-task","41","374305","0.0-7.0-0.30","36353","130555","lowRank"
"32","1","32","false","safe","risky","safe","50","1061","bandit","decision","bandit-task","42","377608","0.0-7.0-0.31","36353","130555","lowRank"
"33","1","33","false","risky","safe","risky","100","821","bandit","high_value","bandit-task","43","380777","0.0-7.0-0.32","36353","130555","lowRank"
"34","1","34","false","safe","risky","risky","80","684","bandit","high_value","bandit-task","44","383771","0.0-7.0-0.33","36353","130555","lowRank"
"35","1","35","false","safe","risky","safe","50","1059","bandit","decision","bandit-task","45","387137","0.0-7.0-0.34","36353","130555","lowRank"
"36","1","36","false","safe","risky","risky","100","1252","bandit","high_value","bandit-task","46","390977","0.0-7.0-0.35","36353","130555","lowRank"
"37","2","1","false","risky","safe","risky","100","2366","bandit","high_value","bandit-task","48","399108","0.0-9.0-0.0","36353","130555","lowRank"
"38","2","2","false","safe","risky","risky","100","571","bandit","high_value","bandit-task","49","402027","0.0-9.0-0.1","36353","130555","lowRank"
"39","2","3","false","risky","safe","risky","100","677","bandit","high_value","bandit-task","50","405012","0.0-9.0-0.2","36353","130555","lowRank"
"40","2","4","false","risky","safe","risky","100","565","bandit","high_value","bandit-task","51","407819","0.0-9.0-0.3","36353","130555","lowRank"
"41","2","5","false","risky","safe","risky","80","574","bandit","high_value","bandit-task","52","410596","0.0-9.0-0.4","36353","130555","lowRank"
"42","2","6","false","safe","risky","risky","80","533","bandit","high_value","bandit-task","53","413444","0.0-9.0-0.5","36353","130555","lowRank"
"43","2","7","false","risky","safe","risky","80","572","bandit","high_value","bandit-task","54","416479","0.0-9.0-0.6","36353","130555","lowRank"
"44","2","8","false","risky","safe","risky","100","610","bandit","high_value","bandit-task","55","419382","0.0-9.0-0.7","36353","130555","lowRank"
"45","2","9","false","risky","safe","safe","10","1772","bandit","low_value","bandit-task","56","423455","0.0-9.0-0.8","36353","130555","lowRank"
"46","2","10","false","risky","safe","risky","100","675","bandit","high_value","bandit-task","57","426391","0.0-9.0-0.9","36353","130555","lowRank"
"47","2","11","false","risky","safe","safe","50","1084","bandit","decision","bandit-task","58","429759","0.0-9.0-0.10","36353","130555","lowRank"
"48","2","12","false","risky","safe","safe","50","612","bandit","decision","bandit-task","59","432655","0.0-9.0-0.11","36353","130555","lowRank"
"49","2","13","false","risky","safe","risky","80","1356","bandit","high_value","bandit-task","60","436351","0.0-9.0-0.12","36353","130555","lowRank"
"50","2","14","false","safe","risky","risky","80","500","bandit","high_value","bandit-task","61","439032","0.0-9.0-0.13","36353","130555","lowRank"
"51","2","15","false","risky","safe","safe","50","893","bandit","decision","bandit-task","62","442225","0.0-9.0-0.14","36353","130555","lowRank"
"52","2","16","false","risky","safe","safe","50","586","bandit","decision","bandit-task","63","445145","0.0-9.0-0.15","36353","130555","lowRank"
"53","2","17","false","risky","safe","risky","100","818","bandit","high_value","bandit-task","64","448320","0.0-9.0-0.16","36353","130555","lowRank"
"54","2","18","false","risky","safe","safe","50","782","bandit","decision","bandit-task","65","451456","0.0-9.0-0.17","36353","130555","lowRank"
"55","2","19","false","safe","risky","risky","20","2318","bandit","low_value","bandit-task","66","456169","0.0-9.0-0.18","36353","130555","lowRank"
"56","2","20","false","safe","risky","risky","100","685","bandit","high_value","bandit-task","67","459314","0.0-9.0-0.19","36353","130555","lowRank"
