"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","20","1785","bandit","low_value","bandit-task","8","920149","0.0-7.0-0.0","75943","455146","lowRank"
"2","1","2","false","safe","risky","safe","90","1883","bandit","high_value","bandit-task","9","930950","0.0-7.0-0.1","75943","455146","lowRank"
"3","1","3","false","safe","risky","risky","30","914","bandit","decision","bandit-task","10","942961","0.0-7.0-0.2","75943","455146","lowRank"
"4","1","4","false","safe","risky","risky","0","11948","bandit","low_value","bandit-task","11","965346","0.0-7.0-0.3","75943","455146","lowRank"
"5","1","5","false","risky","safe","risky","80","545","bandit","high_value","bandit-task","12","1004058","0.0-7.0-0.4","75943","455146","lowRank"
"6","1","6","false","safe","risky","safe","50","996","bandit","decision","bandit-task","13","1011774","0.0-7.0-0.5","75943","455146","lowRank"
"7","1","7","false","safe","risky","risky","100","5171","bandit","high_value","bandit-task","14","1020953","0.0-7.0-0.6","75943","455146","lowRank"
"8","1","8","false","safe","risky","safe","50","5350","bandit","decision","bandit-task","15","1030572","0.0-7.0-0.7","75943","455146","lowRank"
"9","1","9","false","risky","safe","safe","90","75696","bandit","high_value","bandit-task","16","1113424","0.0-7.0-0.8","75943","455146","lowRank"
"10","1","10","false","risky","safe","risky","80","452","bandit","high_value","bandit-task","17","1118756","0.0-7.0-0.9","75943","455146","lowRank"
"11","1","11","false","safe","risky","risky","70","739","bandit","decision","bandit-task","18","1131180","0.0-7.0-0.10","75943","455146","lowRank"
"12","1","12","false","safe","risky","safe","90","516","bandit","high_value","bandit-task","19","1148316","0.0-7.0-0.11","75943","455146","lowRank"
"13","1","13","false","safe","risky","risky","30","483","bandit","decision","bandit-task","20","1157833","0.0-7.0-0.12","75943","455146","lowRank"
"14","1","14","false","risky","safe","risky","30","631","bandit","decision","bandit-task","21","1175998","0.0-7.0-0.13","75943","455146","lowRank"
"15","1","15","false","risky","safe","safe","50","558","bandit","decision","bandit-task","22","1180880","0.0-7.0-0.14","75943","455146","lowRank"
"16","1","16","false","safe","risky","safe","90","494","bandit","high_value","bandit-task","23","1190806","0.0-7.0-0.15","75943","455146","lowRank"
"17","1","17","false","risky","safe","safe","50","467","bandit","decision","bandit-task","24","1197630","0.0-7.0-0.16","75943","455146","lowRank"
"18","1","18","false","risky","safe","safe","90","512","bandit","high_value","bandit-task","25","1209596","0.0-7.0-0.17","75943","455146","lowRank"
"19","1","19","false","safe","risky","safe","50","588","bandit","decision","bandit-task","26","1225648","0.0-7.0-0.18","75943","455146","lowRank"
"20","1","20","false","safe","risky","risky","100","482","bandit","high_value","bandit-task","27","1237887","0.0-7.0-0.19","75943","455146","lowRank"
"21","1","21","false","risky","safe","risky","70","549","bandit","decision","bandit-task","28","1244138","0.0-7.0-0.20","75943","455146","lowRank"
"22","1","22","false","risky","safe","safe","90","412","bandit","high_value","bandit-task","29","1259465","0.0-7.0-0.21","75943","455146","lowRank"
"23","1","23","false","safe","risky","risky","80","636","bandit","high_value","bandit-task","30","1277969","0.0-7.0-0.22","75943","455146","lowRank"
"24","1","24","false","risky","safe","safe","90","604","bandit","high_value","bandit-task","31","1286764","0.0-7.0-0.23","75943","455146","lowRank"
"25","1","25","false","risky","safe","risky","80","451","bandit","high_value","bandit-task","32","1294378","0.0-7.0-0.24","75943","455146","lowRank"
"26","1","26","false","risky","safe","safe","90","379","bandit","high_value","bandit-task","33","1313498","0.0-7.0-0.25","75943","455146","lowRank"
"27","1","27","false","safe","risky","risky","30","618","bandit","decision","bandit-task","34","1317405","0.0-7.0-0.26","75943","455146","lowRank"
"28","1","28","false","risky","safe","risky","100","428","bandit","high_value","bandit-task","35","1323807","0.0-7.0-0.27","75943","455146","lowRank"
"29","1","29","false","safe","risky","risky","70","411","bandit","decision","bandit-task","36","1327109","0.0-7.0-0.28","75943","455146","lowRank"
"30","1","30","false","risky","safe","risky","0","431","bandit","low_value","bandit-task","37","1331744","0.0-7.0-0.29","75943","455146","lowRank"
"31","1","31","false","risky","safe","safe","90","531","bandit","high_value","bandit-task","38","1335532","0.0-7.0-0.30","75943","455146","lowRank"
"32","1","32","false","risky","safe","risky","80","964","bandit","high_value","bandit-task","39","1346732","0.0-7.0-0.31","75943","455146","lowRank"
"33","1","33","false","safe","risky","risky","100","468","bandit","high_value","bandit-task","40","1361585","0.0-7.0-0.32","75943","455146","lowRank"
"34","1","34","false","safe","risky","safe","10","514","bandit","low_value","bandit-task","41","1372285","0.0-7.0-0.33","75943","455146","lowRank"
"35","1","35","false","safe","risky","safe","90","586","bandit","high_value","bandit-task","42","1376065","0.0-7.0-0.34","75943","455146","lowRank"
"36","1","36","false","safe","risky","risky","100","409","bandit","high_value","bandit-task","43","1379224","0.0-7.0-0.35","75943","455146","lowRank"
"37","2","1","false","safe","risky","safe","90","518","bandit","high_value","bandit-task","45","1383953","0.0-9.0-0.0","75943","455146","lowRank"
"38","2","2","false","safe","risky","risky","100","411","bandit","high_value","bandit-task","46","1386746","0.0-9.0-0.1","75943","455146","lowRank"
"39","2","3","false","safe","risky","safe","50","425","bandit","decision","bandit-task","47","1389537","0.0-9.0-0.2","75943","455146","lowRank"
"40","2","4","false","risky","safe","safe","10","432","bandit","low_value","bandit-task","48","1392338","0.0-9.0-0.3","75943","455146","lowRank"
"41","2","5","false","safe","risky","safe","50","402","bandit","decision","bandit-task","49","1395114","0.0-9.0-0.4","75943","455146","lowRank"
"42","2","6","false","safe","risky","risky","80","382","bandit","high_value","bandit-task","50","1398027","0.0-9.0-0.5","75943","455146","lowRank"
