"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","10","2824","bandit","low_value","bandit-task","8","216191","0.0-7.0-0.0","3120","525339","lowRank"
"2","1","2","false","safe","risky","risky","80","3172","bandit","high_value","bandit-task","9","222096","0.0-7.0-0.1","3120","525339","lowRank"
"3","1","3","false","safe","risky","risky","70","2466","bandit","decision","bandit-task","10","227263","0.0-7.0-0.2","3120","525339","lowRank"
"4","1","4","false","safe","risky","risky","30","1946","bandit","decision","bandit-task","11","231863","0.0-7.0-0.3","3120","525339","lowRank"
"5","1","5","false","safe","risky","risky","70","2266","bandit","decision","bandit-task","12","236640","0.0-7.0-0.4","3120","525339","lowRank"
"6","1","6","false","safe","risky","safe","10","1266","bandit","low_value","bandit-task","13","240559","0.0-7.0-0.5","3120","525339","lowRank"
"7","1","7","false","risky","safe","safe","90","2963","bandit","high_value","bandit-task","14","246111","0.0-7.0-0.6","3120","525339","lowRank"
"8","1","8","false","risky","safe","risky","30","3795","bandit","decision","bandit-task","15","252646","0.0-7.0-0.7","3120","525339","lowRank"
"9","1","9","false","risky","safe","safe","10","2284","bandit","low_value","bandit-task","16","257583","0.0-7.0-0.8","3120","525339","lowRank"
"10","1","10","false","risky","safe","safe","90","1659","bandit","high_value","bandit-task","17","262071","0.0-7.0-0.9","3120","525339","lowRank"
"11","1","11","false","risky","safe","safe","90","2561","bandit","high_value","bandit-task","18","267600","0.0-7.0-0.10","3120","525339","lowRank"
"12","1","12","false","safe","risky","safe","50","4074","bandit","decision","bandit-task","19","274150","0.0-7.0-0.11","3120","525339","lowRank"
"13","1","13","false","risky","safe","safe","90","1657","bandit","high_value","bandit-task","20","278406","0.0-7.0-0.12","3120","525339","lowRank"
"14","1","14","false","safe","risky","risky","70","2163","bandit","decision","bandit-task","21","283038","0.0-7.0-0.13","3120","525339","lowRank"
"15","1","15","false","risky","safe","risky","30","1515","bandit","decision","bandit-task","22","286942","0.0-7.0-0.14","3120","525339","lowRank"
"16","1","16","false","safe","risky","risky","70","1026","bandit","decision","bandit-task","23","290525","0.0-7.0-0.15","3120","525339","lowRank"
"17","1","17","false","safe","risky","safe","90","1122","bandit","high_value","bandit-task","24","294086","0.0-7.0-0.16","3120","525339","lowRank"
"18","1","18","false","safe","risky","safe","90","914","bandit","high_value","bandit-task","25","297654","0.0-7.0-0.17","3120","525339","lowRank"
"19","1","19","false","safe","risky","safe","90","978","bandit","high_value","bandit-task","26","301231","0.0-7.0-0.18","3120","525339","lowRank"
"20","1","20","false","safe","risky","risky","70","1603","bandit","decision","bandit-task","27","305246","0.0-7.0-0.19","3120","525339","lowRank"
"21","1","21","false","safe","risky","safe","90","908","bandit","high_value","bandit-task","28","308565","0.0-7.0-0.20","3120","525339","lowRank"
"22","1","22","false","safe","risky","risky","30","1004","bandit","decision","bandit-task","29","312341","0.0-7.0-0.21","3120","525339","lowRank"
"23","1","23","false","safe","risky","safe","90","1076","bandit","high_value","bandit-task","30","315966","0.0-7.0-0.22","3120","525339","lowRank"
"24","1","24","false","risky","safe","safe","90","921","bandit","high_value","bandit-task","31","319318","0.0-7.0-0.23","3120","525339","lowRank"
"25","1","25","false","risky","safe","safe","90","858","bandit","high_value","bandit-task","32","322630","0.0-7.0-0.24","3120","525339","lowRank"
"26","1","26","false","risky","safe","safe","90","738","bandit","high_value","bandit-task","33","326157","0.0-7.0-0.25","3120","525339","lowRank"
"27","1","27","false","safe","risky","risky","30","955","bandit","decision","bandit-task","34","329638","0.0-7.0-0.26","3120","525339","lowRank"
"28","1","28","false","risky","safe","safe","90","858","bandit","high_value","bandit-task","35","332949","0.0-7.0-0.27","3120","525339","lowRank"
"29","1","29","false","risky","safe","safe","90","732","bandit","high_value","bandit-task","36","336334","0.0-7.0-0.28","3120","525339","lowRank"
"30","1","30","false","risky","safe","safe","90","690","bandit","high_value","bandit-task","37","339654","0.0-7.0-0.29","3120","525339","lowRank"
"31","1","31","false","safe","risky","safe","90","804","bandit","high_value","bandit-task","38","343078","0.0-7.0-0.30","3120","525339","lowRank"
"32","1","32","false","risky","safe","safe","90","714","bandit","high_value","bandit-task","39","346261","0.0-7.0-0.31","3120","525339","lowRank"
"33","1","33","false","risky","safe","safe","90","900","bandit","high_value","bandit-task","40","349990","0.0-7.0-0.32","3120","525339","lowRank"
"34","1","34","false","risky","safe","safe","90","1396","bandit","high_value","bandit-task","41","353981","0.0-7.0-0.33","3120","525339","lowRank"
"35","1","35","false","safe","risky","risky","30","2172","bandit","decision","bandit-task","42","358870","0.0-7.0-0.34","3120","525339","lowRank"
"36","1","36","false","risky","safe","risky","0","1356","bandit","low_value","bandit-task","43","363230","0.0-7.0-0.35","3120","525339","lowRank"
"37","2","1","false","risky","safe","safe","50","2172","bandit","decision","bandit-task","45","377790","0.0-9.0-0.0","3120","525339","lowRank"
"38","2","2","false","risky","safe","safe","90","898","bandit","high_value","bandit-task","46","381197","0.0-9.0-0.1","3120","525339","lowRank"
"39","2","3","false","risky","safe","safe","90","682","bandit","high_value","bandit-task","47","384341","0.0-9.0-0.2","3120","525339","lowRank"
"40","2","4","false","safe","risky","safe","90","1764","bandit","high_value","bandit-task","48","388654","0.0-9.0-0.3","3120","525339","lowRank"
"41","2","5","false","safe","risky","safe","90","1073","bandit","high_value","bandit-task","49","392254","0.0-9.0-0.4","3120","525339","lowRank"
"42","2","6","false","risky","safe","safe","90","771","bandit","high_value","bandit-task","50","395431","0.0-9.0-0.5","3120","525339","lowRank"
"43","2","7","false","risky","safe","risky","70","1313","bandit","decision","bandit-task","51","399181","0.0-9.0-0.6","3120","525339","lowRank"
