"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","safe","risky","safe","90","3685","bandit","high_value","bandit-task","8","166982","0.0-7.0-0.0","56624","116842","lowRank"
"2","1","2","false","safe","risky","safe","10","1781","bandit","low_value","bandit-task","9","171872","0.0-7.0-0.1","56624","116842","lowRank"
"3","1","3","false","safe","risky","risky","70","1740","bandit","decision","bandit-task","10","176991","0.0-7.0-0.2","56624","116842","lowRank"
"4","1","4","false","safe","risky","risky","80","1326","bandit","high_value","bandit-task","11","182364","0.0-7.0-0.3","56624","116842","lowRank"
"5","1","5","false","safe","risky","safe","50","1081","bandit","decision","bandit-task","12","186700","0.0-7.0-0.4","56624","116842","lowRank"
"6","1","6","false","risky","safe","risky","80","1313","bandit","high_value","bandit-task","13","190942","0.0-7.0-0.5","56624","116842","lowRank"
"7","1","7","false","risky","safe","risky","100","1060","bandit","high_value","bandit-task","14","194856","0.0-7.0-0.6","56624","116842","lowRank"
"8","1","8","false","safe","risky","risky","80","1372","bandit","high_value","bandit-task","15","199044","0.0-7.0-0.7","56624","116842","lowRank"
"9","1","9","false","safe","risky","safe","50","1059","bandit","decision","bandit-task","16","202580","0.0-7.0-0.8","56624","116842","lowRank"
"10","1","10","false","risky","safe","risky","30","789","bandit","decision","bandit-task","17","205862","0.0-7.0-0.9","56624","116842","lowRank"
"11","1","11","false","safe","risky","risky","20","1213","bandit","low_value","bandit-task","18","209468","0.0-7.0-0.10","56624","116842","lowRank"
"12","1","12","false","risky","safe","risky","80","821","bandit","high_value","bandit-task","19","212790","0.0-7.0-0.11","56624","116842","lowRank"
"13","1","13","false","safe","risky","risky","0","2290","bandit","low_value","bandit-task","20","218176","0.0-7.0-0.12","56624","116842","lowRank"
"14","1","14","false","risky","safe","safe","50","1346","bandit","decision","bandit-task","21","222130","0.0-7.0-0.13","56624","116842","lowRank"
"15","1","15","false","risky","safe","risky","100","826","bandit","high_value","bandit-task","22","225898","0.0-7.0-0.14","56624","116842","lowRank"
"16","1","16","false","safe","risky","safe","50","957","bandit","decision","bandit-task","23","229383","0.0-7.0-0.15","56624","116842","lowRank"
"17","1","17","false","risky","safe","safe","90","2210","bandit","high_value","bandit-task","24","234660","0.0-7.0-0.16","56624","116842","lowRank"
"18","1","18","false","safe","risky","safe","90","2153","bandit","high_value","bandit-task","25","239260","0.0-7.0-0.17","56624","116842","lowRank"
"19","1","19","false","safe","risky","safe","50","1029","bandit","decision","bandit-task","26","242774","0.0-7.0-0.18","56624","116842","lowRank"
"20","1","20","false","safe","risky","risky","80","1205","bandit","high_value","bandit-task","27","246985","0.0-7.0-0.19","56624","116842","lowRank"
"21","1","21","false","risky","safe","risky","100","1251","bandit","high_value","bandit-task","28","251457","0.0-7.0-0.20","56624","116842","lowRank"
"22","1","22","false","safe","risky","risky","70","1044","bandit","decision","bandit-task","29","255251","0.0-7.0-0.21","56624","116842","lowRank"
"23","1","23","false","risky","safe","safe","50","1004","bandit","decision","bandit-task","30","258637","0.0-7.0-0.22","56624","116842","lowRank"
"24","1","24","false","safe","risky","risky","100","1028","bandit","high_value","bandit-task","31","262446","0.0-7.0-0.23","56624","116842","lowRank"
"25","1","25","false","risky","safe","safe","50","915","bandit","decision","bandit-task","32","265898","0.0-7.0-0.24","56624","116842","lowRank"
"26","1","26","false","risky","safe","safe","90","745","bandit","high_value","bandit-task","33","269411","0.0-7.0-0.25","56624","116842","lowRank"
"27","1","27","false","risky","safe","risky","0","1097","bandit","low_value","bandit-task","34","272982","0.0-7.0-0.26","56624","116842","lowRank"
"28","1","28","false","safe","risky","risky","100","861","bandit","high_value","bandit-task","35","277108","0.0-7.0-0.27","56624","116842","lowRank"
"29","1","29","false","safe","risky","risky","80","1058","bandit","high_value","bandit-task","36","281220","0.0-7.0-0.28","56624","116842","lowRank"
"30","1","30","false","risky","safe","risky","80","1005","bandit","high_value","bandit-task","37","284622","0.0-7.0-0.29","56624","116842","lowRank"
