"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","risky","100","1656","bandit","high_value","bandit-task","8","126116","0.0-7.0-0.0","72352","889189","highRank"
"2","1","2","false","risky","safe","safe","10","2853","bandit","low_value","bandit-task","9","131761","0.0-7.0-0.1","72352","889189","highRank"
"3","1","3","false","safe","risky","risky","20","2107","bandit","low_value","bandit-task","10","136643","0.0-7.0-0.2","72352","889189","highRank"
"4","1","4","false","safe","risky","risky","80","1163","bandit","high_value","bandit-task","11","140484","0.0-7.0-0.3","72352","889189","highRank"
"5","1","5","false","risky","safe","risky","70","3695","bandit","decision","bandit-task","12","147069","0.0-7.0-0.4","72352","889189","highRank"
"6","1","6","false","risky","safe","safe","10","1306","bandit","low_value","bandit-task","13","151092","0.0-7.0-0.5","72352","889189","highRank"
"7","1","7","false","risky","safe","safe","50","1066","bandit","decision","bandit-task","14","154707","0.0-7.0-0.6","72352","889189","highRank"
"8","1","8","false","safe","risky","safe","10","1849","bandit","low_value","bandit-task","15","159086","0.0-7.0-0.7","72352","889189","highRank"
"9","1","9","false","risky","safe","risky","80","1007","bandit","high_value","bandit-task","16","162864","0.0-7.0-0.8","72352","889189","highRank"
"10","1","10","false","risky","safe","risky","100","1188","bandit","high_value","bandit-task","17","166642","0.0-7.0-0.9","72352","889189","highRank"
"11","1","11","false","safe","risky","risky","30","7755","bandit","decision","bandit-task","18","177093","0.0-7.0-0.10","72352","889189","highRank"
"12","1","12","false","safe","risky","risky","20","1367","bandit","low_value","bandit-task","19","182017","0.0-7.0-0.11","72352","889189","highRank"
"13","1","13","false","risky","safe","risky","20","2188","bandit","low_value","bandit-task","20","186759","0.0-7.0-0.12","72352","889189","highRank"
"14","1","14","false","safe","risky","risky","30","1946","bandit","decision","bandit-task","21","192445","0.0-7.0-0.13","72352","889189","highRank"
"15","1","15","false","risky","safe","risky","20","1325","bandit","low_value","bandit-task","22","196363","0.0-7.0-0.14","72352","889189","highRank"
