"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","7062","bandit","low_value","bandit-task","11","237640","0.0-7.0-0.0","30325","835547","highRank"
"2","1","2","false","risky","safe","risky","100","3607","bandit","high_value","bandit-task","12","244645","0.0-7.0-0.1","30325","835547","highRank"
"3","1","3","false","risky","safe","safe","10","2971","bandit","low_value","bandit-task","13","250683","0.0-7.0-0.2","30325","835547","highRank"
"4","1","4","false","safe","risky","safe","10","1963","bandit","low_value","bandit-task","14","256559","0.0-7.0-0.3","30325","835547","highRank"
"5","1","5","false","risky","safe","safe","50","5427","bandit","decision","bandit-task","15","265270","0.0-7.0-0.4","30325","835547","highRank"
"6","1","6","false","safe","risky","safe","50","3171","bandit","decision","bandit-task","16","271435","0.0-7.0-0.5","30325","835547","highRank"
"7","1","7","false","safe","risky","risky","0","2540","bandit","low_value","bandit-task","17","277361","0.0-7.0-0.6","30325","835547","highRank"
"8","1","8","false","risky","safe","safe","10","1899","bandit","low_value","bandit-task","18","282278","0.0-7.0-0.7","30325","835547","highRank"
"9","1","9","false","risky","safe","safe","10","3111","bandit","low_value","bandit-task","19","288166","0.0-7.0-0.8","30325","835547","highRank"
"10","1","10","false","safe","risky","safe","50","2213","bandit","decision","bandit-task","20","293552","0.0-7.0-0.9","30325","835547","highRank"
"11","1","11","false","safe","risky","safe","50","3046","bandit","decision","bandit-task","21","299654","0.0-7.0-0.10","30325","835547","highRank"
"12","1","12","false","safe","risky","risky","30","3653","bandit","decision","bandit-task","22","306011","0.0-7.0-0.11","30325","835547","highRank"
"13","1","13","false","risky","safe","safe","50","2529","bandit","decision","bandit-task","23","311346","0.0-7.0-0.12","30325","835547","highRank"
"14","1","14","false","risky","safe","safe","50","1897","bandit","decision","bandit-task","24","316185","0.0-7.0-0.13","30325","835547","highRank"
"15","1","15","false","risky","safe","safe","10","1986","bandit","low_value","bandit-task","25","321469","0.0-7.0-0.14","30325","835547","highRank"
"16","1","16","false","risky","safe","risky","80","3125","bandit","high_value","bandit-task","26","328875","0.0-7.0-0.15","30325","835547","highRank"
"17","1","17","false","safe","risky","safe","50","3576","bandit","decision","bandit-task","27","335279","0.0-7.0-0.16","30325","835547","highRank"
"18","1","18","false","safe","risky","safe","90","4028","bandit","high_value","bandit-task","28","342297","0.0-7.0-0.17","30325","835547","highRank"
"19","1","19","false","risky","safe","safe","10","2467","bandit","low_value","bandit-task","29","347797","0.0-7.0-0.18","30325","835547","highRank"
"20","1","20","false","safe","risky","safe","90","2464","bandit","high_value","bandit-task","30","353038","0.0-7.0-0.19","30325","835547","highRank"
"21","1","21","false","risky","safe","safe","10","1977","bandit","low_value","bandit-task","31","358040","0.0-7.0-0.20","30325","835547","highRank"
"22","1","22","false","risky","safe","safe","10","1697","bandit","low_value","bandit-task","32","362353","0.0-7.0-0.21","30325","835547","highRank"
"23","1","23","false","risky","safe","safe","50","2355","bandit","decision","bandit-task","33","367600","0.0-7.0-0.22","30325","835547","highRank"
"24","1","24","false","risky","safe","safe","10","1406","bandit","low_value","bandit-task","34","371545","0.0-7.0-0.23","30325","835547","highRank"
"25","1","25","false","risky","safe","safe","10","1117","bandit","low_value","bandit-task","35","376437","0.0-7.0-0.24","30325","835547","highRank"
"26","1","26","false","safe","risky","safe","10","2364","bandit","low_value","bandit-task","36","381931","0.0-7.0-0.25","30325","835547","highRank"
"27","1","27","false","safe","risky","safe","50","2016","bandit","decision","bandit-task","37","387428","0.0-7.0-0.26","30325","835547","highRank"
"28","1","28","false","safe","risky","safe","10","1661","bandit","low_value","bandit-task","38","392397","0.0-7.0-0.27","30325","835547","highRank"
"29","1","29","false","safe","risky","safe","10","1224","bandit","low_value","bandit-task","39","396943","0.0-7.0-0.28","30325","835547","highRank"
"30","1","30","false","safe","risky","safe","50","2078","bandit","decision","bandit-task","40","402277","0.0-7.0-0.29","30325","835547","highRank"
"31","1","31","false","safe","risky","safe","10","1380","bandit","low_value","bandit-task","41","407254","0.0-7.0-0.30","30325","835547","highRank"
"32","1","32","false","safe","risky","safe","10","6491","bandit","low_value","bandit-task","42","416798","0.0-7.0-0.31","30325","835547","highRank"
"33","1","33","false","risky","safe","safe","10","1151","bandit","low_value","bandit-task","43","420891","0.0-7.0-0.32","30325","835547","highRank"
"34","1","34","false","safe","risky","safe","10","1150","bandit","low_value","bandit-task","44","425377","0.0-7.0-0.33","30325","835547","highRank"
"35","1","35","false","risky","safe","safe","50","1733","bandit","decision","bandit-task","45","430952","0.0-7.0-0.34","30325","835547","highRank"
"36","1","36","false","safe","risky","safe","10","1504","bandit","low_value","bandit-task","46","435678","0.0-7.0-0.35","30325","835547","highRank"
"37","2","1","false","risky","safe","safe","90","3593","bandit","high_value","bandit-task","48","531078","0.0-9.0-0.0","30325","835547","highRank"
"38","2","2","false","safe","risky","safe","90","1332","bandit","high_value","bandit-task","49","535537","0.0-9.0-0.1","30325","835547","highRank"
"39","2","3","false","risky","safe","safe","10","1217","bandit","low_value","bandit-task","50","539578","0.0-9.0-0.2","30325","835547","highRank"
"40","2","4","false","safe","risky","safe","10","2176","bandit","low_value","bandit-task","51","544676","0.0-9.0-0.3","30325","835547","highRank"
"41","2","5","false","risky","safe","safe","50","2437","bandit","decision","bandit-task","52","550077","0.0-9.0-0.4","30325","835547","highRank"
"42","2","6","false","safe","risky","safe","50","1872","bandit","decision","bandit-task","53","555403","0.0-9.0-0.5","30325","835547","highRank"
"43","2","7","false","risky","safe","risky","0","1940","bandit","low_value","bandit-task","54","560600","0.0-9.0-0.6","30325","835547","highRank"
"44","2","8","false","risky","safe","safe","10","1567","bandit","low_value","bandit-task","55","565299","0.0-9.0-0.7","30325","835547","highRank"
"45","2","9","false","safe","risky","safe","10","1644","bandit","low_value","bandit-task","56","569847","0.0-9.0-0.8","30325","835547","highRank"
"46","2","10","false","risky","safe","safe","50","2161","bandit","decision","bandit-task","57","575167","0.0-9.0-0.9","30325","835547","highRank"
"47","2","11","false","risky","safe","safe","10","2916","bandit","low_value","bandit-task","58","581025","0.0-9.0-0.10","30325","835547","highRank"
"48","2","12","false","safe","risky","safe","10","1254","bandit","low_value","bandit-task","59","585437","0.0-9.0-0.11","30325","835547","highRank"
"49","2","13","false","safe","risky","safe","50","1315","bandit","decision","bandit-task","60","589996","0.0-9.0-0.12","30325","835547","highRank"
"50","2","14","false","risky","safe","safe","10","4070","bandit","low_value","bandit-task","61","597790","0.0-9.0-0.13","30325","835547","highRank"
"51","2","15","false","safe","risky","safe","50","3375","bandit","decision","bandit-task","62","634766","0.0-9.0-0.14","30325","835547","highRank"
