"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","1278","bandit","low_value","bandit-task","8","251229","0.0-7.0-0.0","44416","485660","highRank"
"2","1","2","false","safe","risky","safe","90","499","bandit","high_value","bandit-task","9","255940","0.0-7.0-0.1","44416","485660","highRank"
"3","1","3","false","safe","risky","risky","100","654","bandit","high_value","bandit-task","10","259301","0.0-7.0-0.2","44416","485660","highRank"
"4","1","4","false","safe","risky","safe","10","584","bandit","low_value","bandit-task","11","262371","0.0-7.0-0.3","44416","485660","highRank"
"5","1","5","false","safe","risky","risky","70","664","bandit","decision","bandit-task","12","265469","0.0-7.0-0.4","44416","485660","highRank"
"6","1","6","false","safe","risky","safe","10","619","bandit","low_value","bandit-task","13","268560","0.0-7.0-0.5","44416","485660","highRank"
"7","1","7","false","safe","risky","risky","30","1283","bandit","decision","bandit-task","14","272248","0.0-7.0-0.6","44416","485660","highRank"
"8","1","8","false","safe","risky","safe","50","748","bandit","decision","bandit-task","15","275451","0.0-7.0-0.7","44416","485660","highRank"
"9","1","9","false","risky","safe","safe","50","775","bandit","decision","bandit-task","16","278652","0.0-7.0-0.8","44416","485660","highRank"
"10","1","10","false","safe","risky","risky","20","4028","bandit","low_value","bandit-task","17","285200","0.0-7.0-0.9","44416","485660","highRank"
"11","1","11","false","safe","risky","safe","50","941","bandit","decision","bandit-task","18","288610","0.0-7.0-0.10","44416","485660","highRank"
"12","1","12","false","risky","safe","safe","50","882","bandit","decision","bandit-task","19","292141","0.0-7.0-0.11","44416","485660","highRank"
"13","1","13","false","risky","safe","safe","50","1073","bandit","decision","bandit-task","20","295799","0.0-7.0-0.12","44416","485660","highRank"
"14","1","14","false","safe","risky","safe","10","2360","bandit","low_value","bandit-task","21","300631","0.0-7.0-0.13","44416","485660","highRank"
"15","1","15","false","risky","safe","risky","100","2511","bandit","high_value","bandit-task","22","306056","0.0-7.0-0.14","44416","485660","highRank"
"16","1","16","false","risky","safe","safe","10","3238","bandit","low_value","bandit-task","23","312244","0.0-7.0-0.15","44416","485660","highRank"
"17","1","17","false","risky","safe","risky","0","830","bandit","low_value","bandit-task","24","315553","0.0-7.0-0.16","44416","485660","highRank"
"18","1","18","false","risky","safe","safe","10","870","bandit","low_value","bandit-task","25","318841","0.0-7.0-0.17","44416","485660","highRank"
"19","1","19","false","safe","risky","safe","10","967","bandit","low_value","bandit-task","26","322539","0.0-7.0-0.18","44416","485660","highRank"
"20","1","20","false","risky","safe","risky","0","841","bandit","low_value","bandit-task","27","325801","0.0-7.0-0.19","44416","485660","highRank"
"21","1","21","false","risky","safe","risky","70","2068","bandit","decision","bandit-task","28","330255","0.0-7.0-0.20","44416","485660","highRank"
"22","1","22","false","risky","safe","safe","10","1235","bandit","low_value","bandit-task","29","333921","0.0-7.0-0.21","44416","485660","highRank"
"23","1","23","false","risky","safe","safe","10","943","bandit","low_value","bandit-task","30","337269","0.0-7.0-0.22","44416","485660","highRank"
"24","1","24","false","safe","risky","safe","10","913","bandit","low_value","bandit-task","31","340531","0.0-7.0-0.23","44416","485660","highRank"
"25","1","25","false","safe","risky","safe","10","857","bandit","low_value","bandit-task","32","343814","0.0-7.0-0.24","44416","485660","highRank"
"26","1","26","false","safe","risky","risky","30","1542","bandit","decision","bandit-task","33","348106","0.0-7.0-0.25","44416","485660","highRank"
"27","1","27","false","risky","safe","safe","10","2182","bandit","low_value","bandit-task","34","352836","0.0-7.0-0.26","44416","485660","highRank"
"28","1","28","false","safe","risky","risky","20","1204","bandit","low_value","bandit-task","35","356704","0.0-7.0-0.27","44416","485660","highRank"
"29","1","29","false","risky","safe","safe","50","2299","bandit","decision","bandit-task","36","361368","0.0-7.0-0.28","44416","485660","highRank"
"30","1","30","false","risky","safe","safe","10","905","bandit","low_value","bandit-task","37","364802","0.0-7.0-0.29","44416","485660","highRank"
"31","1","31","false","risky","safe","risky","100","999","bandit","high_value","bandit-task","38","368401","0.0-7.0-0.30","44416","485660","highRank"
"32","1","32","false","risky","safe","safe","10","1591","bandit","low_value","bandit-task","39","372621","0.0-7.0-0.31","44416","485660","highRank"
"33","1","33","false","safe","risky","safe","50","3033","bandit","decision","bandit-task","40","378174","0.0-7.0-0.32","44416","485660","highRank"
"34","1","34","false","safe","risky","risky","20","1684","bandit","low_value","bandit-task","41","382805","0.0-7.0-0.33","44416","485660","highRank"
"35","1","35","false","safe","risky","safe","10","671","bandit","low_value","bandit-task","42","386031","0.0-7.0-0.34","44416","485660","highRank"
"36","1","36","false","risky","safe","risky","70","1533","bandit","decision","bandit-task","43","390126","0.0-7.0-0.35","44416","485660","highRank"
"37","2","1","false","risky","safe","risky","70","879","bandit","decision","bandit-task","45","396879","0.0-9.0-0.0","44416","485660","highRank"
"38","2","2","false","risky","safe","risky","70","665","bandit","decision","bandit-task","46","399881","0.0-9.0-0.1","44416","485660","highRank"
"39","2","3","false","safe","risky","safe","10","1086","bandit","low_value","bandit-task","47","403368","0.0-9.0-0.2","44416","485660","highRank"
"40","2","4","false","safe","risky","safe","50","715","bandit","decision","bandit-task","48","411766","0.0-9.0-0.3","44416","485660","highRank"
"41","2","5","false","risky","safe","safe","10","1366","bandit","low_value","bandit-task","49","415499","0.0-9.0-0.4","44416","485660","highRank"
"42","2","6","false","safe","risky","safe","10","658","bandit","low_value","bandit-task","50","418558","0.0-9.0-0.5","44416","485660","highRank"
"43","2","7","false","safe","risky","safe","10","667","bandit","low_value","bandit-task","51","421754","0.0-9.0-0.6","44416","485660","highRank"
"44","2","8","false","safe","risky","risky","30","1292","bandit","decision","bandit-task","52","425552","0.0-9.0-0.7","44416","485660","highRank"
