"banditTrial","block","trialInBlock","singleOption","leftOption","rightOption","choice","feedback","rt","task","choiceType","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"1","1","1","false","risky","safe","safe","10","1665","bandit","low_value","bandit-task","8","162702","0.0-7.0-0.0","28915","821608","lowRank"
"2","1","2","false","safe","risky","risky","80","1972","bandit","high_value","bandit-task","9","167990","0.0-7.0-0.1","28915","821608","lowRank"
"3","1","3","false","safe","risky","risky","80","2907","bandit","high_value","bandit-task","10","174141","0.0-7.0-0.2","28915","821608","lowRank"
"4","1","4","false","risky","safe","risky","80","2006","bandit","high_value","bandit-task","11","179327","0.0-7.0-0.3","28915","821608","lowRank"
"5","1","5","false","safe","risky","safe","10","3293","bandit","low_value","bandit-task","12","185927","0.0-7.0-0.4","28915","821608","lowRank"
"6","1","6","false","safe","risky","risky","80","1218","bandit","high_value","bandit-task","13","190331","0.0-7.0-0.5","28915","821608","lowRank"
"7","1","7","false","risky","safe","risky","100","1640","bandit","high_value","bandit-task","14","195290","0.0-7.0-0.6","28915","821608","lowRank"
"8","1","8","false","safe","risky","safe","50","2694","bandit","decision","bandit-task","15","201322","0.0-7.0-0.7","28915","821608","lowRank"
"9","1","9","false","risky","safe","risky","100","1593","bandit","high_value","bandit-task","16","206151","0.0-7.0-0.8","28915","821608","lowRank"
"10","1","10","false","safe","risky","safe","50","2296","bandit","decision","bandit-task","17","211651","0.0-7.0-0.9","28915","821608","lowRank"
"11","1","11","false","risky","safe","safe","10","2207","bandit","low_value","bandit-task","18","217211","0.0-7.0-0.10","28915","821608","lowRank"
"12","1","12","false","safe","risky","safe","10","1958","bandit","low_value","bandit-task","19","222332","0.0-7.0-0.11","28915","821608","lowRank"
"13","1","13","false","risky","safe","safe","50","1829","bandit","decision","bandit-task","20","227063","0.0-7.0-0.12","28915","821608","lowRank"
"14","1","14","false","risky","safe","safe","50","1994","bandit","decision","bandit-task","21","232351","0.0-7.0-0.13","28915","821608","lowRank"
"15","1","15","false","risky","safe","risky","100","1864","bandit","high_value","bandit-task","22","237471","0.0-7.0-0.14","28915","821608","lowRank"
"16","1","16","false","risky","safe","risky","80","1706","bandit","high_value","bandit-task","23","242397","0.0-7.0-0.15","28915","821608","lowRank"
"17","1","17","false","risky","safe","safe","50","3017","bandit","decision","bandit-task","24","248541","0.0-7.0-0.16","28915","821608","lowRank"
"18","1","18","false","safe","risky","risky","100","1552","bandit","high_value","bandit-task","25","253722","0.0-7.0-0.17","28915","821608","lowRank"
"19","1","19","false","safe","risky","risky","80","1652","bandit","high_value","bandit-task","26","258722","0.0-7.0-0.18","28915","821608","lowRank"
"20","1","20","false","safe","risky","safe","50","3052","bandit","decision","bandit-task","27","267341","0.0-7.0-0.19","28915","821608","lowRank"
"21","1","21","false","safe","risky","risky","80","1692","bandit","high_value","bandit-task","28","272297","0.0-7.0-0.20","28915","821608","lowRank"
"22","1","22","false","safe","risky","risky","100","3675","bandit","high_value","bandit-task","29","279278","0.0-7.0-0.21","28915","821608","lowRank"
"23","1","23","false","safe","risky","risky","80","1903","bandit","high_value","bandit-task","30","285780","0.0-7.0-0.22","28915","821608","lowRank"
"24","1","24","false","risky","safe","safe","50","2537","bandit","decision","bandit-task","31","292322","0.0-7.0-0.23","28915","821608","lowRank"
"25","1","25","false","safe","risky","risky","100","1479","bandit","high_value","bandit-task","32","297261","0.0-7.0-0.24","28915","821608","lowRank"
"26","1","26","false","risky","safe","risky","100","5050","bandit","high_value","bandit-task","33","306064","0.0-7.0-0.25","28915","821608","lowRank"
"27","1","27","false","safe","risky","safe","50","2131","bandit","decision","bandit-task","34","311292","0.0-7.0-0.26","28915","821608","lowRank"
"28","1","28","false","risky","safe","risky","80","1503","bandit","high_value","bandit-task","35","315905","0.0-7.0-0.27","28915","821608","lowRank"
"29","1","29","false","risky","safe","risky","80","1590","bandit","high_value","bandit-task","36","321069","0.0-7.0-0.28","28915","821608","lowRank"
