"rt","responses","question_order","task","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"2193.7050000015297","{""colourBlindness"":""8""}","[0]","demographics","survey-multi-choice","3","197252","0.0-3.0","55730","963567","lowRank"
