"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"15847","{""30 points:"":""100"",""70 points:"":""0"",""Other:"":""""}","percentage","decision_risky","survey-text","200","1587552","0.0-19.0","5847","945058","highRank"
"9414","{""0 points:"":""90"",""20 points:"":""10"",""Other:"":""""}","percentage","low_risky","survey-text","201","1596970","0.0-20.0","5847","945058","highRank"
"22546","{""80 points:"":""15"",""100 points:"":""85"",""Other:"":""""}","percentage","high_risky","survey-text","202","1619521","0.0-21.0","5847","945058","highRank"
