"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"14929","{""70 points:"":""20"",""30 points:"":""80"",""Other:"":""""}","percentage","decision_risky","survey-text","200","1230200","0.0-19.0","36988","146719","lowRank"
"7376","{""20 points:"":""10"",""0 points:"":""90"",""Other:"":""""}","percentage","low_risky","survey-text","201","1237582","0.0-20.0","36988","146719","lowRank"
"6571","{""100 points:"":""70"",""80 points:"":""30"",""Other:"":""""}","percentage","high_risky","survey-text","202","1244157","0.0-21.0","36988","146719","lowRank"
