"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"12098","{""70 points:"":""75"",""30 points:"":""25"",""Other:"":""0""}","percentage","decision_risky","survey-text","200","842388","0.0-19.0","8284","699101","highRank"
"16228","{""0 points:"":""50"",""20 points:"":""50"",""Other:"":""0""}","percentage","low_risky","survey-text","201","858621","0.0-20.0","8284","699101","highRank"
"25666","{""80 points:"":""90"",""100 points:"":""10"",""Other:"":""0""}","percentage","high_risky","survey-text","202","884295","0.0-21.0","8284","699101","highRank"
