"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"47978","{""0 points:"":""50"",""20 points:"":""50"",""Other:"":""0""}","percentage","low_risky","survey-text","203","1050212","0.0-19.0","79191","330941","highRank"
"10081","{""100 points:"":""100"",""80 points:"":""0"",""Other:"":""0""}","percentage","high_risky","survey-text","204","1060300","0.0-20.0","79191","330941","highRank"
"12352","{""30 points:"":""20"",""70 points:"":""80"",""Other:"":""0""}","percentage","decision_risky","survey-text","205","1072659","0.0-21.0","79191","330941","highRank"
