"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"44558","{""30 points:"":""10"",""70 points:"":""10"",""Other:"":""80""}","percentage","decision_risky","survey-text","200","765533","0.0-19.0","21349","346858","lowRank"
"17938","{""20 points:"":""20"",""0 points:"":""60"",""Other:"":""20""}","percentage","low_risky","survey-text","201","783482","0.0-20.0","21349","346858","lowRank"
"20942","{""100 points:"":""20"",""80 points:"":""20"",""Other:"":""60""}","percentage","high_risky","survey-text","202","804441","0.0-21.0","21349","346858","lowRank"
