"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"34035","{""80 points:"":""35"",""100 points:"":""55"",""Other:"":""10""}","percentage","high_risky","survey-text","200","1104870","0.0-19.0","80034","584495","highRank"
"15906","{""70 points:"":""20"",""30 points:"":""70"",""Other:"":""10""}","percentage","decision_risky","survey-text","201","1120781","0.0-20.0","80034","584495","highRank"
"13351","{""0 points:"":""70"",""20 points:"":""30"",""Other:"":""""}","percentage","low_risky","survey-text","202","1134138","0.0-21.0","80034","584495","highRank"
