"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"15930","{""30 points:"":""80%"",""70 points:"":""20%"",""Other:"":""""}","percentage","decision_risky","survey-text","200","939958","0.0-19.0","39414","458222","lowRank"
"7565","{""0 points:"":""95%"",""20 points:"":""5%"",""Other:"":""""}","percentage","low_risky","survey-text","201","947531","0.0-20.0","39414","458222","lowRank"
"7232","{""80 points:"":""50%"",""100 points:"":""50%"",""Other:"":""""}","percentage","high_risky","survey-text","202","954773","0.0-21.0","39414","458222","lowRank"
