"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"17491","{""30 points:"":""45"",""70 points:"":""55"",""Other:"":""0""}","percentage","decision_risky","survey-text","200","1212924","0.0-19.0","2512","638455","lowRank"
"9969","{""100 points:"":""90"",""80 points:"":""10"",""Other:"":""0""}","percentage","high_risky","survey-text","201","1222898","0.0-20.0","2512","638455","lowRank"
"9284","{""0 points:"":""20"",""20 points:"":""75"",""Other:"":""5""}","percentage","low_risky","survey-text","202","1232186","0.0-21.0","2512","638455","lowRank"
