"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"11005","{""Q0"":""60""}","ftm","high_safe","survey-text","193","1199022","0.0-17.0-0.0","34456","516527","lowRank"
"8075","{""Q0"":""0""}","ftm","low_risky","survey-text","194","1207103","0.0-17.0-0.1","34456","516527","lowRank"
"2807","{""Q0"":""100""}","ftm","high_risky","survey-text","195","1209916","0.0-17.0-0.2","34456","516527","lowRank"
"3882","{""Q0"":""10""}","ftm","low_safe","survey-text","196","1213803","0.0-17.0-0.3","34456","516527","lowRank"
"2916","{""Q0"":""50""}","ftm","decision_safe","survey-text","197","1216726","0.0-17.0-0.4","34456","516527","lowRank"
"5389","{""Q0"":""70""}","ftm","decision_risky","survey-text","198","1222123","0.0-17.0-0.5","34456","516527","lowRank"
