"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"9493","{""Q0"":""70""}","ftm","decision_risky","survey-text","193","893444","0.0-17.0-0.0","35028","636936","highRank"
"3437","{""Q0"":""80""}","ftm","high_risky","survey-text","194","896884","0.0-17.0-0.1","35028","636936","highRank"
"3647","{""Q0"":""0""}","ftm","low_risky","survey-text","195","900534","0.0-17.0-0.2","35028","636936","highRank"
"3263","{""Q0"":""50""}","ftm","decision_safe","survey-text","196","903800","0.0-17.0-0.3","35028","636936","highRank"
"5684","{""Q0"":""10""}","ftm","low_safe","survey-text","197","909487","0.0-17.0-0.4","35028","636936","highRank"
"2919","{""Q0"":""90""}","ftm","high_safe","survey-text","198","912409","0.0-17.0-0.5","35028","636936","highRank"
