"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"8548","{""Q0"":""90""}","ftm","high_safe","survey-text","193","983257","0.0-17.0-0.0","94346","601929","lowRank"
"4187","{""Q0"":""50""}","ftm","decision_safe","survey-text","194","987447","0.0-17.0-0.1","94346","601929","lowRank"
"3884","{""Q0"":""10""}","ftm","low_safe","survey-text","195","991335","0.0-17.0-0.2","94346","601929","lowRank"
"5764","{""Q0"":""100""}","ftm","high_risky","survey-text","196","997104","0.0-17.0-0.3","94346","601929","lowRank"
"4828","{""Q0"":""30""}","ftm","decision_risky","survey-text","197","1001935","0.0-17.0-0.4","94346","601929","lowRank"
"15886","{""Q0"":""0""}","ftm","low_risky","survey-text","198","1017825","0.0-17.0-0.5","94346","601929","lowRank"
