"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"4098","{""Q0"":""50""}","ftm","decision_safe","survey-text","193","896500","0.0-17.0-0.0","60253","920967","lowRank"
"4315","{""Q0"":""10""}","ftm","low_safe","survey-text","194","900824","0.0-17.0-0.1","60253","920967","lowRank"
"1967","{""Q0"":""0""}","ftm","low_risky","survey-text","195","902800","0.0-17.0-0.2","60253","920967","lowRank"
"6684","{""Q0"":""70""}","ftm","decision_risky","survey-text","196","909492","0.0-17.0-0.3","60253","920967","lowRank"
"4653","{""Q0"":""0""}","ftm","high_safe","survey-text","197","914168","0.0-17.0-0.4","60253","920967","lowRank"
"5877","{""Q0"":""80""}","ftm","high_risky","survey-text","198","920053","0.0-17.0-0.5","60253","920967","lowRank"
