"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"11938","{""Q0"":""30""}","ftm","decision_risky","survey-text","193","1041826","0.0-17.0-0.0","13729","560832","highRank"
"3299","{""Q0"":""50""}","ftm","decision_safe","survey-text","194","1045131","0.0-17.0-0.1","13729","560832","highRank"
"2196","{""Q0"":""0""}","ftm","low_risky","survey-text","195","1047331","0.0-17.0-0.2","13729","560832","highRank"
"4969","{""Q0"":""90""}","ftm","high_safe","survey-text","196","1052306","0.0-17.0-0.3","13729","560832","highRank"
"4307","{""Q0"":""80""}","ftm","high_risky","survey-text","197","1056618","0.0-17.0-0.4","13729","560832","highRank"
"2963","{""Q0"":""10""}","ftm","low_safe","survey-text","198","1059586","0.0-17.0-0.5","13729","560832","highRank"
