"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"6430","{""Q0"":""50""}","ftm","decision_safe","survey-text","193","767756","0.0-17.0-0.0","22341","316025","lowRank"
"2894","{""Q0"":""10""}","ftm","low_safe","survey-text","194","770656","0.0-17.0-0.1","22341","316025","lowRank"
"3156","{""Q0"":""30""}","ftm","decision_risky","survey-text","195","773817","0.0-17.0-0.2","22341","316025","lowRank"
"2437","{""Q0"":""90""}","ftm","high_safe","survey-text","196","776259","0.0-17.0-0.3","22341","316025","lowRank"
"2867","{""Q0"":""0""}","ftm","low_risky","survey-text","197","779130","0.0-17.0-0.4","22341","316025","lowRank"
"8001","{""Q0"":""80""}","ftm","high_risky","survey-text","198","787135","0.0-17.0-0.5","22341","316025","lowRank"
