"rt","responses","task","option","trial_type","trial_index","time_elapsed","internal_node_id","participant","turkCode","condition"
"18742","{""Q0"":""30""}","ftm","decision_risky","survey-text","193","1378492","0.0-17.0-0.0","52278","615832","lowRank"
"16275","{""Q0"":""80""}","ftm","high_safe","survey-text","194","1394772","0.0-17.0-0.1","52278","615832","lowRank"
"6175","{""Q0"":""90""}","ftm","high_risky","survey-text","195","1400954","0.0-17.0-0.2","52278","615832","lowRank"
"5606","{""Q0"":""0""}","ftm","low_risky","survey-text","196","1406568","0.0-17.0-0.3","52278","615832","lowRank"
"8011","{""Q0"":""100""}","ftm","decision_safe","survey-text","197","1414586","0.0-17.0-0.4","52278","615832","lowRank"
"5091","{""Q0"":""10""}","ftm","low_safe","survey-text","198","1419684","0.0-17.0-0.5","52278","615832","lowRank"
